TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
82240HLLYSUSHIG	1312210071256	007664417	AMMONIA	TRI	2012	WESTERN SUGAR COOPERATIVE	US HWY 85 S	TORRINGTON	GOSHEN	WY	82240	YES	NO	NO	NO								311313						42.047743	-104.186062	112140624								WESTERN SUGAR COOPERATIVE		A new mass balance approach for estimating ammonia production was used this year to be consistent with other Western Sugar facilities.  The prior reports were based on a method used by the previous facility owner.	NO	SHSULLIVAN@WESTERNSUGAR.COM			NO	 	
82942JMBRD9MILE	1312210593760	N096	COBALT COMPOUNDS	TRI	2012	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942	YES	NO	NO	NO								221112						41.737222	-108.797222	007909013								BERKSHIRE HATHAWAY	007909013	|NPYF:The reason for the change from the previous year is the coal trace analysis changed significantly causing this compound to be reportable.	NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1312210593873	N770	VANADIUM COMPOUNDS	TRI	2012	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942	YES	NO	NO	NO								221112						41.737222	-108.797222	007909013								BERKSHIRE HATHAWAY	007909013	|TOTRL:The reason for the change from the previous year is the coal trace analysis changed significantly.|TPRL:The reason for the change from the previous year is the coal trace analysis changed significantly.	NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
82942JMBRD9MILE	1312210593719	N010	ANTIMONY COMPOUNDS	TRI	2012	PACIFICORP JIM BRIDGER PLANT & BRIDGER COAL CO	9 MILES N OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942	YES	NO	NO	NO								221112						41.737222	-108.797222	007909013								BERKSHIRE HATHAWAY	007909013	|NPYF:The reason for the change from the previous year is the coal trace analysis changed significantly causing this compound to be reportable.	NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
83101NGHTN5MISO	1312210230304	N420	LEAD COMPOUNDS	PBT	2012	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101	YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	|TARL:The particulate emission rate for one of the units increased significantly during the reporting year causing this increase.	NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
83101NGHTN5MISO	1312210230280	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101	YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	|TOTRL:The Naughton plant added additional pollution control equipment in June of this year causing the change in the emissions. Also, the coal trace analysis changed significantly.|TARL:The Naughton plant added additional pollution control equipment in June of this year causing the change in the emissions. Also, the coal trace analysis changed significantly.	NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
83101NGHTN5MISO	1312210230355	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101	YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	|TPRL:For this reporting year the plant performed stack testing for H2SO4 so the emission rates obtained from the stack tests were used instead of the EPRI H2SO4 calculations.|TOTRL:For this reporting year the plant performed stack testing for H2SO4 so the emission rates obtained from the stack tests were used instead of the EPRI H2SO4 calculations.|TARL:For this reporting year the plant performed stack testing for H2SO4 so the emission rates obtained from the stack tests were used instead of the EPRI H2SO4 calculations.	NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
83101NGHTN5MISO	1312210230292	007664393	HYDROGEN FLUORIDE	TRI	2012	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101	YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	|TPRL:The Naughton plant added additional pollution control equipment in June of this year causing the change in the emissions. Also, the coal trace analysis changed significantly.|TOTRL:The Naughton plant added additional pollution control equipment in June of this year causing the change in the emissions. Also, the coal trace analysis changed significantly.|TARL:The Naughton plant added additional pollution control equipment in June of this year causing the change in the emissions. Also, the coal trace analysis changed significantly.	NO	DAVID.ESKELSEN@PACIFICORP.COM			NO	 	
83101NGHTN5MISO	1312210230254	N040	BARIUM COMPOUNDS	TRI	2012	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101	YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	|TARL:The reason for the significant change from the previous year is the coal trace analysis changed significantly.	NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
83101NGHTN5MISO	1312210230266	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2012	PACIFICORP NAUGHTON PLANT	HWY 189 S OF KEMMERER	KEMMERER	LINCOLN	WY	83101	YES	NO	NO	NO								221112						41.757843	-110.598281	007909013								BERKSHIRE HATHAWAY	007909013	|TPRL:The reason for the significant change from the previous year is the coal trace analysis changed significantly.|TOTRL:The reason for the significant change from the previous year is the coal trace analysis changed significantly.|TARL:The reason for the significant change from the previous year is the coal trace analysis changed significantly.	NO	DAVID.ESKELSEN@PACIFICORP.COM			YES	 	
