TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
46970SQRDC252NT	1313211148541	007440508	COPPER	TRI	Pounds																		2013	NO	SCHNEIDER ELECTRIC USA INC	252 N TIPPECANOE ST	PERU	MIAMI	IN	469701495			YES	NO	NO	NO								335313						40.759438	-86.065421	005446547		IND005446547		INP000071				SCHNEIDER ELECTRIC USA INC	001288364	0	M2	PERU UTILITIES	335 E CANAL ST.	PERU	IN	MIAMI	46970							NO	DREW.BUTLER@US.SCHNEIDER-ELECTRIC.COM			YES	 	
46970SQRDC252NT	1313211148554	007440020	NICKEL	TRI	Pounds																		2013	NO	SCHNEIDER ELECTRIC USA INC	252 N TIPPECANOE ST	PERU	MIAMI	IN	469701495			YES	NO	NO	NO								335313						40.759438	-86.065421	005446547		IND005446547		INP000071				SCHNEIDER ELECTRIC USA INC	001288364	3	M2	PERU UTILITIES	335 E CANAL ST.	PERU	IN	MIAMI	46970							NO	DREW.BUTLER@US.SCHNEIDER-ELECTRIC.COM			YES	 	
46350RCTCLBOYDB	1313211276617	000098862	ACETOPHENONE	TRI	Pounds																		2013	NO	FAS-PAK INC	401 DARLINGTON ST	LA PORTE	LAPORTE	IN	46350			YES	NO	NO	NO								325612	324191	561910				41.62495	-86.69734	807542691		IND098650484						FAS-PAK INC.	807542691	0		NA												NO	ED.WING@FAS-PAK.COM			NO	 	
46350RCTCLBOYDB	1313211276668	007664417	AMMONIA	TRI	Pounds																		2013	NO	FAS-PAK INC	401 DARLINGTON ST	LA PORTE	LAPORTE	IN	46350			YES	NO	NO	NO								325612	324191	561910				41.62495	-86.69734	807542691		IND098650484						FAS-PAK INC.	807542691	0		NA												NO	ED.WING@FAS-PAK.COM			NO	 	
46350RCTCLBOYDB	1313211276769	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	FAS-PAK INC	401 DARLINGTON ST	LA PORTE	LAPORTE	IN	46350			YES	NO	NO	NO								325612	324191	561910				41.62495	-86.69734	807542691		IND098650484						FAS-PAK INC.	807542691	0		NA												NO	ED.WING@FAS-PAK.COM			NO	 	
47201RVNCNWALES	1313211521253	007440473	CHROMIUM	TRI	Pounds																		2013	NO	AK TUBE LLC	150 W 450 S WALESBORO	COLUMBUS	BARTHOLOMEW	IN	47201			YES	NO	NO	NO								336399						39.136111	-85.940278	939842688								AK STEEL CORP.	831100995	0		NA												NO	BARRY_RACEY@AKSTEEL.COM			YES	 	
47201RVNCNWALES	1313211521265	007440020	NICKEL	TRI	Pounds																		2013	NO	AK TUBE LLC	150 W 450 S WALESBORO	COLUMBUS	BARTHOLOMEW	IN	47201			YES	NO	NO	NO								336399						39.136111	-85.940278	939842688								AK STEEL CORP.	831100995	0		NA												NO	BARRY_RACEY@AKSTEEL.COM			YES	 	
47303MNCNT2100E	1313211017999	000110543	N-HEXANE	TRI	Pounds																		2013	NO	MARATHON PETROLEUM CO - MUNCIE IN TERMINAL	2100 E STATE RD 28	MUNCIE	DELAWARE	IN	473039667			YES	NO	NO	NO								424710						40.277145	-85.362878	173424367								MARATHON PETROLEUM CORP	968393996	0		NA												NO	WGMOORE@MARATHONPETROLEUM.COM			NO	 	
47303MNCNT2100E	1313211018039	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2013	NO	MARATHON PETROLEUM CO - MUNCIE IN TERMINAL	2100 E STATE RD 28	MUNCIE	DELAWARE	IN	473039667			YES	NO	NO	NO								424710						40.277145	-85.362878	173424367								MARATHON PETROLEUM CORP	968393996	0		NA												NO	WGMOORE@MARATHONPETROLEUM.COM			NO	 	
47303MNCNT2100E	1313211017785	000071432	BENZENE	TRI	Pounds																		2013	NO	MARATHON PETROLEUM CO - MUNCIE IN TERMINAL	2100 E STATE RD 28	MUNCIE	DELAWARE	IN	473039667			YES	NO	NO	NO								424710						40.277145	-85.362878	173424367								MARATHON PETROLEUM CORP	968393996	0		NA												NO	WGMOORE@MARATHONPETROLEUM.COM			NO	 	
