TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
98203STCKP12MER	1312209944952	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	STOCKPOT INC	1200 MERRILL CREEK PKWY	EVERETT	SNOHOMISH	WA	98203	YES	NO	NO	NO								311991						47.942693	-122.252611	604759626								CAMPBELL SOUP CO	001288042	39669	O 	EVERETT CITY SVC CENTER MVD	3200 CEDAR ST	EVERETT	WA	SNOHOMISH	982014516							NO				NO	 	
98203STCKP12MER	1312209944964	007697372	NITRIC ACID	TRI	Pounds																		2012	NO	STOCKPOT INC	1200 MERRILL CREEK PKWY	EVERETT	SNOHOMISH	WA	98203	YES	NO	NO	NO								311991						47.942693	-122.252611	604759626								CAMPBELL SOUP CO	001288042	0		NA												NO				NO	 	
99011FRCHL100WE	1312210039095	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2012	NO	US DOD USAF FAIRCHILD AFB	92 CES/CEAN 100 W ENT ST STE 155	FAIRCHILD A F B	SPOKANE	WA	99011	YES	NO	YES	NO								928110						47.62833	-117.6462									US DEPARTMENT OF DEFENSE		0		NA												YES	KWANG_WOONG.KIM.2@US.AF.MIL			NO	 	
99011FRCHL100WE	1312210039107	000098828	CUMENE	TRI	Pounds																		2012	NO	US DOD USAF FAIRCHILD AFB	92 CES/CEAN 100 W ENT ST STE 155	FAIRCHILD A F B	SPOKANE	WA	99011	YES	NO	YES	NO								928110						47.62833	-117.6462									US DEPARTMENT OF DEFENSE		0		NA												YES	KWANG_WOONG.KIM.2@US.AF.MIL			NO	 	
99011FRCHL100WE	1312210039119	000100414	ETHYLBENZENE	TRI	Pounds																		2012	NO	US DOD USAF FAIRCHILD AFB	92 CES/CEAN 100 W ENT ST STE 155	FAIRCHILD A F B	SPOKANE	WA	99011	YES	NO	YES	NO								928110						47.62833	-117.6462									US DEPARTMENT OF DEFENSE		0		NA												YES	KWANG_WOONG.KIM.2@US.AF.MIL			NO	 	
99011FRCHL100WE	1312210039121	000091203	NAPHTHALENE	TRI	Pounds																		2012	NO	US DOD USAF FAIRCHILD AFB	92 CES/CEAN 100 W ENT ST STE 155	FAIRCHILD A F B	SPOKANE	WA	99011	YES	NO	YES	NO								928110						47.62833	-117.6462									US DEPARTMENT OF DEFENSE		0		NA												YES	KWANG_WOONG.KIM.2@US.AF.MIL			NO	 	
99011FRCHL100WE	1312210039133	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2012	NO	US DOD USAF FAIRCHILD AFB	92 CES/CEAN 100 W ENT ST STE 155	FAIRCHILD A F B	SPOKANE	WA	99011	YES	NO	YES	NO								928110						47.62833	-117.6462									US DEPARTMENT OF DEFENSE		0		NA												YES	KWANG_WOONG.KIM.2@US.AF.MIL			NO	 	
98632HSNCX341IN	1312209961782	007782505	CHLORINE	TRI	Pounds																		2012	NO	HASA INC	3401 INDUSTRIAL WAY GATE 10 AREA 42	LONGVIEW	COWLITZ	WA	98632	YES	NO	NO	NO								325188						46.1317	-122.9775									HASA INC		0		NA												NO	HASAINC@HASAPOOL.COM			NO	 	
9800WNRGRN425CS	1312209962620	007439921	LEAD	TRI	Pounds																		2012	NO	NORGREN GT DEVELOPMENT CORP	425 C ST NW, SUITE 100	AUBURN	KING	WA	98001	YES	NO	NO	NO								336399						47.3119	-122.234	081485229								NORGREN INC	007059439	0		NA												NO	CLANG@GTDEV.COM	RR5		YES	 	
98273HLLMR1743C	1312209963596	007439921	LEAD	TRI	Pounds																		2012	NO	HALLMARK REFINING CORP	1016 DALE LN	MOUNT VERNON	SKAGIT	WA	982731446	YES	NO	NO	NO								325992						48.379633	-122.333123											0		NA												NO	ANTHONY@HALLMARKREFINING.COM			YES	 	
98273HLLMR1743C	1312209963608	007440224	SILVER	TRI	Pounds																		2012	NO	HALLMARK REFINING CORP	1016 DALE LN	MOUNT VERNON	SKAGIT	WA	982731446	YES	NO	NO	NO								325992						48.379633	-122.333123											0		NA												NO	ANTHONY@HALLMARKREFINING.COM			YES	 	
98507CNTNN1202F	1312209965779	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2012	NO	CROWN BEVERAGE PACKAGING	1202 FONES RD	OLYMPIA	THURSTON	WA	98501	YES	NO	NO	NO								332431						47.0397	-122.84559	002282341								CROWN CORK & SEAL CO (USA) INC	002282341	0		NA												NO	DAN.JOANIS@CROWNCORK.COM			NO	 	
98507CNTNN1202F	1312209965781	007439921	LEAD	TRI	Pounds																		2012	NO	CROWN BEVERAGE PACKAGING	1202 FONES RD	OLYMPIA	THURSTON	WA	98501	YES	NO	NO	NO								332431						47.0397	-122.84559	002282341								CROWN CORK & SEAL CO (USA) INC	002282341	0		NA												NO	DAN.JOANIS@CROWNCORK.COM			YES	 	
98507CNTNN1202F	1312209965793	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2012	NO	CROWN BEVERAGE PACKAGING	1202 FONES RD	OLYMPIA	THURSTON	WA	98501	YES	NO	NO	NO								332431						47.0397	-122.84559	002282341								CROWN CORK & SEAL CO (USA) INC	002282341	0		NA												NO	DAN.JOANIS@CROWNCORK.COM			YES	 	
98507CNTNN1202F	1312209965805	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2012	NO	CROWN BEVERAGE PACKAGING	1202 FONES RD	OLYMPIA	THURSTON	WA	98501	YES	NO	NO	NO								332431						47.0397	-122.84559	002282341								CROWN CORK & SEAL CO (USA) INC	002282341	0		NA												NO	DAN.JOANIS@CROWNCORK.COM			NO	 	
99352LMBWS2013S	1312210043790	007782505	CHLORINE	TRI	Pounds																		2012	NO	CONAGRA FOODS LAMB WESTON  INC  RICHLAND FACILITY	2013 SAINT ST	RICHLAND	BENTON	WA	993545307	YES	NO	NO	NO								311411						46.30927	-119.3286									CONAGRA FOODS INC	007258908	0		NA												NO	JEFFREY.SCHNEIDER@CONAGRAFOODS.COM			NO	 	
99352LMBWS2013S	1312210043802	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	CONAGRA FOODS LAMB WESTON  INC  RICHLAND FACILITY	2013 SAINT ST	RICHLAND	BENTON	WA	993545307	YES	NO	NO	NO								311411						46.30927	-119.3286									CONAGRA FOODS INC	007258908	0		NA												NO	JEFFREY.SCHNEIDER@CONAGRAFOODS.COM			NO	 	
99141BSKTT610W3	1312210048171	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	BOISE CASCADE WOOD PRODUCTS LLC KETTLE FALLS LUMBER	610 W 3RD ST	KETTLE FALLS	STEVENS	WA	99141	YES	NO	NO	NO								321113						48.60972	-118.0661	148069854								BOISE CASCADE CO	170009265	0		NA												NO	BARTBARLOW@BC.COM			YES	 	
99141BSCSCS110B	1312210048183	N420	LEAD COMPOUNDS	PBT	Pounds																		2012	NO	BOISE CASCADE WOOD PRODUCTS LLC KETTLE FALLS PLYWOOD	1274 S BOISE RD	KETTLE FALLS	STEVENS	WA	99141	YES	NO	NO	NO								321212						48.612778	-118.116666	148069854								BOISE CASCADE CO	170009265	0		NA												NO	BARTBARLOW@BC.COM			YES	 	
