TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
98422JNSCH1919M	1312209982747	007782505	CHLORINE	TRI	2012	JCI JONES CHEMICALS INC	1919 MARINE VIEW DR	TACOMA	PIERCE	WA	98422	YES	NO	NO	NO								424690						47.271113	-122.369732	002216091								JCI JONES CHEMICALS INC		Chlorine from the bleach machine is vented to the bleach blow vats during the manufacturing process.	NO	JGROH@JCICHEM.COM			NO	 	
98607WFRTC5509N	1312210165268	007664417	AMMONIA	TRI	2012	WAFERTECH LLC	5509 NW PARKER ST	CAMAS	CLARK	WA	986079299	YES	NO	NO	NO								334413						45.5999	-122.45101	962771580										|T11:Changed containers for high quantity usage materials from 55 gal drums to lorries, intermodal containers, this reduces wastes from drum residues and minimized shipments.	NO	JSHORT@WAFERTECH.COM			NO	 	
98607WFRTC5509N	1312210165318	007697372	NITRIC ACID	TRI	2012	WAFERTECH LLC	5509 NW PARKER ST	CAMAS	CLARK	WA	986079299	YES	NO	NO	NO								334413						45.5999	-122.45101	962771580										In 2012 changed from sending corrosive waste from landfill to waste to energy. The solid waste from this chemical is no longer landfilled.	NO	JSHORT@WAFERTECH.COM			NO	 	
98607WFRTC5509N	1312210165282	007664393	HYDROGEN FLUORIDE	TRI	2012	WAFERTECH LLC	5509 NW PARKER ST	CAMAS	CLARK	WA	986079299	YES	NO	NO	NO								334413						45.5999	-122.45101	962771580										In 2012 changed corrosive solid waste from landfill to waste to energy. In future years, we expect no more waste to landfill for this toxic chemical.	NO	JSHORT@WAFERTECH.COM			NO	 	
99207TRVSPE1413	1312210120426	007440508	COPPER	TRI	2012	TRAVIS PATTERN & FOUNDRY INC	1413 E HAWTHORNE RD	SPOKANE	SPOKANE	WA	99218	YES	NO	NO	NO								331521						47.755552	-117.387991	009068578										|T11:The P.D.U. Engineer has implimented an inventory management system.  This allows us to know what we have on stock thereby minimizing over ordering of contact parts (brass) from the foundry.	NO	D.DELOE@TRAVISPATTERN.COM			YES	 	
98032HYTKF8202S	1312210113748	007439921	LEAD	TRI	2012	HYTEK FINISHES CO	8127 S 216TH ST	KENT	KING	WA	980321996	YES	NO	NO	NO								332813						47.408818	-122.229921									ESTERLINE TECHNOLOGIES	043190826	SRNA:Use dictated by aerospace customer specifications and timing of anode change out in process.	NO				YES	 	
98625HCHST404HE	1312210177919	N420	LEAD COMPOUNDS	PBT	2012	CHEMTRADE PERFORMANCE CHEMICALS US LLC	404 HENDRICKSON DR	KALAMA	COWLITZ	WA	98625	YES	NO	NO	NO								325188						45.9942	-122.8413	556736721								CHEMTRADE LOGISTICS (US) INC	201126559	Raw material packaging and filter bags are being cleaned by an additional process to reduce the amount of waste residue that remains prior to disposal.	NO	GOWEN@CHEMTRADELOGISTICS.COM			YES	 	
98625HCHST404HE	1312210177921	N982	ZINC COMPOUNDS	TRI	2012	CHEMTRADE PERFORMANCE CHEMICALS US LLC	404 HENDRICKSON DR	KALAMA	COWLITZ	WA	98625	YES	NO	NO	NO								325188						45.9942	-122.8413	556736721								CHEMTRADE LOGISTICS (US) INC	201126559	|T05:Added additional step to further clean filters and bags prior to shipment for reuse or disposal.	NO	GOWEN@CHEMTRADELOGISTICS.COM			YES	 	
98002FRMLC4432C	1312209910557	N230	CERTAIN GLYCOL ETHERS	TRI	2012	FORMULA CORP	4432 C ST NE	AUBURN	KING	WA	98002	YES	NO	NO	NO								325611						47.281966	-122.225592	040509648										the quantity products produced with Certain Glycol Ethers decreases each year.	NO	CHAS@FORMULACORP.COM			NO	 	
98373BCGFB18001	1312210558793	007697372	NITRIC ACID	TRI	2012	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	18001 CANYON RD E	PUYALLUP	PIERCE	WA	983752301	YES	NO	NO	NO								336411						47.092827	-122.355952	041337130								THE BOEING CO	009256819	Company conducting research to increase the useful life of processing chemical solutions to minimize discarding spent solutions, and reduce the consumption and release to the environment of this chemical.|W58:Company conducting research to extend the life of the plating solution.|T01:The company implements Environmental Management System ISO 14001 that evaluates environmental impacts of operations and sets goals and objectives to minimize those impacts.|T04:The company ISO 14001 program requires management review and committment to environmental progresive operations.|T06:Company has an online employee suggestion system that can recommend environmental improvements in support of ISO 14001 program.	NO	ROBIN.M.MCBRIDE@BOEING.COM			NO	 	
98373BCGFB18001	1312210832212	007440508	COPPER	TRI	2012	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	18001 CANYON RD E	PUYALLUP	PIERCE	WA	983752301	YES	NO	NO	NO								336411						47.092827	-122.355952	041337130								THE BOEING CO	009256819	The company is moving away from metal parts that generate this release. New airplane designs use plastics composites materials.|W49:Raw material stock in the process of being modified to decrease volume that needs to be machined off to make product parts. This will result in less material waste entering the environment.|T01:ISO 14001 program identified a process engineering project that will decrease the raw material volume/weight used to make parts. This will gennerate less machined off waste material.	NO	ROBIN.M.MCBRIDE@BOEING.COM	RR4		YES	 	
98373BCGFB18001	1312210558817	000108883	TOLUENE	TRI	2012	BOEING COMMERCIAL AIRPLANES - FREDERICKSON	18001 CANYON RD E	PUYALLUP	PIERCE	WA	983752301	YES	NO	NO	NO								336411						47.092827	-122.355952	041337130								THE BOEING CO	009256819	ISO 14001 environmental management program audits processes to find opportunities for waste minimization or other pollution prevention opportunities.|W58:Company investigating the use of a solvent recycling unit and solvent substitution to a less toxic chemical.|T01:ISO 14001 environmental management program audits processes to find opportunities for waste minimization or other pollution prevention opportunities.	NO	ROBIN.M.MCBRIDE@BOEING.COM			NO	 	
98233FBRXC401SH	1312209918731	000100425	STYRENE	TRI	2012	FIBREX CORP	401 SHARON AVE	BURLINGTON	SKAGIT	WA	98233	YES	NO	NO	NO								326122						48.470711	-122.330972	075168468										|T11:Utilize Styrene Emission Reduction Additives in Resin Solutions	NO	PKEVIS@FIBREX.COM			NO	 	
