TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
99141BSCSCS110B	1312210048183	N420	LEAD COMPOUNDS	PBT	2012	BOISE CASCADE WOOD PRODUCTS LLC KETTLE FALLS PLYWOOD	1274 S BOISE RD	KETTLE FALLS	STEVENS	WA	99141	YES	NO	NO	NO								321212						48.612778	-118.116666	148069854								BOISE CASCADE CO	170009265	Biomass (wood and bark) contain lead compounds and are combusted to make heat and steam. We process logs to make plywood panels. Lead compound disposal is in the form of ash sent to a landfill. |PRAI: The variable used to calculate production ratio is: Net Panel Production.	NO	BARTBARLOW@BC.COM			YES	 	
98531CNTRL913BI	1312210176525	N458	MERCURY COMPOUNDS	PBT	2012	TRANSALTA CENTRALIA GENERATION / MINING	913 BIG HANAFORD RD	CENTRALIA	LEWIS	WA	985319101	YES	NO	NO	NO								221112						46.755766	-122.858237	610502135	610454261							TRANSALTA CENTRALIA GENERATION / MINING	610502135	|PRAI:Net Generation MW	NO	RICHARD_DEBOLT@TRANSALTA.COM			YES	 	
98531CNTRL913BI	1312210176501	007664393	HYDROGEN FLUORIDE	TRI	2012	TRANSALTA CENTRALIA GENERATION / MINING	913 BIG HANAFORD RD	CENTRALIA	LEWIS	WA	985319101	YES	NO	NO	NO								221112						46.755766	-122.858237	610502135	610454261							TRANSALTA CENTRALIA GENERATION / MINING	610502135	|PRAI:Net Generation MW	NO	RICHARD_DEBOLT@TRANSALTA.COM			NO	 	
98531CNTRL913BI	1312210176549	N495	NICKEL COMPOUNDS	TRI	2012	TRANSALTA CENTRALIA GENERATION / MINING	913 BIG HANAFORD RD	CENTRALIA	LEWIS	WA	985319101	YES	NO	NO	NO								221112						46.755766	-122.858237	610502135	610454261							TRANSALTA CENTRALIA GENERATION / MINING	610502135	|PRAI:Net Generation MW	NO	RICHARD_DEBOLT@TRANSALTA.COM			YES	 	
98531CNTRL913BI	1312210176564	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	TRANSALTA CENTRALIA GENERATION / MINING	913 BIG HANAFORD RD	CENTRALIA	LEWIS	WA	985319101	YES	NO	NO	NO								221112						46.755766	-122.858237	610502135	610454261							TRANSALTA CENTRALIA GENERATION / MINING	610502135	|PRAI:Net Generation MW	NO	RICHARD_DEBOLT@TRANSALTA.COM			NO	 	
98531CNTRL913BI	1312210176499	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	TRANSALTA CENTRALIA GENERATION / MINING	913 BIG HANAFORD RD	CENTRALIA	LEWIS	WA	985319101	YES	NO	NO	NO								221112						46.755766	-122.858237	610502135	610454261							TRANSALTA CENTRALIA GENERATION / MINING	610502135	|PRAI:Net Generation MW	NO	RICHARD_DEBOLT@TRANSALTA.COM			NO	 	
98531CNTRL913BI	1312210176513	N450	MANGANESE COMPOUNDS	TRI	2012	TRANSALTA CENTRALIA GENERATION / MINING	913 BIG HANAFORD RD	CENTRALIA	LEWIS	WA	985319101	YES	NO	NO	NO								221112						46.755766	-122.858237	610502135	610454261							TRANSALTA CENTRALIA GENERATION / MINING	610502135	|PRAI:Net Generation MW	NO	RICHARD_DEBOLT@TRANSALTA.COM			YES	 	
98531CNTRL913BI	1312210176576	N770	VANADIUM COMPOUNDS	TRI	2012	TRANSALTA CENTRALIA GENERATION / MINING	913 BIG HANAFORD RD	CENTRALIA	LEWIS	WA	985319101	YES	NO	NO	NO								221112						46.755766	-122.858237	610502135	610454261							TRANSALTA CENTRALIA GENERATION / MINING	610502135	|PRAI:Net Generation MW	NO	RICHARD_DEBOLT@TRANSALTA.COM			YES	 	
98531CNTRL913BI	1312210176487	N100	COPPER COMPOUNDS	TRI	2012	TRANSALTA CENTRALIA GENERATION / MINING	913 BIG HANAFORD RD	CENTRALIA	LEWIS	WA	985319101	YES	NO	NO	NO								221112						46.755766	-122.858237	610502135	610454261							TRANSALTA CENTRALIA GENERATION / MINING	610502135	|PRAI:Net Generation MW	NO	RICHARD_DEBOLT@TRANSALTA.COM			YES	 	
99215KSRLME1500	1312210493209	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2012	KAISER ALUMINUM WASHINGTON LLC	15000 E EUCLID AVE  & 3401 N TSCHIRLEY	SPOKANE VALLEY	SPOKANE	WA	99216	YES	NO	NO	NO								331314	331319					47.687074	-117.212673	787043715								KAISER ALUMINUM FABRICATED PRODUCTS LLC	787043715	POTENTIAL TO EMIT DIOXIN/FURAN EMISSIONS HAD BEEN REPORTED IN PRIOR REPORTING YEARS. 2011 AND 2012 REPORT ACTUAL EMISSIONS.	NO	BUD.LEBER@KAISERTWD.COM			NO	 	
99216FBRGLN3808	1312210005967	000080626	METHYL METHACRYLATE	TRI	2012	FIBER-TECH INDUSTRIES	3808 N SULLIVAN RD BUILDING 31	SPOKANE	SPOKANE	WA	99216	YES	NO	NO	NO								326130						47.6882	-117.1906	102889334								CELSTAR GROUP INC	102889344	|PRAI:Material Applied	NO	RSHERWOOD@FIBER-TECH.NET			NO	 	
99216FBRGLN3808	1312210005981	000100425	STYRENE	TRI	2012	FIBER-TECH INDUSTRIES	3808 N SULLIVAN RD BUILDING 31	SPOKANE	SPOKANE	WA	99216	YES	NO	NO	NO								326130						47.6882	-117.1906	102889334								CELSTAR GROUP INC	102889344	All styrene emissions are considered fugitive, and are emitted through the general plant ventilation.|PRAI:Increase of styrene containing materials used	NO	RSHERWOOD@FIBER-TECH.NET			NO	 	
98421THDLC2001T	1312210874261	007782505	CHLORINE	TRI	2012	PIONEER AMERICAS LLC (DBA OLIN CHLOR ALKALI PRODUCTS)	2001 THORNE RD	TACOMA	PIERCE	WA	98421	YES	NO	NO	NO								325188	424690					47.259216	-122.401994									OLIN CORP	001338086	|REV:Added BIA code.	NO	GKARSCIG@OLIN.COM	RR5		NO	 	
98032DVSWL19941	1312210330914	N420	LEAD COMPOUNDS	PBT	2012	DAVIS WIRE CORP	19411 80TH AVE S	KENT	KING	WA	98032	YES	NO	NO	NO								331222						47.428456	-122.232552	057993990								THE HEICO CO LLC	786533117	|PRAI:2012 production impacted by work stoppage	NO	AWHITE@DAVISWIRE.COM			YES	 	
99216CMNCLEAST1	1312210557245	007697372	NITRIC ACID	TRI	2012	HONEYWELL ELECTRONIC MATERIALS INC	15218 E EUCLID AVE	SPOKANE VALLEY	SPOKANE	WA	99216	YES	NO	NO	NO								332999						47.675046	-117.20086	607017449								HONEYWELL INTERNATIONAL INC	139691877	|PRAI:PR/AI Based on purchase records vs 2011	NO	DAVID.PRICE3@HONEYWELL.COM			NO	 	
99216CMNCLEAST1	1312210557120	N100	COPPER COMPOUNDS	TRI	2012	HONEYWELL ELECTRONIC MATERIALS INC	15218 E EUCLID AVE	SPOKANE VALLEY	SPOKANE	WA	99216	YES	NO	NO	NO								332999						47.675046	-117.20086	607017449								HONEYWELL INTERNATIONAL INC	139691877	|PRAI:PR/AI based on lbs recieved from 2011	NO	DAVID.PRICE3@HONEYWELL.COM			YES	 	
99216CMNCLEAST1	1312210557195	007440020	NICKEL	TRI	2012	HONEYWELL ELECTRONIC MATERIALS INC	15218 E EUCLID AVE	SPOKANE VALLEY	SPOKANE	WA	99216	YES	NO	NO	NO								332999						47.675046	-117.20086	607017449								HONEYWELL INTERNATIONAL INC	139691877	|PRAI:PR/AI based on lbs recieved from 2011	NO	DAVID.PRICE3@HONEYWELL.COM			YES	 	
99216CMNCLEAST1	1312210557144	007439921	LEAD	TRI	2012	HONEYWELL ELECTRONIC MATERIALS INC	15218 E EUCLID AVE	SPOKANE VALLEY	SPOKANE	WA	99216	YES	NO	NO	NO								332999						47.675046	-117.20086	607017449								HONEYWELL INTERNATIONAL INC	139691877	|PRAI:PR/AI based on lbs recieved from 2011	NO	DAVID.PRICE3@HONEYWELL.COM			YES	 	
99216CMNCLEAST1	1312210557272	007440224	SILVER	TRI	2012	HONEYWELL ELECTRONIC MATERIALS INC	15218 E EUCLID AVE	SPOKANE VALLEY	SPOKANE	WA	99216	YES	NO	NO	NO								332999						47.675046	-117.20086	607017449								HONEYWELL INTERNATIONAL INC	139691877	|PRAI:PR/AI based on 2011 purchased data vs 2012	NO	DAVID.PRICE3@HONEYWELL.COM			YES	 	
99216CMNCLEAST1	1312210557106	007440508	COPPER	TRI	2012	HONEYWELL ELECTRONIC MATERIALS INC	15218 E EUCLID AVE	SPOKANE VALLEY	SPOKANE	WA	99216	YES	NO	NO	NO								332999						47.675046	-117.20086	607017449								HONEYWELL INTERNATIONAL INC	139691877	|PRAI:PR/AI based on lbs recieved from 2011	NO	DAVID.PRICE3@HONEYWELL.COM			YES	 	
99216CMNCLEAST1	1312210557068	N078	CADMIUM COMPOUNDS	TRI	2012	HONEYWELL ELECTRONIC MATERIALS INC	15218 E EUCLID AVE	SPOKANE VALLEY	SPOKANE	WA	99216	YES	NO	NO	NO								332999						47.675046	-117.20086	607017449								HONEYWELL INTERNATIONAL INC	139691877	|PRAI:PR/AI based on lbs recieved from 2011	NO	DAVID.PRICE3@HONEYWELL.COM			YES	 	
99216CMNCLEAST1	1312210557296	N982	ZINC COMPOUNDS	TRI	2012	HONEYWELL ELECTRONIC MATERIALS INC	15218 E EUCLID AVE	SPOKANE VALLEY	SPOKANE	WA	99216	YES	NO	NO	NO								332999						47.675046	-117.20086	607017449								HONEYWELL INTERNATIONAL INC	139691877	|PRAI:PR/AI based on 2011 purchasing records vs 2012	NO	DAVID.PRICE3@HONEYWELL.COM			YES	 	
99216CMNCLEAST1	1312210557219	N511	NITRATE COMPOUNDS	TRI	2012	HONEYWELL ELECTRONIC MATERIALS INC	15218 E EUCLID AVE	SPOKANE VALLEY	SPOKANE	WA	99216	YES	NO	NO	NO								332999						47.675046	-117.20086	607017449								HONEYWELL INTERNATIONAL INC	139691877	|PRAI:PR/AI based on lbs recieved vs 2011	NO	DAVID.PRICE3@HONEYWELL.COM			NO	 	
99216CMNCLEAST1	1312210557169	000110543	N-HEXANE	TRI	2012	HONEYWELL ELECTRONIC MATERIALS INC	15218 E EUCLID AVE	SPOKANE VALLEY	SPOKANE	WA	99216	YES	NO	NO	NO								332999						47.675046	-117.20086	607017449								HONEYWELL INTERNATIONAL INC	139691877	|PRAI:PR/AI based on lbs recieved from 2011	NO	DAVID.PRICE3@HONEYWELL.COM			NO	 	
98108VXCRP6701S	1312210624185	N420	LEAD COMPOUNDS	PBT	2012	CERADYNE VIOX INC	6701 SIXTH AVE S	SEATTLE	KING	WA	981083438	YES	NO	NO	NO								327212						47.544444	-122.326189	053814091								CERADYNE INC	050791177	The increase in lead in debris was from a significant amount of cleanup, remodeling and expansion last year which created a large amount of debris. two large bins of debris.  This is the main reason for the increase from 2036 to 4208 lbs.  Regarding the emissions decrease, although we produced a lot more glass last year, we used significantly less lead containing glasses, hence lower lead emission for the year.	NO	JNORRIS@CERADYNE.COM			YES	 	
98264DRGLD8424D	1312210320711	007440473	CHROMIUM	TRI	2012	DARIGOLD - LYNDEN	8424 DEPOT RD	LYNDEN	WHATCOM	WA	98264	YES	NO	NO	NO								311514						48.950833	-122.454167									NORTHWEST DAIRY ASSOC	009260449	The release of chromium was the result of welding, cutting, and grinding operations on stainless steel, associated with the construction of a new piece of processing equipment.	NO	STEVEN.ROWE@DARIGOLD.COM			YES	 	
98264DRGLD8424D	1312210320747	007440020	NICKEL	TRI	2012	DARIGOLD - LYNDEN	8424 DEPOT RD	LYNDEN	WHATCOM	WA	98264	YES	NO	NO	NO								311514						48.950833	-122.454167									NORTHWEST DAIRY ASSOC	009260449	The release of nickel was the result of welding, cutting, and grinding operations on stainless steel, in association with the construction of a new piece of processing equipment.	NO	STEVEN.ROWE@DARIGOLD.COM			YES	 	
98204JHNFL9028E	1312210691299	007439921	LEAD	TRI	2012	FLUKE CORP - EVERGREEN WAY	9028 EVERGREEN WAY	EVERETT	SNOHOMISH	WA	98204	YES	NO	NO	NO								334419						47.9156	-122.234	009252065								DANAHER CORP	024744476	Flow soldering which was the main process using Lead at this facility has been exported to China resulting in the substantial reduction in use.|PRAI:Main processes utilizing Lead at this facility have been discontinued.	NO				YES	 	
99207TRVSPE1413	1312210120438	000079016	TRICHLOROETHYLENE	TRI	2012	TRAVIS PATTERN & FOUNDRY INC	1413 E HAWTHORNE RD	SPOKANE	SPOKANE	WA	99218	YES	NO	NO	NO								331521						47.755552	-117.387991	009068578										See Copper	NO	D.DELOE@TRAVISPATTERN.COM			NO	 	
99207TRVSPE1413	1312210120426	007440508	COPPER	TRI	2012	TRAVIS PATTERN & FOUNDRY INC	1413 E HAWTHORNE RD	SPOKANE	SPOKANE	WA	99218	YES	NO	NO	NO								331521						47.755552	-117.387991	009068578										John Garskie has retired and has been replaced with Darren DeLoe. (Myself)

	NO	D.DELOE@TRAVISPATTERN.COM			YES	 	

99114VGNBR565W5	1312210016325	N420	LEAD COMPOUNDS	PBT	2012	VAAGEN BROS LUMBER	565 W 5TH AVE	COLVILLE	STEVENS	WA	99114	YES	NO	NO	NO								321113						48.548524	-117.913649	009063751		WAD980725873								|PRAI:Production ratio based on kiln annual lumber throughput.	NO	RZYSKOWSKI@VAAGENBROS.COM			YES	 	
99302BPNC DODDR	1312210603662	000079210	PERACETIC ACID	TRI	2012	TYSON FRESH MEATS INC PASCO WASHINGTON	13983 DODD RD	WALLULA	WALLA WALLA	WA	99363	YES	NO	NO	NO								311611						46.131256	-118.910823	097824247								TYSON FOODS INC	006903702	0 was entered for Section 6.2 (Other Off-site Transfers), but Section 8.1d is showing "NA".	NO	BRAD.SHAFER@TYSON.COM			NO	 	
98052DVNCD15215	1312210276150	007439921	LEAD	TRI	2012	PROTOTRON CIRCUITS INC	15225 NE 95TH ST	REDMOND	KING	WA	98052	YES	NO	NO	NO								334412						47.6857	-122.138	177725314								PROTOTRON INC	177725314	|PRAI: The variable used to calculate production ratio is: square feet.	NO	KEVINR@PROTOTRON.COM			YES	 	
98002FRMLC4432C	1312209910557	N230	CERTAIN GLYCOL ETHERS	TRI	2012	FORMULA CORP	4432 C ST NE	AUBURN	KING	WA	98002	YES	NO	NO	NO								325611						47.281966	-122.225592	040509648										|PRAI: The variable used to calculate production ratio is: PRODUCTION LBS.	NO	CHAS@FORMULACORP.COM			NO	 	
