REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
2007	NO	63090CNMST2000W	CANAM STEEL CORP WASHINGTON PLANT	2000 W MAIN ST	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO								332312						38.577839	-91.045181	045911658								CANAM GROUP INC		1307205886942	007440508	COPPER	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	BRIGITTE.LALIBERTE@CANAM.WS			YES	
2007	NO	63090CNMST2000W	CANAM STEEL CORP WASHINGTON PLANT	2000 W MAIN ST	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO								332312						38.577839	-91.045181	045911658								CANAM GROUP INC		1307205886955	007439965	MANGANESE	TRI	Pounds																		118	108	108	108	0	0	0	0	0	0	0	0	0	0	0	0	5000	7625	7625	7625	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	118	108	108	108	0	0	0	0	0	0	0	0	NO	BRIGITTE.LALIBERTE@CANAM.WS			YES	
2007	NO	63090CNMST2000W	CANAM STEEL CORP WASHINGTON PLANT	2000 W MAIN ST	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO								332312						38.577839	-91.045181	045911658								CANAM GROUP INC		1307205886967	007723140	PHOSPHORUS (YELLOW OR WHITE)	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	BRIGITTE.LALIBERTE@CANAM.WS			NO	
2007	NO	63090JFFRS711IN	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #1	711 INDUSTRIAL AVE	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO								332999						38.553965	-91.014525									PARKER HANNIFIN CORP	004175550	1307205377462	007664417	AMMONIA	TRI	Pounds																		1	1480	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	1	1480	1500	1500	0	0	0	0	0	0	0	0	NO	MNOELKE@PARKER.COM			NO	
2007	NO	63090JFFRS711IN	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #1	711 INDUSTRIAL AVE	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO								332999						38.553965	-91.014525									PARKER HANNIFIN CORP	004175550	1307205377474	007440508	COPPER	TRI	Pounds																		3001	13005	10005	10005	0	0	0	0	0	0	0	0	0	0	0	0	156000	140000	150000	150000	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	1	5	5	5	0	0	0	0	3000	13000	10000	10000	NO	MNOELKE@PARKER.COM			YES	
2007	NO	63090JFFRS711IN	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #1	711 INDUSTRIAL AVE	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO								332999						38.553965	-91.014525									PARKER HANNIFIN CORP	004175550	1307205377486	007439921	LEAD	PBT	Pounds																		193	305	305	305	0	0	0	0	0	0	0	0	0	0	0	0	5800	5100	5000	5000	0	0	0	0	0	0	0	0		1.29	NA	NA																															0	0	0	0	1	5	5	5	0	0	0	0	192	300	300	300	NO	MNOELKE@PARKER.COM			YES	
2007	NO	63090SPRLN1699W	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #2	1699 W MAIN ST	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO								332919						38.572289	-91.03785									PARKER HANNIFIN CORP	004175550	1307205377447	007440508	COPPER	TRI	Pounds																		0	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	78300	80000	80000	0	0	0	0	0	0	0	0		.92	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	5	NO	MNOELKE@PARKER.COM			YES	
2007	NO	63090SPRLN1699W	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #2	1699 W MAIN ST	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO								332919						38.572289	-91.03785									PARKER HANNIFIN CORP	004175550	1307205377450	000079016	TRICHLOROETHYLENE	TRI	Pounds																		23700	16500	20000	20000	0	0	0	0	0	0	0	0	29600	22600	25500	25500	5900	2800	3000	3000	0	0	0	0	0	0	0	0		.92	NA	NA																															0	0	0	0	23700	16500	20000	20000	0	0	0	0	0	0	0	0	NO	MNOELKE@PARKER.COM			NO	
2007	NO	63090SPRLN215LA	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #3	215 LANGE DR	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO								332919						38.579458	-91.063975									PARKER HANNIFIN CORP	004175550	1307205377409	007440508	COPPER	TRI	Pounds																		20000	13450	16000	16000	0	0	0	0	0	0	0	0	0	0	0	0	2906000	1951000	2500000	2500000	0	0	0	0	0	0	0	0		.79	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	20000	13450	16000	16000	NO	MNOELKE@PARKER.COM			YES	
2007	NO	63090SPRLN215LA	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #3	215 LANGE DR	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO								332919						38.579458	-91.063975									PARKER HANNIFIN CORP	004175550	1307205377411	000079016	TRICHLOROETHYLENE	TRI	Pounds																		21000	21200	20000	20000	0	0	0	0	0	0	0	0	33000	32000	32000	32000	0	0	0	0	0	0	0	0	11000	7966	9300	9300		.79	NA	NA																															0	0	0	0	21000	21200	20000	20000	0	0	0	0	0	0	0	0	NO	MNOELKE@PARKER.COM			NO	
