TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
63090CNMST2000W	1307205886955	007439965	MANGANESE	TRI	Pounds																		2007	NO	CANAM STEEL CORP WASHINGTON PLANT	2000 W MAIN ST	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO														38.577839	-91.045181	045911658								CANAM GROUP INC		0														NO	BRIGITTE.LALIBERTE@CANAM.WS			YES	
63090JFFRS711IN	1307205377462	007664417	AMMONIA	TRI	Pounds																		2007	NO	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #1	711 INDUSTRIAL AVE	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO														38.553965	-91.014525									PARKER HANNIFIN CORP	004175550	0														NO	MNOELKE@PARKER.COM			NO	
63090JFFRS711IN	1307205377474	007440508	COPPER	TRI	Pounds																		2007	NO	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #1	711 INDUSTRIAL AVE	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO														38.553965	-91.014525									PARKER HANNIFIN CORP	004175550	5	M2	CITY OF WASHINGTON WASTE WATER	2000 SIMMONS	WASHINGTON	MO	FRANKLIN	63090							NO	MNOELKE@PARKER.COM			YES	
63090JFFRS711IN	1307205377486	007439921	LEAD	PBT	Pounds																		2007	NO	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #1	711 INDUSTRIAL AVE	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO														38.553965	-91.014525									PARKER HANNIFIN CORP	004175550	1	M2	CITY OF WASHINGTON WASTE WATER	2000 SIMMONS	WASHINGTON	MO	FRANKLIN	63090							NO	MNOELKE@PARKER.COM			YES	
63090SPRLN1699W	1307205377447	007440508	COPPER	TRI	Pounds																		2007	NO	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #2	1699 W MAIN ST	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO														38.572289	-91.03785									PARKER HANNIFIN CORP	004175550	1	M2	CITY OF WASHINGTON WASTE WATER	2000 SIMMONS	WASHINGTON	MO	FRANKLIN	63090							NO	MNOELKE@PARKER.COM			YES	
63090SPRLN1699W	1307205377450	000079016	TRICHLOROETHYLENE	TRI	Pounds																		2007	NO	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #2	1699 W MAIN ST	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO														38.572289	-91.03785									PARKER HANNIFIN CORP	004175550	0														NO	MNOELKE@PARKER.COM			NO	
63090SPRLN215LA	1307205377409	007440508	COPPER	TRI	Pounds																		2007	NO	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #3	215 LANGE DR	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO														38.579458	-91.063975									PARKER HANNIFIN CORP	004175550	5	M2	CITY OF WASHINGTON WASTE WATER	2000 SIMMONS	WASHINGTON	MO	FRANKLIN	63090							NO	MNOELKE@PARKER.COM			YES	
63090SPRLN215LA	1307205377411	000079016	TRICHLOROETHYLENE	TRI	Pounds																		2007	NO	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #3	215 LANGE DR	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO														38.579458	-91.063975									PARKER HANNIFIN CORP	004175550	1	M2	CITY OF WASHINGTON WASTE WATER	2000 SIMMONS	WASHINGTON	MO	FRANKLIN	63090							NO	MNOELKE@PARKER.COM			NO	
63090SPRLN215LA	1307205377423	007439921	LEAD	PBT	Pounds																		2007	NO	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #3	215 LANGE DR	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO														38.579458	-91.063975									PARKER HANNIFIN CORP	004175550	1	M2	CITY OF WASHINGTON WASTE WATER	2000 SIMMONS	WASHINGTON	MO	FRANKLIN	63090							NO	MNOELKE@PARKER.COM			YES	
63090SPRLN215LA	1307205377435	007697372	NITRIC ACID	TRI	Pounds																		2007	NO	PARKER HANNIFIN SPORLAN VALVE DIV - PLANT #3	215 LANGE DR	WASHINGTON	FRANKLIN	MO	63090	YES	NO	NO	NO														38.579458	-91.063975									PARKER HANNIFIN CORP	004175550	0														NO	MNOELKE@PARKER.COM			NO	
