TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
47106KMBLLHWY60	1307205303112	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2007	NO	KIMBALL OFFICE BORDEN	555 E WATER ST	BORDEN	CLARK	IN	47106	YES	NO	NO	NO														38.465078	-85.941741	800026130								KIMBALL INTERNATIONAL INC	006365803	5	O 	BORDEN SEWAGE TREATMENT PLANT	BORDEN SEWAGE TREATMENT PLANT	BORDEN	IN	CLARK	47106							NO	CHERYL.ZIMMER@KIMBALL.COM			NO	
47421GMCCNNORTH	1307205474657	N100	COPPER COMPOUNDS	TRI	Pounds																		2007	NO	GM POWERTRAIN BEDFORD FACILITY	105 GM DR	BEDFORD	LAWRENCE	IN	47421	YES	NO	NO	NO														38.877889	-86.479722	780560330								GENERAL MOTORS CORP	005356613	0														NO	DANIEL.FLORES@GM.COM			YES	
47421GMCCNNORTH	1307205474669	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	GM POWERTRAIN BEDFORD FACILITY	105 GM DR	BEDFORD	LAWRENCE	IN	47421	YES	NO	NO	NO														38.877889	-86.479722	780560330								GENERAL MOTORS CORP	005356613	0														NO	DANIEL.FLORES@GM.COM			YES	
47421GMCCNNORTH	1307205474721	007440020	NICKEL	TRI	Pounds																		2007	NO	GM POWERTRAIN BEDFORD FACILITY	105 GM DR	BEDFORD	LAWRENCE	IN	47421	YES	NO	NO	NO														38.877889	-86.479722	780560330								GENERAL MOTORS CORP	005356613	0														NO	DANIEL.FLORES@GM.COM			YES	
47421MCMTLRR17P	1307205492883	007429905	ALUMINUM (FUME OR DUST)	TRI	Pounds																		2007	NO	NEWCO METALS PROCESSING	4635 PEERLESS RD	BEDFORD	LAWRENCE	IN	47421	YES	NO	NO	NO														38.8104	-86.474278	072051279										0														NO	SUSAN@NMPONLINE.NET			YES	
47421MCMTLRR17P	1307205492895	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	NEWCO METALS PROCESSING	4635 PEERLESS RD	BEDFORD	LAWRENCE	IN	47421	YES	NO	NO	NO														38.8104	-86.474278	072051279										0														NO	SUSAN@NMPONLINE.NET			NO	
47421MCMTLRR17P	1307205492907	007439921	LEAD	PBT	Pounds																		2007	NO	NEWCO METALS PROCESSING	4635 PEERLESS RD	BEDFORD	LAWRENCE	IN	47421	YES	NO	NO	NO														38.8104	-86.474278	072051279										0														NO	SUSAN@NMPONLINE.NET			YES	
47995QNVRN8883W	1307205912140	000100425	STYRENE	TRI	Pounds																		2007	NO	AQUA ENVIRONMENTAL CONTAINER CORP	8883 W US 24	WOLCOTT	WHITE	IN	47995	YES	NO	NO	NO														40.750554	-87.039919											0														NO	NA			NO	
46767MLLNN925NM	1307205923612	N100	COPPER COMPOUNDS	TRI	Pounds																		2007	NO	MILLENNIUM INDUSTRIES INC.	925 N MAIN ST	LIGONIER	NOBLE	IN	46767	YES	NO	NO	NO														41.4761	-85.5898	005050463										0														NO	BFIREST@MILL-IND.COM			YES	
46767TWRST1491G	1307205392487	000080626	METHYL METHACRYLATE	TRI	Pounds																		2007	NO	TOWER STRUCTURAL LAMINATING	1491 GERBER ST	LIGONIER	NOBLE	IN	46767	YES	NO	NO	NO														41.4777	-85.6042	064702988								SUPREME CORP	064702988	0														NO	HEATHER.JOHNSON@SUPREMEIND.COM			NO	
