TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
48001SNSTN9666K	1307205180704	000100425	STYRENE	TRI	Pounds																		2007	NO	SUNSATION PRODUCTS INC	9666 KRETZ DR	CLAY TOWNSHIP	ST CLAIR	MI	48001	YES	NO	NO	NO														42.62182	-82.570628	067339796										0														NO	WAYNE@SUNSATIONBOATS.COM			NO	
48001SNSTN9666K	1307205180730	000080626	METHYL METHACRYLATE	TRI	Pounds																		2007	NO	SUNSATION PRODUCTS INC	9666 KRETZ DR	CLAY TOWNSHIP	ST CLAIR	MI	48001	YES	NO	NO	NO														42.62182	-82.570628	067339796										0														NO	WAYNE@SUNSATIONBOATS.COM			NO	
48015MDWST23860	1307205765201	007440473	CHROMIUM	TRI	Pounds																		2007	NO	CHARTER STEEL INC	23860 SHERWOOD AVE	CENTER LINE	MACOMB	MI	48015	YES	NO	NO	NO														42.469443	-83.035868	051618056								CHARTER MANUFACTURING INC	051618056	5	M2													NO	SCHROEDERM@CHARTERSTEEL.COM			YES	
48015MDWST23860	1307205765213	007439965	MANGANESE	TRI	Pounds																		2007	NO	CHARTER STEEL INC	23860 SHERWOOD AVE	CENTER LINE	MACOMB	MI	48015	YES	NO	NO	NO														42.469443	-83.035868	051618056								CHARTER MANUFACTURING INC	051618056	0														NO	SCHROEDERM@CHARTERSTEEL.COM			YES	
48015MDWST23860	1307205765225	007440020	NICKEL	TRI	Pounds																		2007	NO	CHARTER STEEL INC	23860 SHERWOOD AVE	CENTER LINE	MACOMB	MI	48015	YES	NO	NO	NO														42.469443	-83.035868	051618056								CHARTER MANUFACTURING INC	051618056	.45	M2													NO	SCHROEDERM@CHARTERSTEEL.COM			YES	
48015MDWST23860	1307205765237	N511	NITRATE COMPOUNDS	TRI	Pounds																		2007	NO	CHARTER STEEL INC	23860 SHERWOOD AVE	CENTER LINE	MACOMB	MI	48015	YES	NO	NO	NO														42.469443	-83.035868	051618056								CHARTER MANUFACTURING INC	051618056	0														NO	SCHROEDERM@CHARTERSTEEL.COM			NO	
48015MDWST23860	1307205765249	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	CHARTER STEEL INC	23860 SHERWOOD AVE	CENTER LINE	MACOMB	MI	48015	YES	NO	NO	NO														42.469443	-83.035868	051618056								CHARTER MANUFACTURING INC	051618056	4.31	M2	DETROIT WATER AND SEWERAGE DEPARTMENT	303 SOUTH LIVERNOIS	DETROIT	MI	WAYNE	48209							NO	SCHROEDERM@CHARTERSTEEL.COM			YES	
48030KCJNS321WT	1307205726906	007664417	AMMONIA	TRI	Pounds																		2007	NO	K C JONES PLATING CO	321 W TEN MILE RD	HAZEL PARK	OAKLAND	MI	48030	YES	NO	NO	NO														42.475833	-83.106389	005511852										0	C 	DETROIT WATER AND SEWERAGE	9300 JEFFERSON AVE	DETROIT	MI	WAYNE	48209							NO	BRIAN.HARRICK@KCJPLATING.COM			NO	
48030KCJNS321WT	1307205726920	N100	COPPER COMPOUNDS	TRI	Pounds																		2007	NO	K C JONES PLATING CO	321 W TEN MILE RD	HAZEL PARK	OAKLAND	MI	48030	YES	NO	NO	NO														42.475833	-83.106389	005511852										132	M2	DETROIT WATER AND SEWERAGE	9300 JEFFERSON AVE	DETROIT	MI	WAYNE	48209							NO	BRIAN.HARRICK@KCJPLATING.COM			YES	
48030KCJNS321WT	1307205726944	N106	CYANIDE COMPOUNDS	TRI	Pounds																		2007	NO	K C JONES PLATING CO	321 W TEN MILE RD	HAZEL PARK	OAKLAND	MI	48030	YES	NO	NO	NO														42.475833	-83.106389	005511852										44	M2													NO	BRIAN.HARRICK@KCJPLATING.COM			NO	
