TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
35950HDSNFUSHIG	1312210140000	000079210	PERACETIC ACID	TRI	2012	TYSON FOODS INC ALBERTVILLE PROCESSING PLANT	6600 HWY 431 S	ALBERTVILLE	MARSHALL	AL	35950	YES	NO	NO	NO								311615						34.271667	-86.196944	139661003		ALD982080798		ALG150015				TYSON FOODS INC	006903702	Water Treatment chemical	NO	MIKE.GARNER@TYSON.COM			NO	 	
08903KZCHM500JE	1312210673796	000067561	METHANOL	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										|PRAI:Production has decreased and this has resulted in a reduction in use of methanol as catalyst for a group products.	NO	GEORGE.TURK@AKCROS.COM			NO	 	
08903KZCHM500JE	1312210673810	007697372	NITRIC ACID	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										|PRAI:Production decreased so use of this raw material decreased	NO	GEORGE.TURK@AKCROS.COM			NO	 	
08903KZCHM500JE	1312210673760	N078	CADMIUM COMPOUNDS	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										|PRAI:Sharp decline in cadmium based product business due to restrictions in EU	NO	GEORGE.TURK@AKCROS.COM			YES	 	
08903KZCHM500JE	1312210673683	N450	MANGANESE COMPOUNDS	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										|PRAI:Increase in production due to higher demand	NO	GEORGE.TURK@AKCROS.COM			YES	 	
08903KZCHM500JE	1312210673822	N982	ZINC COMPOUNDS	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										|PRAI:Decrease in production due to slow economy	NO	GEORGE.TURK@AKCROS.COM			YES	 	
08903KZCHM500JE	1312210673719	N020	ARSENIC COMPOUNDS	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										|PRAI:Slight increase in production	NO	GEORGE.TURK@AKCROS.COM			YES	 	
08903KZCHM500JE	1312210673695	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										|PRAI:Use of 1,2,4 TMB containing raw material (methanol) decreased FY11 to FY12 but due to change in vendor of methanol, 1,2,4 TMB concentration increased	NO	GEORGE.TURK@AKCROS.COM			NO	 	
08903KZCHM500JE	1312210673745	N040	BARIUM COMPOUNDS	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										|PRAI:drop in production	NO	GEORGE.TURK@AKCROS.COM			YES	 	
08903KZCHM500JE	1312210673772	N230	CERTAIN GLYCOL ETHERS	TRI	2012	AKCROS CHEMICALS INC	500 JERSEY AVE	NEW BRUNSWICK	MIDDLESEX	NJ	089013502	YES	NO	NO	NO								325199	325510					40.479733	-74.46811	802274519										|PRAI:Slight decrease in production due to slow econonmy	NO	GEORGE.TURK@AKCROS.COM			NO	 	
