TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	8/24/2017	
75668SCTND3756F	1312210624906	007440508	COPPER	TRI	2012	SCOT INDUSTRIES	3756 FARM ROAD 250	LONE STAR	MORRIS	TX	75668			YES	NO	NO	NO								332813	423510	332811				32.979693	-94.65553	006115182		TXT000642587		TXR05C219				SCOT INDUSTRIES INC	006115182	Greater amounts of brass pump barrels produced and machined including scrapped barrels provided for the higher levels of copper that was recycled by our facility.|T01:Recovered additional brass "waste" and subsequently recycled this material that was in the past unrecovered.	NO	KHANSEN@SCOTINDUSTRIES.COM			YES	 	
32905HRRSCPALMB	1312210725875	000872504	N-METHYL-2-PYRROLIDONE	TRI	2012	INTERSIL CORP	1650 ROBERT J. CONLAN BLVD	PALM BAY	BREVARD	FL	32905			YES	NO	NO	NO								334413						28.03028	-80.60138	004203337										SRNA:Source reduction activities for this chemical were not implemented in RY2012 due to concerns that product quality would decline if we were to switch to a chemical product that did not contain the reported chemical.  However, it appears that our process engineers have identified a suitable replacement so a reduction in both the disposal and other releases volumes should be realized in RY2013.	NO	WALDRIDG@INTERSIL.COM			NO	 	
45640MRRLT960EM	1312210726093	000067561	METHANOL	TRI	2012	MASCO CABINETRY OHIO FRAME PLANT	960 E MAIN ST	JACKSON	JACKSON	OH	45640			YES	NO	NO	NO								337110						39.03758	-82.62734	005034749								MASCO CORP	005320924	ISO 14001 Certified.  Several recycling and source reduction activities and projects during the year.	NO	SARA.OSTERMAN@MASCOCABINETRY.COM			NO	 	
53511STNLS81FUR	1312210633006	N495	NICKEL COMPOUNDS	TRI	2012	STAINLESS TANK & EQUIPMENT CO LLC	801 FOURTH ST	BELOIT	ROCK	WI	53511			YES	NO	NO	NO								336212						42.50553	-89.03795									HENDRICKS HOLDING CO INC	601951218	All releases were recycled Stainless Steel|SRNA:All releases were recycled Stainless Steel	NO	HLUNDEEN@STAINLESSTANKER.COM			YES	 	
07644HKMTL35IND	1312210436085	007440020	NICKEL	TRI	2012	HK METALCRAFT MANUFACTURING CORP	35 INDUSTRIAL RD	LODI	BERGEN	NJ	07644			YES	NO	NO	NO								332116						40.8841	-74.07374	001329226										SRNA:see chromium report for explanation	NO	JOSHH@HKMETALCRAFT.COM			YES	 	
77041BRNPW9800G	1312210436275	N982	ZINC COMPOUNDS	TRI	2012	AXALTA COATING SYSTEMS LLC	9800 GENARD RD	HOUSTON	HARRIS	TX	77041			YES	NO	NO	NO								325510						29.8445	-95.53233	788137867								AXALTA COATING SYSTEMS LLC	611682102	SRNA:DecreASE WAS DUE TO LOWER VOLUMES FROM PREVIOUS YEAR. aLSO, CONCERNS THAT PRODUCT QUALITY MAY DECLINE AS A RESULT OF SOURCE REDUCTION IN FORMULATIONS.	NO	BRENT.MOYNIHAN@AXALTACS.COM			YES	 	
96814BRDNN910SH	1312210438469	007697372	NITRIC ACID	TRI	2012	SOUTHERN FOODS GROUP LLC D/B/A MEADOW GOLD DAIRIES	910 SHERIDAN ST	HONOLULU	HONOLULU	HI	96814			YES	NO	NO	NO								311511						21.29777	-157.84134	087192134								DEAN FOODS CO	929182210	SRNA:3. Concern that product quality may decline as a result of source reduction.  Three foot baths were added.	NO	GLENN_MURANAKA@DEANFOODS.COM			NO	 	
4483WPTBRF2111S	1312210438800	000075070	ACETALDEHYDE	TRI	2012	POET BIOREFINING-FOSTORIA	2111 SAND US KY ST	FOSTORIA	SENECA	OH	44830			YES	NO	NO	NO								325192						41.176338	-83.379148									POET LLC	827143533	SRNA:None identified	NO	ARTHUR.THOMAS@POET.COM			NO	 	
4483WPTBRF2111S	1312210438848	000110543	N-HEXANE	TRI	2012	POET BIOREFINING-FOSTORIA	2111 SAND US KY ST	FOSTORIA	SENECA	OH	44830			YES	NO	NO	NO								325192						41.176338	-83.379148									POET LLC	827143533	SRNA:No barriers, identified at this time.	NO	ARTHUR.THOMAS@POET.COM			NO	 	
84044HRCLS6800W	1312210250433	000068122	N,N-DIMETHYLFORMAMIDE	TRI	2012	HEXCEL CORP	5400 S 6800 W	WEST VALLEY CITY	SALT LAKE	UT	84119			YES	NO	NO	NO								325222						40.653604	-112.054074	009118563								HEXCEL CORP	009118563	SRNA:2. Require technical information on pollution prevention techniques applicable to specific production processes.3. Concern that product quality may decline as a result of source reduction.	NO	MARK.BALL@HEXCEL.COM			NO	 	
