TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
68434HGHSB210NO	1311209605284	000100425	STYRENE	TRI	Pounds																		2011	NO	HUGHES BROTHERS INC	210 N 13TH ST	SEWARD	SEWARD	NE	68434	YES	NO	NO	NO								332312						40.90943	-97.106933	007273279										0		NA												NO	MATT@HUGHESBROS.COM			NO	 	
68434HGHSB210NO	1311209605260	000087865	PENTACHLOROPHENOL	TRI	Pounds																		2011	NO	HUGHES BROTHERS INC	210 N 13TH ST	SEWARD	SEWARD	NE	68434	YES	NO	NO	NO								332312						40.90943	-97.106933	007273279										0		NA												NO	MATT@HUGHESBROS.COM			NO	 	
68850RTHMNRR2	1311209844277	007439965	MANGANESE	TRI	Pounds																		2011	NO	ORTHMAN MANUFACTURING INC	75765 RD 435	LEXINGTON	DAWSON	NE	68850	YES	NO	NO	NO								333111						40.810418	-99.710552											0		NA												NO	JHAGAN@ORTHMAN.COM	RR5		YES	 	
68847CLMNP125AI	1311209504822	007439921	LEAD	TRI	Pounds																		2011	NO	PRAMAC AMERICA	4970 AIRPORT RD	KEARNEY	BUFFALO	NE	68847	YES	NO	NO	NO								335312						40.722949	-99.015221	007496649										0		NA												NO	CARRIE.GALLOWAY@PRAMAC.COM			YES	 	
68467HGHPL1414C	1311209464116	000075070	ACETALDEHYDE	TRI	Pounds																		2011	NO	ABENGOA BIOENERGY CORP	1414 COUNTY RD O	YORK	YORK	NE	68467	YES	NO	NO	NO								325193						40.896984	-97.541754	874819840								ABENGOA BIOENERGY	021366125	0		NA												NO	DALTON.JOHNSON@BIOENERGY.ABENGOA.COM			NO	 	
68467HGHPL1414C	1311209464167	000110543	N-HEXANE	TRI	Pounds																		2011	NO	ABENGOA BIOENERGY CORP	1414 COUNTY RD O	YORK	YORK	NE	68467	YES	NO	NO	NO								325193						40.896984	-97.541754	874819840								ABENGOA BIOENERGY	021366125	0		NA												NO	DALTON.JOHNSON@BIOENERGY.ABENGOA.COM			NO	 	
68467HGHPL1414C	1311209464128	000107028	ACROLEIN	TRI	Pounds																		2011	NO	ABENGOA BIOENERGY CORP	1414 COUNTY RD O	YORK	YORK	NE	68467	YES	NO	NO	NO								325193						40.896984	-97.541754	874819840								ABENGOA BIOENERGY	021366125	0		NA												NO	DALTON.JOHNSON@BIOENERGY.ABENGOA.COM			NO	 	
68467HGHPL1414C	1311209464130	007664417	AMMONIA	TRI	Pounds																		2011	NO	ABENGOA BIOENERGY CORP	1414 COUNTY RD O	YORK	YORK	NE	68467	YES	NO	NO	NO								325193						40.896984	-97.541754	874819840								ABENGOA BIOENERGY	021366125	1192	C 	YORK WASTEWATER TREATMENT	814 E NOBES RD	YORK	NE	YORK	68467							NO	DALTON.JOHNSON@BIOENERGY.ABENGOA.COM			NO	 	
68713LPHGLEASTH	1311208949913	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	ALPHA GALVANIZING CO	E HWY 20	ATKINSON	HOLT	NE	68713	YES	NO	NO	NO								332812						42.52638	-98.96687	293911038										0		NA												NO	DOLOLSON@HOTMAIL.COM			YES	 	
68107RDYMX362LS	1311209400124	007439976	MERCURY	PBT	Pounds																		2011	NO	READY MIX CONCRETE CO 36TH & L PLANT	3602 L ST	OMAHA	DOUGLAS	NE	68107	YES	NO	NO	NO								327320						41.21227	-95.96711	943834606								LYMAN-RICHEY CORP	616112959	0		NA												NO	STAN.BENKE@LYMANRICHEY.COM			YES	 	
