TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
68776BFPRD36016	1311209100938	N230	CERTAIN GLYCOL ETHERS	TRI	2011	BEEF PRODUCTS INC (SSC)	360 164TH ST	SOUTH SIOUX CITY	DAKOTA	NE	68776	YES	NO	NO	NO								311612						42.429869	-96.42957									BEEF PRODUCTS INC		THE USE OF GLYCOL ETHERS AT THIS FACILITY IS DIRECTLY RELATED TO THE USE OF FOAM CLEANING AGENTS USED IN THE SANITATION PROCEDURES FOR THE FACILITY. WHILE THE % INCREASE FOR THIS CHEMICAL APPEARS TO BE VERY LARGE THE OVER ALL LBS USED FOR THE REPORTING YEAR WAS ONLY 3,882. NOT A SUBSTANCIAL AMOUNT.	NO	RJOCHUM@BEEFPRODUCTS.COM			NO	 	
68117BLTZL6930F	1311209595103	N100	COPPER COMPOUNDS	TRI	2011	PRINCE AGRI PRODUCTS	6930 F ST	OMAHA	DOUGLAS	NE	681171012	YES	NO	NO	NO								311119						41.21973	-96.0201	049462757								PHIBRO ANIMAL HEALTH CORP	006989008	WE CLOSED A PLANT IN MARION, IA AND MOVED PART OF THE PRODUCTION TO OMAHA, NE.  THIS RESULTED IN INCREASED EMISSSIONS IN NE AND CEASING EMISSIONS IN IA.	NO	TIM.COSTIGAN@PRINCEAGRI.COM			YES	 	
68117BLTZL6930F	1311209595115	N420	LEAD COMPOUNDS	PBT	2011	PRINCE AGRI PRODUCTS	6930 F ST	OMAHA	DOUGLAS	NE	681171012	YES	NO	NO	NO								311119						41.21973	-96.0201	049462757								PHIBRO ANIMAL HEALTH CORP	006989008	WE CLOSED A PLANT IN MARION, IA AND MOVED SOME OF THAT PRODUCTION TO THIS OMAHA FACILITY, THUS RAISING OUR EMISSIONS AT ONE LOCATION AND CEASING THEM AT THE OTHER.	NO	TIM.COSTIGAN@PRINCEAGRI.COM			YES	 	
68117BLTZL6930F	1311209595141	N982	ZINC COMPOUNDS	TRI	2011	PRINCE AGRI PRODUCTS	6930 F ST	OMAHA	DOUGLAS	NE	681171012	YES	NO	NO	NO								311119						41.21973	-96.0201	049462757								PHIBRO ANIMAL HEALTH CORP	006989008	WE CLOSED A PLANT IN MARION, IA AND MOVED PART OF THE PRODUCTION TO OMAHA, NE.  THIS CREATED INCREASED EMISSIONS IN NE AND CEASED EMISSIONS IN IA	NO	TIM.COSTIGAN@PRINCEAGRI.COM			YES	 	
68117BLTZL6930F	1311209595127	N450	MANGANESE COMPOUNDS	TRI	2011	PRINCE AGRI PRODUCTS	6930 F ST	OMAHA	DOUGLAS	NE	681171012	YES	NO	NO	NO								311119						41.21973	-96.0201	049462757								PHIBRO ANIMAL HEALTH CORP	006989008	WE CLOSED A PLANT IN MARION, IA AND MOVED PART OF THE PRODUCTION TO OMAHA, NE, THUS CREATING MORE EMISSIONS IN ONE LOCATION AND CEASING EMISSIONS IN THE OTHER LOCATION	NO	TIM.COSTIGAN@PRINCEAGRI.COM			YES	 	
68933SDGRCSTATE	1311209602604	007664417	AMMONIA	TRI	2011	US USDA AGRICULTURAL RESEARCH SERVICE RLHUSMARC	STATE SPUR 18D	CLAY CENTER	CLAY	NE	689330166	YES	NO	YES	NO								541712						40.524773	-98.140945									US DEPARTMENT OF AGRICULTURE		FEDERAL AGENCIES ARE REQUIRED TO COMPLY WITH THE EMERGENCY PLANNING AND COMMUNITY RIGHT-TO-KNOW ACT OF 1986 (EPCRA) AND THE POLLUTION PREVENTION ACT OF 1990 (PPA). REQUIREMENTS FOR FEDERAL AGENCIES TO REPORT TOXIC RELEASE INVENTORY (TRI) DATA BEGAN WITH 1994 DATA. A REPORT IS REQUIRED FOR ANY LISTED TOXIC CHEMICAL THAT IS MANUFACTURED OR PROCESSED AT A FACILITY IN EXCESS OF 25,000 POUNDS DURING THE COURSE OF A CALENDER YEAR; OR IF THE QUANTITY OF A LISTED TOXIC CHEMICAL THAT IS OTHERWISE USED AT A FACILITY EXCEEDS 10,000 POUNDS DURING THE COURSE OF A CALENDAR YEAR. ENTITIES OTHER THAN THE FEDERAL GOVERNMENT ARE REQUIRED TO REPORT IF THEY HAVE A STANDARD INDUSTRIAL CODE (SIC) OF 20-39. FEDERAL AGENCIES MUST REPORT REGARDLESS OF SIC CODE. ANHYDROUS AMMONIA IS INCLUDED AS A TOXIC CHEMICAL ON THE REPORTABLE LIST. ANHYDROUS AMMONIA WAS USED AT THE ROMAN L. HRUSKA U.S. MEAT ANIMAL RESEARCH CENTER AS FERTILIZER FOR PRODUCTION OF CORN FOR LIVESTOCK FEED. IT IS NO LONGER USED. AGRICULTURAL USE OF ANHYDROUS AMMONIA BY NON-FEDERAL AGENCY CONSUMERS WOULD NOT BE REQUIRED TO REPORT.	YES				NO	 	
68847THWST923WR	1311209251471	N982	ZINC COMPOUNDS	TRI	2011	WEST PHARMACEUTICAL SERVICES	923 W RAILROAD ST	KEARNEY	BUFFALO	NE	68845	YES	NO	NO	NO								326299						40.694229	-99.094361									WEST PHARMACEUTICAL SERVICES	002330983	THE AMOUNT OF ZINC REPORTED IS CONSIDERABLY LOWER THAN THE PAST DUE TO NEW INFORMATION SUPPLIED BY CORPORATE OFFICE.  THE SCRAP RUBBER CONTAINING THE ZINC COMPOUNDS WAS TESTED AND DETERMINED NOT TO BE HAZARDOUS BASED ON TESTING AND TCLP RESULTS. THIS REDUCED THE AMOUNT OF ZINC COMPOUNDS TAKEN TO THE LANDFILL TO LESS THAN 250 LBS.  THE PREVIOUS REPORTS OVERSTATED THE AMOUNT OF ZINC TAKEN TO THE LANDFILL.	NO	DEWAYNE.GOHL@WESTPHARMA.COM			YES	 	
69165GRLDGSHWY2	1311209202896	N040	BARIUM COMPOUNDS	TRI	2011	GERALD GENTLEMAN STATION	S HWY 25	SUTHERLAND	LINCOLN	NE	691650068	YES	NO	NO	NO								221112						41.061647	-101.155379	007295272								NEBRASKA PUBLIC POWER DISTRICT	007295272	DUE TO NEW COAL MINE DATA THAT SHOWS THAT THE BARIUM CONCENTRATION IN THE COAL HAS INCREASED COUPLED WITH A LARGER VOLUME OF COAL BEING BURNED, THE BARIUM COMPOUNDS RELEASES FOR 2011 ARE HIGHER THAN 2010.	NO	MCBECKE@NPPD.COM			YES	 	
69165GRLDGSHWY2	1311209202884	N020	ARSENIC COMPOUNDS	TRI	2011	GERALD GENTLEMAN STATION	S HWY 25	SUTHERLAND	LINCOLN	NE	691650068	YES	NO	NO	NO								221112						41.061647	-101.155379	007295272								NEBRASKA PUBLIC POWER DISTRICT	007295272	DUE TO NEW COAL MINE DATA THAT SHOW AN INCREASE IN ARSENIC CONCENTRATION AND THE FACT THAT MORE COAL WAS BURNED IN 2011, ARSENIC COMPOUNDS WILL BE REPORTED FOR 2011.	NO	MCBECKE@NPPD.COM			YES	 	
69165GRLDGSHWY2	1311209202946	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	GERALD GENTLEMAN STATION	S HWY 25	SUTHERLAND	LINCOLN	NE	691650068	YES	NO	NO	NO								221112						41.061647	-101.155379	007295272								NEBRASKA PUBLIC POWER DISTRICT	007295272	DUE TO NEW COAL MINE DATA THAT SHOWS THAT THE CHLORIDE CONCENTRATION TO BE LESS THAN PREVIOUSLY CALCULATED, THE RELEASES ARE MUCH LESS FOR HCL.	NO	MCBECKE@NPPD.COM			NO	 	
