TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
15650FNSTLRT30R	1313211451000	007440484	COBALT	TRI	2013	HYDRO CARBIDE INC	4439 RT 982	LATROBE	WESTMORELAND	PA	156500363			YES	NO	NO	NO								332117						40.32897	-79.374559	140323424								HBD INDUSTRIES INC	184808053	|SRNA:Insufficient capital and concern that product quality may decline.	NO	PUR@RAMET.COM			YES	 	
17801NTHRCANTHR	1313210962268	007439921	LEAD	TRI	2013	ANTHRACITE INDUSTRIES,INC	610 ANTHRACITE RD	SUNBURY	NORTHUMBERLAND	PA	17801			YES	NO	NO	NO								324199						40.871197	-76.703295	080877025								ASBURY CARBONS INC	094970613	|SRNA:Source reduction is not feasible. This metal is an inherent natural minor contaminant of the raw material. Reducing this metal at the source would be reducing business.	NO	TLHNDRKS@ASBURY.COM			YES	 	
19457TYLRNANDER	1313211176829	000100425	STYRENE	TRI	2013	TAYLOR INDUSTRIES INC	35 ANDERSON RD	PARKER FORD	CHESTER	PA	19457			YES	NO	NO	NO								326191						40.210243	-75.591537	044551042										|SRNA:Source reduction in Gelcoat would reduce product quality.	NO	BRUCET@TERE-STONE.COM			NO	 	
17011TLSNR817SP	1313211145875	N120	DIISOCYANATES	TRI	2013	ATLAS ROOFING CORP	817 SPANGLER RD	CAMP HILL	CUMBERLAND	PA	170115823			YES	NO	NO	NO								326150						40.233	-76.9202	004546859								ATLAS ROOFING CORP	004546859	|SRNA:Diisocyanates are a key component of our manufacturing process. Our emission levels are extremely low and our waste amounts sent out for energy recovery are very low as well.	NO	PROBERTS@ATLASROOFING.COM			NO	 	
19067RLQDM19STE	1313211127117	007664417	AMMONIA	TRI	2013	AIR LIQUIDE ELECTRONICS US LP	19 STEEL RD W	MORRISVILLE	BUCKS	PA	19067			YES	NO	NO	NO								325120						40.175	-74.771111									AIR LIQUIDE ELECTRONICS U.S. LP	180015278	|T11:Product from returned compressed gas cylinders of Ammonia are recovered and repurified for addtional use.	NO	BILL.KORZENIOWSKI@AIRLIQUIDE.COM			NO	 	
17033HRSHY1033O	1313211556980	N511	NITRATE COMPOUNDS	TRI	2013	HERSHEY CO WEST HERSHEY PLANT	1033 OLD W CHOCOLATE AVE	HERSHEY	DAUPHIN	PA	17033			YES	NO	NO	NO								311330						40.278333	-76.675833	003002052								HERSHEY CO	003002052	|SRNA:Product quality may decline as a result of source reduction.  Nitrates are produced by our cleaning use of nitric acid. Food quality and safety compel use level.	NO	JBECKMAN@HERSHEYS.COM			NO	 	
18403FLXBL13PWE	1313211436338	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	2013	FLEXIBLE FOAM PRODUCTS INC	103 POWER BLVD	ARCHBALD	LACKAWANNA	PA	18403			YES	NO	NO	NO								326150						41.483972	-75.538278	097234728								OHIO DECORATIVE PRODUCTS INC	005036264	|SRNA:Pollution Prevention previously implemented - additional reduction is not economically feasible	NO	BBROWN@FLEXIBLEFOAM.COM			NO	 	
18848DPNTTRD1BO	1313211197215	000108883	TOLUENE	TRI	2013	DUPONT TOWANDA PLANT	192 PATTERSON BLVD	TOWANDA	BRADFORD	PA	188488208			YES	NO	NO	NO								325992						41.785828	-76.456922	003038056								E I DU PONT DE NEMOURS & CO	001315704	|W42:Next generation product is toluene-free.|W19:Reduced frequency of tote cleanings and filter canister flushes.	NO	ANNETTE.C.PHIFER@DUPONT.COM			NO	 	
18848DPNTTRD1BO	1313211197165	N230	CERTAIN GLYCOL ETHERS	TRI	2013	DUPONT TOWANDA PLANT	192 PATTERSON BLVD	TOWANDA	BRADFORD	PA	188488208			YES	NO	NO	NO								325992						41.785828	-76.456922	003038056								E I DU PONT DE NEMOURS & CO	001315704	|W42:Next generation product is free of glycol ethers.	NO	ANNETTE.C.PHIFER@DUPONT.COM			NO	 	
18848DPNTTRD1BO	1313211197189	N420	LEAD COMPOUNDS	PBT	2013	DUPONT TOWANDA PLANT	192 PATTERSON BLVD	TOWANDA	BRADFORD	PA	188488208			YES	NO	NO	NO								325992						41.785828	-76.456922	003038056								E I DU PONT DE NEMOURS & CO	001315704	|W19:Segregate lead-containing waste from area waste streams.|W42:Substituted lead-free glass frit in Green Tape product.	NO	ANNETTE.C.PHIFER@DUPONT.COM			YES	 	
18848DPNTTRD1BO	1313211197203	000872504	N-METHYL-2-PYRROLIDONE	TRI	2013	DUPONT TOWANDA PLANT	192 PATTERSON BLVD	TOWANDA	BRADFORD	PA	188488208			YES	NO	NO	NO								325992						41.785828	-76.456922	003038056								E I DU PONT DE NEMOURS & CO	001315704	|T04:Materials will be reused and recycled to minimize the needfor treatment or disposal and to conserve resources. Wherewaste is generated, it will be handled and disposed of safelyand responsibly.	NO	ANNETTE.C.PHIFER@DUPONT.COM			NO	 	
18848DPNTTRD1BO	1313211197191	000067561	METHANOL	TRI	2013	DUPONT TOWANDA PLANT	192 PATTERSON BLVD	TOWANDA	BRADFORD	PA	188488208			YES	NO	NO	NO								325992						41.785828	-76.456922	003038056								E I DU PONT DE NEMOURS & CO	001315704	|W19:Reduced frequency of tote cleanings and filter canister flushes.	NO	ANNETTE.C.PHIFER@DUPONT.COM			NO	 	
18848DPNTTRD1BO	1313211197177	007440508	COPPER	TRI	2013	DUPONT TOWANDA PLANT	192 PATTERSON BLVD	TOWANDA	BRADFORD	PA	188488208			YES	NO	NO	NO								325992						41.785828	-76.456922	003038056								E I DU PONT DE NEMOURS & CO	001315704	|W52:Installed copper recovery unit on process etcher, which is etimated to reduce waste volume by up to 85% due to fewer shutdowns and etchant change-outs.  Startup is expected to occur in 2014.	NO	ANNETTE.C.PHIFER@DUPONT.COM			YES	 	
15301DRKNFWESTW	1313211500968	N420	LEAD COMPOUNDS	PBT	2013	FERRO CORP	251 W WYLIE AVE	WASHINGTON	WASHINGTON	PA	15301			YES	NO	NO	NO								325180	325132	325131				40.179107	-80.271785									FERRO CORP	004161477	The facility does not process lead containing products.  A small amount of contamination exists in a few areas.  Some old lead containing products are in the process of disposal	NO	TIMOTHY.COUNIHAN@FERRO.COM			YES	 	
19050HYDRL520CO	1313211084975	000050000	FORMALDEHYDE	TRI	2013	HYDROL CHEMICAL CO	520 COMMERCE DR	YEADON	DELAWARE	PA	19050			YES	NO	NO	NO								325199						39.935389	-75.258222	002261907										Production / sales declined for reporting year. Much less throughput realized.|SRNA:Production / sales declined for reporting year. Much less throughput was realized.	NO	INFO@HYDROLCHEMICAL.COM			NO	 	
19605TXTLCPOTTS	1313211439169	000075092	DICHLOROMETHANE	TRI	2013	BRENNTAG NORTHEAST INC	81 W HULLER LN	READING	BERKS	PA	19605			YES	NO	NO	NO								424690						40.416944	-75.935	002361764								BRENNTAG N.A. INC	092963644	|SRNA:Concern that product quality may decline as a result of source reduction.	NO	DEISENHOFER@BRENNTAG.COM			NO	 	
19605TXTLCPOTTS	1313211439258	001634044	METHYL TERT-BUTYL ETHER	TRI	2013	BRENNTAG NORTHEAST INC	81 W HULLER LN	READING	BERKS	PA	19605			YES	NO	NO	NO								424690						40.416944	-75.935	002361764								BRENNTAG N.A. INC	092963644	|SRNA:Concern that product quality may decline as a result of source reduction.	NO	DEISENHOFER@BRENNTAG.COM			NO	 	
19605TXTLCPOTTS	1313211439272	000071363	N-BUTYL ALCOHOL	TRI	2013	BRENNTAG NORTHEAST INC	81 W HULLER LN	READING	BERKS	PA	19605			YES	NO	NO	NO								424690						40.416944	-75.935	002361764								BRENNTAG N.A. INC	092963644	|SRNA:Concern that product quality may decline as a result of source reduction.	NO	DEISENHOFER@BRENNTAG.COM			NO	 	
