TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
93437SDDSF747NE	1313211168998	007439921	LEAD	TRI	2013	US DOD USAF VANDENBERG AFB	1028 ICELAND AVE	VANDENBERG AFB	SANTA BARBARA	CA	934376010			NO	YES	YES	NO								928110						34.725375	-120.548828			CA9570025149		CAS000001	CAS000002			US DEPARTMENT OF DEFENSE		|PRAI: The variable used to calculate production ratio is: Ammunition Expended.	YES	BEATRICE.KEPHART@VANDENBERG.AF.MIL			YES	 	
93437SDDSF747NE	1313211169002	007439921	LEAD	TRI	2013	US DOD USAF VANDENBERG AFB	1028 ICELAND AVE	VANDENBERG AFB	SANTA BARBARA	CA	934376010			NO	YES	YES	NO								928110						34.725375	-120.548828			CA9570025149		CAS000001	CAS000002			US DEPARTMENT OF DEFENSE		Explosive Ordnance Disposal activities involved a larger amount of munitions than in previous years; this accounts for the significantly greater amount of lead disposed of at the permitted disposal facility on Vandenberg AFB.|PRAI: The variable used to calculate production ratio is: Amount of hazardous waste generated.	YES	BEATRICE.KEPHART@VANDENBERG.AF.MIL			YES	 	
92504RCRPN7809L	1313211070065	N120	DIISOCYANATES	TRI	2013	CARPENTER CO	7809 LINCOLN AVE	RIVERSIDE	RIVERSIDE	CA	92504			YES	NO	NO	NO								326150						33.927306	-117.405358	096108725								CARPENTER CO	003109444	|TPRL:In 2012, there was a tank clean out that generated more waste than is usually generated.	NO	FRANK.VASICEK@CARPENTER.COM			NO	 	
93928SNVYFAFRCF	1313210978324	007439921	LEAD	TRI	2013	US ARMY GARRISON FORT HUNTER LIGGETT RANGES	FORT HUNTER LIGGETT ENV. DIV B233 ATT: IMHL-PWE	JOLON	MONTEREY	CA	939287000			YES	NO	YES	NO								928110						35.956264	-121.231079									US DEPARTMENT OF DEFENSE		|PRAI: The variable used to calculate production ratio is: Ammo Rounds Fired.	YES	MICHAEL.MOELLER1@US.ARMY.MIL			YES	 	
90806DGNGT2350H	1313211783410	000100414	ETHYLBENZENE	TRI	2013	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	|FACC:Change of Ownership	NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
90806DGNGT2350H	1313211783434	N420	LEAD COMPOUNDS	PBT	2013	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	|FACC:Change of Ownership	NO	STEPHEN.D.COMLEY@TSOCORP.COM			YES	 	
90806DGNGT2350H	1313211783511	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	|FACC:Change of Ownership	NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
90806DGNGT2350H	1313211783547	000108883	TOLUENE	TRI	2013	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	|FACC:Change of Ownership	NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
90806DGNGT2350H	1313211783461	000091203	NAPHTHALENE	TRI	2013	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	|FACC:Change of Ownership	NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
90806DGNGT2350H	1313211783396	000110827	CYCLOHEXANE	TRI	2013	TESORO HATHAWAY TERMINAL	2350 OBISPO AVE	SIGNAL HILL	LOS ANGELES	CA	90755			YES	NO	NO	NO								424710						33.79961	-118.155711	274151836								TESORO CORP	008133480	|FACC:Change of Ownership	NO	STEPHEN.D.COMLEY@TSOCORP.COM			NO	 	
