TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
71422WLLMTHWY16	1312209994401	000050000	FORMALDEHYDE	TRI	2012	WEYERHAEUSER CO - DODSON DIV	706 HWY 167 N	DODSON	WINN	LA	71422	YES	NO	NO	NO								321213						32.11747	-92.687332	828789524								WEYERHAEUSER NR CO	001306992	RY2011 did not meet reporting thresholds for Formaldehyde; therefore, the chemical was not previously reported.  Due to production increase, RY2012 does meet reporting thresholds for Formaldehyde.	NO	RICHARD.MURDERS@WEYERHAEUSER.COM			NO	 	
70737SHLLCRIVER	1312210106720	001313275	MOLYBDENUM TRIOXIDE	TRI	2012	SHELL CHEMICAL LP	7594 HWY 75	GEISMAR	ASCENSION	LA	70734	YES	NO	NO	NO								325110						30.184575	-90.99222									SHELL PETROLEUM INC		|TPRL:No Molybdenum Trioxide Catalyst was disposed of in 2011.|TOTRL:No Molybedenum Trioxide Catalyst was disposed of in 2011	NO	V.M.RODRIGUEZ@SHELL.COM			YES	 	
70737SHLLCRIVER	1312210106718	007439976	MERCURY	PBT	2012	SHELL CHEMICAL LP	7594 HWY 75	GEISMAR	ASCENSION	LA	70734	YES	NO	NO	NO								325110						30.184575	-90.99222									SHELL PETROLEUM INC		In 2012, Shell demolished a shut down process unit.  Hg in monometers was removed and disposed of.  This was a one time occurence.	NO	V.M.RODRIGUEZ@SHELL.COM			YES	 	
70737SHLLCRIVER	1312210106771	007440224	SILVER	TRI	2012	SHELL CHEMICAL LP	7594 HWY 75	GEISMAR	ASCENSION	LA	70734	YES	NO	NO	NO								325110						30.184575	-90.99222									SHELL PETROLEUM INC		Recycled Silver was not consider in preparing the 2011 report.  The report will be admend to account for silver recycled in 2011.|TPRL:Recycled Silver was not consider in preparing the 2011 report.  The report will be admend to account for silver recycled in 2011.	NO	V.M.RODRIGUEZ@SHELL.COM			YES	 	
70737SHLLCRIVER	1312210106670	N096	COBALT COMPOUNDS	TRI	2012	SHELL CHEMICAL LP	7594 HWY 75	GEISMAR	ASCENSION	LA	70734	YES	NO	NO	NO								325110						30.184575	-90.99222									SHELL PETROLEUM INC		Amlon Resource is a waste recycling broker.  No EPA ID was listed on web site.|TPRL:Total Production Related Release had a 219.6% change due to the reason stated in the Total Release section and the Total Water Release sections below. |TOTRL:Total Release of Cobalt was increased in 2012 by  71.1% due to an error in reporting in 2011.  6,205 lbs of materials was sent to a landfarm and should have been reported under section 8.1d.  A correction will be submitted. |TWRL:Total water releases decreased due to a slight decrease in the amount of water discharged and the concentration of cobalt in the discharge was decreased.	NO	V.M.RODRIGUEZ@SHELL.COM			YES	 	
70633TMPLSHWY12	1312210194256	N420	LEAD COMPOUNDS	PBT	2012	TEMPLE-INLAND SOUTHWEST LOUISIANA LUMBER OPERATION	3442 HWY 12 E	DEQUINCY	BEAUREGARD	LA	70633	YES	NO	NO	NO								321113						30.479367	-93.32655	069634525								TEMPLE-INLAND INC	103844346	Decreased lumber production approximately 10% from 2011, results in less emissions and biomass fuel combustion	NO	PATMILLER@TEMPLEINLAND.COM			YES	 	
70633TMPLSHWY12	1312210194268	000067561	METHANOL	TRI	2012	TEMPLE-INLAND SOUTHWEST LOUISIANA LUMBER OPERATION	3442 HWY 12 E	DEQUINCY	BEAUREGARD	LA	70633	YES	NO	NO	NO								321113						30.479367	-93.32655	069634525								TEMPLE-INLAND INC	103844346	Lumber production down from 2011 approximately 10%.	NO	PATMILLER@TEMPLEINLAND.COM			NO	 	
71052NTRNTHWY50	1312210367607	007783064	HYDROGEN SULFIDE	TRI	2012	INTERNATIONAL PAPER CO - MANSFIELD MILL	1202 LOUISIANA HWY 509 NE	MANSFIELD	DE SOTO	LA	71052	YES	NO	NO	NO								322130						32.15889	-93.55667	001316561								INTERNATIONAL PAPER CO	001316561	Hydrogen sulfide was not reported last year.  From the EPA website:  "EPA reinstated the TRI reporting requirements for hydrogen sulfide as part of Administrator Lisa P. Jackson's ongoing efforts to provide the public with helpful information on chemicals they may encounter in their daily lives. This action will be effective for the 2012 TRI reporting year, with the first 2012 TRI reports due from facilities by July 1, 2013."	NO	JAMES.STRANGE@IPAPER.COM			NO	 	
70070MNSNTRIVER	1312210200150	000064186	FORMIC ACID	TRI	2012	MONSANTO LULING	12501 RIVER RD	LULING	ST CHARLES	LA	70070	YES	NO	NO	NO								325320	325188	325199				29.92444	-90.352217	796329972								MONSANTO CO	168428287	Increase in UIC injection due to higher market demand for our product.	NO	SHLOE.W.JEFFERY@MONSANTO.COM			NO	 	
70070MNSNTRIVER	1312210200174	000067561	METHANOL	TRI	2012	MONSANTO LULING	12501 RIVER RD	LULING	ST CHARLES	LA	70070	YES	NO	NO	NO								325320	325188	325199				29.92444	-90.352217	796329972								MONSANTO CO	168428287	Increase in UIC injection due to higher market demand for our product.	NO	SHLOE.W.JEFFERY@MONSANTO.COM			NO	 	
