TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
89005FBRGL16450	1312210092868	000100425	STYRENE	TRI	2012	FIBERGLASS SPECIALTIES INC	1650 FOOTHILL DR  UNIT 602	BOULDER CITY	CLARK	NV	89005	YES	NO	NO	NO								326130						35.98277	-114.85749	063834758										SRNA:Pollution prevention previously implemented - additional reduction does not appear technically or economically feasible.	NO	MARKFASTOW@YAHOO.COM			NO	 	
89101NDRSN801SE	1312209928934	007697372	NITRIC ACID	TRI	2012	ANDERSON DAIRY	801 SEARLES AVE	LAS VEGAS	CLARK	NV	891011131	YES	NO	NO	NO								311511	311512	311520	311513	311514		36.17372	-115.10647	003850971										SRNA:Nitric Acid is used in the cleaning and disinfection of various tanks and piping.  Decrease in the use of nitric acid will likely result in a decrease in product quality.	NO	GPRITCHARD@ANDERSONDAIRY.COM			NO	 	
89506RRDNN14100	1312210211090	000108883	TOLUENE	TRI	2012	RR DONNELLEY	14100 LEAR BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								323111						39.645709	-119.884286	150822732								R R DONNELLEY & SONS CO	005119573	RR Donnelley continues to evaluate new materials and combinations of materials for effectiveness.	NO	JAMES.JOHNSON1@RRD.COM			NO	 	
89506RRDNN14100	1312210211076	N040	BARIUM COMPOUNDS	TRI	2012	RR DONNELLEY	14100 LEAR BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								323111						39.645709	-119.884286	150822732								R R DONNELLEY & SONS CO	005119573	RR Donnelley continues to evaluate new materials and combinations of materials for effectiveness.	NO	JAMES.JOHNSON1@RRD.COM			YES	 	
89506RRDNN14100	1312210211102	N982	ZINC COMPOUNDS	TRI	2012	RR DONNELLEY	14100 LEAR BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								323111						39.645709	-119.884286	150822732								R R DONNELLEY & SONS CO	005119573	RR Donnelley continues to evaluate new materials and combinations of materials for effectiveness.	NO	JAMES.JOHNSON1@RRD.COM			YES	 	
89023SDNVDUSHWY	1312210705190	007439921	LEAD	TRI	2012	US DOE NNSA/NFO NEVADA NATIONAL SECURITY SITE	N OF US HWY 95 AT MERCURY INTERCHANGE	MERCURY	NYE	NV	89023	YES	NO	YES	NO								928110						36.8	-115.966667									US DEPARTMENT OF ENERGY		Successful ongoing Source Reduction activities include review of all chemical purchase requisitions, evaluation of existing chemical inventories for outdated or unusable chemicals, reuse of no longer needed chemicals by other internal organizations, identification of less hazardous and environmentally preferable chemicals for use by employees.	YES	DARWIN.MORGAN@NNSA.DOE.GOV			YES	 	
89431SRRCH2302L	1312210592655	007782505	CHLORINE	TRI	2012	SIERRA CHEMICAL CO	2302 LARKIN CIR	SPARKS	WASHOE	NV	89431	YES	NO	NO	NO								325181						39.523889	-119.6975									SIERRA CHEMICAL CO		|W59:Parts washer in Shop, no need for spray cans.	NO	MATT.MARINCIC@CARUSCORPORATION.COM			NO	 	
89408RMXNC210LY	1312210250825	N120	DIISOCYANATES	TRI	2012	RMAX OPERATING LLC	210 LYON DR	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								326150						39.605556	-119.205556									RMAX OPERATING LLC	091365452	Took steps to recover any isocyanates being leaked in our process and filter for use.Lessened sampling amount for raw materials.|T03:Performed mass balance audit - identified leaks as source for loss.	NO	MWOOLSEY@RMAX.COM			NO	 	
89506CPRBL13755	1312210864233	007439921	LEAD	TRI	2012	EATON'S B-LINE BUSINESS	13755 STEAD BLVD	RENO	WASHOE	NV	89506	YES	NO	NO	NO								332114	332312					39.650149	-119.876026	078785914								EATON US HOLDINGS INC	078785914	Location has hired a new EHS Manager to help maintain EHS compliance.	NO	DARRENLSHEQUEN@EATON.COM			YES	 	
89030GRGPC11401	1312210212243	N420	LEAD COMPOUNDS	PBT	2012	GEORGIA-PACIFIC GYPSUM LLC	11401 US HWY 91	NORTH LAS VEGAS	CLARK	NV	89036	YES	NO	NO	NO								327420						36.334722	-114.131944									KOCH INDUSTRIES INC	006944334	|W13:Procedures have been implemented throughout year to improve production efficiency (i.e., percent perfects) and reduce usage of SARA 313 chemicals.|T04:OPEX Team meets weekly with common goal to improve percent perfects.	NO	ERIC.ABERCROMBIE@GAPAC.COM			YES	 	
89030GRGPC11401	1312210212256	N458	MERCURY COMPOUNDS	PBT	2012	GEORGIA-PACIFIC GYPSUM LLC	11401 US HWY 91	NORTH LAS VEGAS	CLARK	NV	89036	YES	NO	NO	NO								327420						36.334722	-114.131944									KOCH INDUSTRIES INC	006944334	|W13:Procedures have been imlemented throughout year to improve production efficiency (i.e., percent perfects) and reduce usage of SARA 313 chemicals|T04:OPEX Team meets weekly with common goal to improve percent perfects.	NO	ERIC.ABERCROMBIE@GAPAC.COM			YES	 	
89506PRCSN14255	1312210314629	007440484	COBALT	TRI	2012	THYSSENKRUPP VDM USA INC RENO	14255 MOUNT BISMARK ST	RENO	WASHOE	NV	89506	YES	NO	NO	NO								331491						39.658038	-119.883075	092497999		NVD092497999						THYSSENKRUPP VDM USA LLC	047486113	SRNA:As a formulation product it would require a loss of production to decrease the amount of cobalt used at this facility.	NO	BRIAN.SALEGO@OUTOKUMPU.COM			YES	 	
