TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
88101STHWS1141C	1313211634694	N511	NITRATE COMPOUNDS	TRI	2013	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101			YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	|TPRL:Although the complete weight of the nitrate compounds was used in the threshold determination, only the nitrate portion of the compound was used for release and waste management calculations.|TOTRL:Although the complete weight of the nitrate compounds was used in the threshold determination, only the nitrate portion of the compound was used for release and waste management calculations.  Also, monitoring data was used to quantify release quantities.	NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
88008SCSTM15NEW	1313211756248	007439921	LEAD	TRI	2013	US CBP SANTA TERESA BORDER PATROL STATION #NM0023	1005 NEW MEXICO HWY 9	SANTA TERESA	DONA ANA	NM	88008			YES	NO	YES	NO								922120						31.861427	-106.6422									US DEPARTMENT OF HOMELAND SECURITY		The outdoor range has a bullet trap; therefore, there are no releases to the land.|PRAI: The variable used to calculate activity index is: Lead throughput.	YES	PAUL.ENRIQUEZ@CBP.DHS.GOV			YES	 	
87109GLTND6600G	1313211763267	007439921	LEAD	TRI	2013	GOODRICH ISR SYSTEMS	6600 GULTON CT NE	ALBUQUERQUE	BERNALILLO	NM	871094487			YES	NO	NO	NO								336419						35.154839	-106.59816	035686283								UNITED TECHNOLOGIES CORP	001344142	|PRAI:Increase in manufacturing	NO	RIP.WINCKEL@GOODRICH.COM			YES	 	
88008FMXPR2500A	1313211009725	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	2013	FXI	2500 AIRPORT RD	SANTA TERESA	DONA ANA	NM	88008			YES	NO	NO	NO								326150						31.860598	-106.690248	153575758								FXI HOLDINGS INC	829462535	|PRAI:The variable used to calculate production ratio is foam production board feet	NO	MARCE@FXI.COM			NO	 	
87113SMTCM9401S	1313211078098	007439976	MERCURY	PBT	2013	SUMCO PHOENIX- ALBUQUERQUE	9401 SAN MATEO BLVD NE	ALBUQUERQUE	BERNALILLO	NM	87113			YES	NO	NO	NO								334413						35.194026	-106.587407	868689621								SUMCO PHOENIX CORP		|NPYF:A review of the chemical inventory for 2013 showed that the facility had 10 lbs of Mercury on-site.  Measures have been put in place to minimize this from happening in the future.	NO	NANCY.NORMAN@SUMCOUSA.COM			YES	 	
87113SMTCM9401S	1313211078086	007664393	HYDROGEN FLUORIDE	TRI	2013	SUMCO PHOENIX- ALBUQUERQUE	9401 SAN MATEO BLVD NE	ALBUQUERQUE	BERNALILLO	NM	87113			YES	NO	NO	NO								334413						35.194026	-106.587407	868689621								SUMCO PHOENIX CORP		Staffing changes resulted in changes in technical contacts|NPYF:The hydrogen fluoride is contained in hydrofluoric acid.	NO	NANCY.NORMAN@SUMCOUSA.COM			NO	 	
87401NVRS COUNT	1313211322843	000067561	METHANOL	TRI	2013	UNIVAR USA INC FARMINGTON	COUNTY RD 5860 #15	FARMINGTON	SAN JUAN	NM	87401			YES	NO	NO	NO								424690						36.73833	-108.21527	102971785								UNIVAR USA INC	102971785	|NPYF:??	NO	TAHSEEN.KHAN@UNIVARUSA.COM			NO	 	
87124NTLCR4100S	1313211571361	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	INTEL CORP	4100 SARA RD M/S RR5-491	RIO RANCHO	SANDOVAL	NM	87124			YES	NO	NO	NO								334413						35.23133	-106.65608	047897855								INTEL CORP		Switched from using a site-specific emission factor for stack HCl emissions to stack testing via FTIR analysis.	NO	FRANK.E.GALLEGOS@INTEL.COM			NO	 	
87124NTLCR4100S	1313211571397	N511	NITRATE COMPOUNDS	TRI	2013	INTEL CORP	4100 SARA RD M/S RR5-491	RIO RANCHO	SANDOVAL	NM	87124			YES	NO	NO	NO								334413						35.23133	-106.65608	047897855								INTEL CORP		POTW discharges of nitrates apportioned between 8.1d (Offsite Releases) and 8.7 (Quantity Treated Offsite) according to TRI recommended distribution (10% & 90%, respectively).	NO	FRANK.E.GALLEGOS@INTEL.COM			NO	 	
87121TMPRP1297T	1313211074606	N120	DIISOCYANATES	TRI	2013	TEMPUR PRODUCTION USA INC	12907 TEMPURPEDIC PKWY	ALBUQUERQUE	BERNALILLO	NM	87120			YES	NO	NO	NO								337910						35.0412	-106.4735	057416963								TEMPUR PEDIC INTERNATIONAL INC		|TOTRL:Process trials & mattress type changes	NO	NORMAN.ENIX@TEMPURPEDIC.COM			NO	 	
