TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
88101STHWS1141C	1313211634682	000094360	BENZOYL PEROXIDE	TRI	2013	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101			YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	|SRNA:Concern that product quality may decline as a result of source reduction.  Peroxide is used to bleach our whey product.	NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
88101STHWS1141C	1313211634706	007697372	NITRIC ACID	TRI	2013	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101			YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	|SRNA:Concern that product quality may decline as a result of source reduction.  Nitric acid used in cleaning products in the manufacturing facility.	NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
88101STHWS1141C	1313211634694	N511	NITRATE COMPOUNDS	TRI	2013	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101			YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	|SRNA:Concern that product quality may decline as a result of source reduction.  Nitric acid used in cleaning products in manufacturing facility.	NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
88101STHWS1141C	1313211634670	007664417	AMMONIA	TRI	2013	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101			YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	|SRNA:Other.  Production of ammonia (aqueous) is necessary in anearobic decomposition phase of biological wastewater treatment.	NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
87109GLTND6600G	1313211763267	007439921	LEAD	TRI	2013	GOODRICH ISR SYSTEMS	6600 GULTON CT NE	ALBUQUERQUE	BERNALILLO	NM	871094487			YES	NO	NO	NO								336419						35.154839	-106.59816	035686283								UNITED TECHNOLOGIES CORP	001344142	|SRNA:Required to use lead based solder for critical electronics applications.	NO	RIP.WINCKEL@GOODRICH.COM			YES	 	
87113SMTCM9401S	1313211078086	007664393	HYDROGEN FLUORIDE	TRI	2013	SUMCO PHOENIX- ALBUQUERQUE	9401 SAN MATEO BLVD NE	ALBUQUERQUE	BERNALILLO	NM	87113			YES	NO	NO	NO								334413						35.194026	-106.587407	868689621								SUMCO PHOENIX CORP		|SRNA:Pollution prevention previously implemented- additional reduction does not appear technically or economically feasible.	NO	NANCY.NORMAN@SUMCOUSA.COM			NO	 	
87113SMTCM9401S	1313211078098	007439976	MERCURY	PBT	2013	SUMCO PHOENIX- ALBUQUERQUE	9401 SAN MATEO BLVD NE	ALBUQUERQUE	BERNALILLO	NM	87113			YES	NO	NO	NO								334413						35.194026	-106.587407	868689621								SUMCO PHOENIX CORP		Inventory controls have been implemented to keep the amount of mercury on-site below reportable quantities.	NO	NANCY.NORMAN@SUMCOUSA.COM			YES	 	
88118SRFRC3771S	1313211527092	007439921	LEAD	TRI	2013	US DOD USAF CANNON AFB RANGE	3771 SUNDALE VALLEY RD	FLOYD	ROOSEVELT	NM	88118			YES	NO	YES	NO								928110						34.288487	-103.683394									US DEPARTMENT OF DEFENSE		|SRNA:Although Lead disposal was less for 2013 than 2012, the decrease was not due to a true source reduction.  The decrease was due to returning the small arms training to the parent facility following completion of repairs at the parent facility.	YES	27SOW.PAO@CANNON.AF.MIL			YES	 	
8800WCMXCN181WE	1313211064795	N420	LEAD COMPOUNDS	PBT	2013	CEMEX CONSTRUCTION MATERIALS SOUTH LLC - WESTGATE	181 WESTGATE	LAS CRUCES	DONA ANA	NM	88005			YES	NO	NO	NO								327320						32.30214	-106.8083									CEMEX INC	189840945	Source of lead is from cement and flyash that is stored in enclosed silos and consumed daily to make concrete. Inventories are checked regularly.	NO	OCTAVIO.HOLGUINJR@CEMEX.COM			YES	 	
8800WCMXCN181WE	1313211626357	N511	NITRATE COMPOUNDS	TRI	2013	CEMEX CONSTRUCTION MATERIALS SOUTH LLC - WESTGATE	181 WESTGATE	LAS CRUCES	DONA ANA	NM	88005			YES	NO	NO	NO								327320						32.30214	-106.8083									CEMEX INC	189840945	Source of nitrate compounds is from liquid admixture used to make concrete.	NO	OCTAVIO.HOLGUINJR@CEMEX.COM			NO	 	
