TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
88101STHWS1141C	1313211634682	000094360	BENZOYL PEROXIDE	TRI	Pounds																		2013	NO	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101			YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	0		NA												NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
88101STHWS1141C	1313211634706	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101			YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	0		NA												NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
88101STHWS1141C	1313211634694	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101			YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	0		NA												NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
88101STHWS1141C	1313211634670	007664417	AMMONIA	TRI	Pounds																		2013	NO	SOUTHWEST CHEESE LLC	1141 CURRY COUNTY RD 4	CLOVIS	CURRY	NM	88101			YES	NO	NO	NO								424430						34.3175	-103.221944	156187465								SOUTHWEST CHEESE LLC	156187465	0		NA												NO	DABREGO@SOUTHWESTCHEESE.COM			NO	 	
88008SCSTM15NEW	1313211756248	007439921	LEAD	TRI	Pounds																		2013	NO	US CBP SANTA TERESA BORDER PATROL STATION #NM0023	1005 NEW MEXICO HWY 9	SANTA TERESA	DONA ANA	NM	88008			YES	NO	YES	NO								922120						31.861427	-106.6422									US DEPARTMENT OF HOMELAND SECURITY		0		NA												YES	PAUL.ENRIQUEZ@CBP.DHS.GOV			YES	 	
87109GLTND6600G	1313211763267	007439921	LEAD	TRI	Pounds																		2013	NO	GOODRICH ISR SYSTEMS	6600 GULTON CT NE	ALBUQUERQUE	BERNALILLO	NM	871094487			YES	NO	NO	NO								336419						35.154839	-106.59816	035686283								UNITED TECHNOLOGIES CORP	001344142	0		NA												NO	RIP.WINCKEL@GOODRICH.COM			YES	 	
88002WHTSNSTEWS	1313211321500	007440508	COPPER	TRI	Pounds																		2013	NO	US ARMY GARRISON WHITE SANDS MISSILE RANGE	IMWE-WSM-PWE-EC	WHITE SANDS MISSILE RANGE	DONA ANA	NM	880025000			YES	NO	YES	NO								928110						32.381028	-106.479944									US DEPARTMENT OF DEFENSE		0		NA												YES	EDNAMAYA.E.BLEVINS.CIV@MAIL.MIL			YES	 	
88002WHTSNSTEWS	1313211321512	007439921	LEAD	TRI	Pounds																		2013	NO	US ARMY GARRISON WHITE SANDS MISSILE RANGE	IMWE-WSM-PWE-EC	WHITE SANDS MISSILE RANGE	DONA ANA	NM	880025000			YES	NO	YES	NO								928110						32.381028	-106.479944									US DEPARTMENT OF DEFENSE		0		NA												YES	EDNAMAYA.E.BLEVINS.CIV@MAIL.MIL			YES	 	
88008FMXPR2500A	1313211009725	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	FXI	2500 AIRPORT RD	SANTA TERESA	DONA ANA	NM	88008			YES	NO	NO	NO								326150						31.860598	-106.690248	153575758								FXI HOLDINGS INC	829462535	0		NA												NO	MARCE@FXI.COM			NO	 	
87113SMTCM9401S	1313211078100	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	SUMCO PHOENIX- ALBUQUERQUE	9401 SAN MATEO BLVD NE	ALBUQUERQUE	BERNALILLO	NM	87113			YES	NO	NO	NO								334413						35.194026	-106.587407	868689621								SUMCO PHOENIX CORP		0		NA												NO	NANCY.NORMAN@SUMCOUSA.COM			NO	 	
