TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
50702BRTCH4747C	1312210204172	000100425	STYRENE	TRI	2012	BERTCH CABINET MFG INC	4747 CRESTWOOD DR	WATERLOO	BLACK HAWK	IA	50702	YES	NO	NO	NO								337110						42.448675	-92.301409	087132023										SRNA:It is a necessary component in our raw materials and our process generates a certain amount of waste per unit of production.  There really is nothing that can be done.	NO	DENNY.MCGEOUGH@BERTCH.COM			NO	 	
50702BRTCH4747C	1312210204184	000108883	TOLUENE	TRI	2012	BERTCH CABINET MFG INC	4747 CRESTWOOD DR	WATERLOO	BLACK HAWK	IA	50702	YES	NO	NO	NO								337110						42.448675	-92.301409	087132023										SRNA:Explanation is same as that provided in report for Xylene.	NO	DENNY.MCGEOUGH@BERTCH.COM			NO	 	
50702BRTCH4747C	1312210204196	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	BERTCH CABINET MFG INC	4747 CRESTWOOD DR	WATERLOO	BLACK HAWK	IA	50702	YES	NO	NO	NO								337110						42.448675	-92.301409	087132023										SRNA:Due to the economic downturn of recent years, the company is approx. half the size it was in 2006 and is still trying to reach the break-even point, financially.	NO	DENNY.MCGEOUGH@BERTCH.COM			NO	 	
52732STHNS1347B	1312210069187	007664417	AMMONIA	TRI	2012	SETHNESS PRODUCTS CO	1347 BEAVER CHANNEL PKWY	CLINTON	CLINTON	IA	52732	YES	NO	NO	NO								311999						41.81728	-90.21671	005117536								SETHNESS PRODUCTS CO	005117536	Implemented recovery of waste stream for use in animal feed application.	NO	BEDWARDS@SETHNESS.COM			NO	 	
50438WMLDT500HW	1312210702573	007439965	MANGANESE	TRI	2012	IOWA MOLD TOOLING CO INC	500 HWY 18W	GARNER	HANCOCK	IA	50438	YES	NO	NO	NO								336211						43.10603	-93.60842	005286539								OSHKOSH CORP	006070445	|W49:Continuing to reduce scrap steel by purchasing size appropriate steel sheets or plate for the lasers and plasma processes as well as other steel forms. This reduces the amount of managanese sent offsite.|T04:Track steel materials and scrap to verify current practices and new areas to implement these practices.	NO	MGREGORY@MCNEILUSCO.COM			YES	 	
50438WMLDT500HW	1312210702597	000108883	TOLUENE	TRI	2012	IOWA MOLD TOOLING CO INC	500 HWY 18W	GARNER	HANCOCK	IA	50438	YES	NO	NO	NO								336211						43.10603	-93.60842	005286539								OSHKOSH CORP	006070445	|W13:Production to line-up like color trucks so there is less color changing resulting in a reduction in flush solvent used (flush solvent and paint contains MIBK. Facility reduced Defects Per Unit (DPU) in paint areas resulting in paint reduction.|T04:Tracking completed in Quality Management System.|W74:Improvments were made to the painter training program which improves paint transfer efficiency and also reduces usage , emissions and waste disposal of chemicals in paint.|T04:Tracking completed in Quality Management System.	NO	MGREGORY@MCNEILUSCO.COM			NO	 	
50438WMLDT500HW	1312210702585	000108101	METHYL ISOBUTYL KETONE	TRI	2012	IOWA MOLD TOOLING CO INC	500 HWY 18W	GARNER	HANCOCK	IA	50438	YES	NO	NO	NO								336211						43.10603	-93.60842	005286539								OSHKOSH CORP	006070445	|W13:Production to line-up like color trucks so there is less color changing resulting in a reduction in flush solvent used (flush solvent and paint contains (MIBK). Facility reduced Defects Per Unit (DPU) in paint areas resulting in paint reduction.|T04:Tracking paint defects as part of the Quality Management System.|W74:Improvments were made to the painter training program which improves paint transfer efficiency and also reduces usage , emissions and waste disposal of chemicals in paint.|T04:Tracking paint defects as part of the Quality Management System.	NO	MGREGORY@MCNEILUSCO.COM			NO	 	
52101GMNNC7700F	1312210244253	MIXTURE	MIXTURE	TRI	2012	GEMINI-DECORAH	101 WOMACK WAY	DECORAH	WINNESHIEK	IA	52101	YES	NO	NO	NO								339950	331524					43.29792	-91.739679	006257430								GEMINI INC	006257430	Emissions during the production process and during the treatment process are filtered throught bag houses which are rated at 99.9%.|SRNA:We tried some water based products without success. This chemincal is treated/destroyed during the reclaiming process for another product.	NO	BOBB@SIGNLETTERS.COM			NO	 	
52101GMNNC7700F	1312210244240	007440508	COPPER	TRI	2012	GEMINI-DECORAH	101 WOMACK WAY	DECORAH	WINNESHIEK	IA	52101	YES	NO	NO	NO								339950	331524					43.29792	-91.739679	006257430								GEMINI INC	006257430	100% of scraps and fines from the production process is recycled.|SRNA:The use of this metal is based on customer demand. We provide cheaper alternatives: aluminum and plastic products. In most cases, the alternatives do not provide the same value to the customers.	NO	BOBB@SIGNLETTERS.COM			YES	 	
50138MNNST3406E	1312210061418	000100414	ETHYLBENZENE	TRI	2012	3M CO - KNOXVILLE	3406 E PLEASANT	KNOXVILLE	MARION	IA	50138	YES	NO	NO	NO								322222						41.320607	-93.065893	075846824								3M CO	006173082	As state in the ratio section, the use of ethyl benzene was down this year due to formulation of coatings.	NO	KCFROMMELT@MMM.COM			NO	 	
