TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
51449DBSNP200NI	1312209944014	007439921	LEAD	TRI	Pounds																		2012	NO	DOBSON PIPE ORGAN BUILDERS LTD	200 N ILLINOIS ST	LAKE CITY	CALHOUN	IA	51449	YES	NO	NO	NO								339992						42.268266	-94.732159											0		NA												NO	INFO@DOBSONORGAN.COM			YES	 	
50273PRRMN505EM	1312209944406	007664417	AMMONIA	TRI	Pounds																		2012	NO	MAHLE FILTER SYSTEMS NA INC	505 E MADISON AVE	WINTERSET	MADISON	IA	50273	YES	NO	NO	NO								336312						41.3475	-94.011389	135049802		IAD984568154								0		NA												NO	JODI.ALLEN@US.MAHLE.COM			NO	 	
50704JHNDR3801W	1312209945183	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2012	NO	JOHN DEERE ENGINE WORKS	3801 W RIDGEWAY AVE	WATERLOO	BLACK HAWK	IA	50701	YES	NO	NO	NO								333618						42.468957	-92.434112	022361513								DEERE & CO	005267471	0		NA												NO	GREENALLISONL@JOHNDEERE.COM			NO	 	
50704JHNDR3801W	1312209945195	007439965	MANGANESE	TRI	Pounds																		2012	NO	JOHN DEERE ENGINE WORKS	3801 W RIDGEWAY AVE	WATERLOO	BLACK HAWK	IA	50701	YES	NO	NO	NO								333618						42.468957	-92.434112	022361513								DEERE & CO	005267471	9	C 	WATERLOO CITY OF STP	3505 EASTON AVENUE	WATERLOO	IA	BLACK HAWK	507022000							NO	GREENALLISONL@JOHNDEERE.COM			YES	 	
50158LNNXN200S1	1312209946639	007440473	CHROMIUM	TRI	Pounds																		2012	NO	LENNOX INDUSTRIES INC	200 S 12TH AVE	MARSHALLTOWN	MARSHALL	IA	501580250	YES	NO	NO	NO								333415						42.04734	-92.89231	005288840								LENNOX INTERNATIONAL INC	139564538	5	M2	MARSHALLTOWN WATER POLLUTION CONTROL PLANT	101 WOODLAND STREET	MARSHALLTOWN	IA	MARSHALL	501581810							NO	CYNTHIA.BAKER@LENNOXINTL.COM			YES	 	
50158LNNXN200S1	1312209946641	007440508	COPPER	TRI	Pounds																		2012	NO	LENNOX INDUSTRIES INC	200 S 12TH AVE	MARSHALLTOWN	MARSHALL	IA	501580250	YES	NO	NO	NO								333415						42.04734	-92.89231	005288840								LENNOX INTERNATIONAL INC	139564538	5	M2	MARSHALLTOWN WATER POLLUTION CONTROL PLANT	101 WOODLAND STREET	MARSHALLTOWN	IA	MARSHALL	501581810							NO	CYNTHIA.BAKER@LENNOXINTL.COM			YES	 	
50158LNNXN200S1	1312209946654	007440020	NICKEL	TRI	Pounds																		2012	NO	LENNOX INDUSTRIES INC	200 S 12TH AVE	MARSHALLTOWN	MARSHALL	IA	501580250	YES	NO	NO	NO								333415						42.04734	-92.89231	005288840								LENNOX INTERNATIONAL INC	139564538	0		NA												NO	CYNTHIA.BAKER@LENNOXINTL.COM			YES	 	
5215WHMLND2779I	1312210036315	000075070	ACETALDEHYDE	TRI	Pounds																		2012	NO	HOMELAND ENERGY SOLUTIONS LLC	2779 IA HWY 24	LAWLER	CHICKASAW	IA	52154	YES	NO	NO	NO								325193						43.070207	-92.205	014177548										0		NA												NO	KHOWES@ETOH.US			NO	 	
5215WHMLND2779I	1312210036327	000107028	ACROLEIN	TRI	Pounds																		2012	NO	HOMELAND ENERGY SOLUTIONS LLC	2779 IA HWY 24	LAWLER	CHICKASAW	IA	52154	YES	NO	NO	NO								325193						43.070207	-92.205	014177548										0		NA												NO	KHOWES@ETOH.US			NO	 	
5215WHMLND2779I	1312210036354	000050000	FORMALDEHYDE	TRI	Pounds																		2012	NO	HOMELAND ENERGY SOLUTIONS LLC	2779 IA HWY 24	LAWLER	CHICKASAW	IA	52154	YES	NO	NO	NO								325193						43.070207	-92.205	014177548										0		NA												NO	KHOWES@ETOH.US			NO	 	
