TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
53406CSH  7000D	1307206044531	007440020	NICKEL	TRI	Pounds																		2007	NO	CNH AMERICA LLC	7000 DURAND AVE	RACINE	RACINE	WI	53406	YES	NO	NO	NO														42.69752	-87.854294	001315019								CASE NEW HOLLAND INC.		0	M2	RACINE WATER AND WASTEWATER UTILITIES	800 CENTER STREET ROOM 227	RACINE	WI	RACINE	53403							NO	NA			YES	
53406CSH  7000D	1307206044570	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2007	NO	CNH AMERICA LLC	7000 DURAND AVE	RACINE	RACINE	WI	53406	YES	NO	NO	NO														42.69752	-87.854294	001315019								CASE NEW HOLLAND INC.		0	O 	RACINE WATER AND WASTEWATER UTILITIES	800 CENTER STREET ROOM 227	RACINE	WI	RACINE	53403							NO	NA			NO	
53406CSH  7000D	1307206044582	007439965	MANGANESE	TRI	Pounds																		2007	NO	CNH AMERICA LLC	7000 DURAND AVE	RACINE	RACINE	WI	53406	YES	NO	NO	NO														42.69752	-87.854294	001315019								CASE NEW HOLLAND INC.		.4	M2	RACINE WATER AND WASTEWATER UTILITIES	800 CENTER STREET ROOM 227	RACINE	WI	RACINE	53403							NO	NA			YES	
54115VLLYC845PR	1307206039125	000108883	TOLUENE	TRI	Pounds																		2007	NO	VALLEY CABINET INC.	845 PROSPER RD	DE PERE	BROWN	WI	54115	YES	NO	NO	NO														44.423047	-88.059829	006132278										0														NO	DSTOLLER@VALLEYCABINET.COM			NO	
54115VLLYC845PR	1307206039137	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2007	NO	VALLEY CABINET INC.	845 PROSPER RD	DE PERE	BROWN	WI	54115	YES	NO	NO	NO														44.423047	-88.059829	006132278										0														NO	DSTOLLER@VALLEYCABINET.COM			NO	
53186MTRCS1323S	1307205451824	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2007	NO	MOTOR CASTINGS CO	1323 S 65TH	MILWAUKEE	MILWAUKEE	WI	53214	YES	NO	NO	NO														43.018001	-87.993177	006084073										0														NO	KEMPENJ@MOTORCASTINGS.COM			NO	
53186MTRCS1323S	1307205451836	007440473	CHROMIUM	TRI	Pounds																		2007	NO	MOTOR CASTINGS CO	1323 S 65TH	MILWAUKEE	MILWAUKEE	WI	53214	YES	NO	NO	NO														43.018001	-87.993177	006084073										0														NO	KEMPENJ@MOTORCASTINGS.COM			YES	
53186MTRCS1323S	1307205451848	007440508	COPPER	TRI	Pounds																		2007	NO	MOTOR CASTINGS CO	1323 S 65TH	MILWAUKEE	MILWAUKEE	WI	53214	YES	NO	NO	NO														43.018001	-87.993177	006084073										0														NO	KEMPENJ@MOTORCASTINGS.COM			YES	
53186MTRCS1323S	1307205451863	007439921	LEAD	PBT	Pounds																		2007	NO	MOTOR CASTINGS CO	1323 S 65TH	MILWAUKEE	MILWAUKEE	WI	53214	YES	NO	NO	NO														43.018001	-87.993177	006084073										0														NO	KEMPENJ@MOTORCASTINGS.COM			YES	
53186MTRCS1323S	1307205451875	007439965	MANGANESE	TRI	Pounds																		2007	NO	MOTOR CASTINGS CO	1323 S 65TH	MILWAUKEE	MILWAUKEE	WI	53214	YES	NO	NO	NO														43.018001	-87.993177	006084073										0														NO	KEMPENJ@MOTORCASTINGS.COM			YES	
