REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
2007	NO	53406CSH  7000D	CNH AMERICA LLC	7000 DURAND AVE	RACINE	RACINE	WI	53406	YES	NO	NO	NO								333111						42.69752	-87.854294	001315019								CASE NEW HOLLAND INC.		1307206044531	007440020	NICKEL	TRI	Pounds																		.5	1	1.1	1.1	0	0	0	0	0	0	0	0	0	0	0	0	45818	38000	39000	39000	0	0	0	0	0	0	0	0		1.3	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	.5	1	1.1	1.1	NO	NA			YES	
2007	NO	53406CSH  7000D	CNH AMERICA LLC	7000 DURAND AVE	RACINE	RACINE	WI	53406	YES	NO	NO	NO								333111						42.69752	-87.854294	001315019								CASE NEW HOLLAND INC.		1307206044556	000107211	ETHYLENE GLYCOL	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	NA			NO	
2007	NO	53406CSH  7000D	CNH AMERICA LLC	7000 DURAND AVE	RACINE	RACINE	WI	53406	YES	NO	NO	NO								333111						42.69752	-87.854294	001315019								CASE NEW HOLLAND INC.		1307206044570	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		0	264	270	270	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	3	3	0	0	0	0	0	10026	10100	10100		1.3	NA	NA																															0	0	0	0	0	264	270	270	0	0	0	0	0	0	0	0	NO	NA			NO	
2007	NO	53406CSH  7000D	CNH AMERICA LLC	7000 DURAND AVE	RACINE	RACINE	WI	53406	YES	NO	NO	NO								333111						42.69752	-87.854294	001315019								CASE NEW HOLLAND INC.		1307206044582	007439965	MANGANESE	TRI	Pounds																		8.5	10.3	11	11	0	0	0	0	0	0	0	0	0	0	0	0	16044	16041	16100	16100	0	0	0	0	0	0	0	0		1.3	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	8.5	10.3	11	11	NO	NA			YES	
2007	NO	54115VLLYC845PR	VALLEY CABINET INC.	845 PROSPER RD	DE PERE	BROWN	WI	54115	YES	NO	NO	NO								337110						44.423047	-88.059829	006132278										1307206039125	000108883	TOLUENE	TRI	Pounds																		8293	6776	7000	7000	0	0	0	0	4211	6564	6000	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.96	NA	NA																															0	0	0	0	8293	6776	7000	7000	0	0	0	0	0	0	0	0	NO	DSTOLLER@VALLEYCABINET.COM			NO	
2007	NO	54115VLLYC845PR	VALLEY CABINET INC.	845 PROSPER RD	DE PERE	BROWN	WI	54115	YES	NO	NO	NO								337110						44.423047	-88.059829	006132278										1307206039137	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		12578	11526	12000	12000	0	0	0	0	842	1313	900	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.96	NA	NA																															0	0	0	0	12578	11526	12000	12000	0	0	0	0	0	0	0	0	NO	DSTOLLER@VALLEYCABINET.COM			NO	
2007	NO	53186MTRCS1323S	MOTOR CASTINGS CO	1323 S 65TH	MILWAUKEE	MILWAUKEE	WI	53214	YES	NO	NO	NO								331511						43.018001	-87.993177	006084073										1307205451824	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		4158	3482	3400	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.94	NA	NA																															0	0	0	0	2366	1712	1700	1700	1792	0	0	0	0	1770	1700	1700	NO	KEMPENJ@MOTORCASTINGS.COM			NO	
2007	NO	53186MTRCS1323S	MOTOR CASTINGS CO	1323 S 65TH	MILWAUKEE	MILWAUKEE	WI	53214	YES	NO	NO	NO								331511						43.018001	-87.993177	006084073										1307205451836	007440473	CHROMIUM	TRI	Pounds																		8117	9165	9080	9080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.14	NA	NA																															0	0	0	0	75	82	80	80	0	0	0	0	8042	9083	9000	9000	NO	KEMPENJ@MOTORCASTINGS.COM			YES	
2007	NO	53186MTRCS1323S	MOTOR CASTINGS CO	1323 S 65TH	MILWAUKEE	MILWAUKEE	WI	53214	YES	NO	NO	NO								331511						43.018001	-87.993177	006084073										1307205451848	007440508	COPPER	TRI	Pounds																		5704	6223	6215	6215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.19	NA	NA																															0	0	0	0	60	65	65	65	0	0	0	0	5644	6158	6150	6150	NO	KEMPENJ@MOTORCASTINGS.COM			YES	
2007	NO	53186MTRCS1323S	MOTOR CASTINGS CO	1323 S 65TH	MILWAUKEE	MILWAUKEE	WI	53214	YES	NO	NO	NO								331511						43.018001	-87.993177	006084073										1307205451851	000080159	CUMENE HYDROPEROXIDE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	KEMPENJ@MOTORCASTINGS.COM			NO	
2007	NO	53186MTRCS1323S	MOTOR CASTINGS CO	1323 S 65TH	MILWAUKEE	MILWAUKEE	WI	53214	YES	NO	NO	NO								331511						43.018001	-87.993177	006084073										1307205451863	007439921	LEAD	PBT	Pounds																		34	38	38	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.13	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	34	38	38	38	NO	KEMPENJ@MOTORCASTINGS.COM			YES	
2007	NO	53186MTRCS1323S	MOTOR CASTINGS CO	1323 S 65TH	MILWAUKEE	MILWAUKEE	WI	53214	YES	NO	NO	NO								331511						43.018001	-87.993177	006084073										1307205451875	007439965	MANGANESE	TRI	Pounds																		8093	9138	9138	9138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.9	NA	NA																															0	0	0	0	51	55	55	55	0	0	0	0	8042	9083	9083	9083	NO	KEMPENJ@MOTORCASTINGS.COM			YES	
