TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
54601LTCNT2191W	1307205307251	007439965	MANGANESE	TRI	2007	CHART ENERGY & CHEMICAL INC.	2191 WARD AVE	LA CROSSE	LA CROSSE	WI	54601	YES	NO	NO	NO								333415						43.783258	-91.222499	144661238								CHART INDUSTRIES INC	796093458	No report filed for 2006, as reporting threshold was not exceeded.   Dust collector dust and floor dust sent with combustable plant waste to Xcel waste to energy plant, from there the ash is taken to the County of La Crosse Solid Waste lLandfill. Estimated Mn content zero pounds (0.02 pounds per M2).	NO	LARRY.STRYKER@CHART-IND.COM			YES	
53182MRCRY21211	1307205747619	N458	MERCURY COMPOUNDS	PBT	2007	MERCURY WASTE SOLUTIONS LLC	21211 DURAND AVE	UNION GROVE	RACINE	WI	53182	YES	NO	NO	NO								331492	562211					42.681635	-88.07678	960226182										IN 2007, MWS MODIFIED THE DISCHARGE SYSTEM FOR ITS CONTINUOUS FLOW RETORT OVEN.  THIS MODIFICATION SUCESSFULLY ELIMINATED THE MOST SIGNIFICANT POINT SOURCE EMISSION AT THE MWS FACILITY.  IN 2007, MWS COMPLETED A MAJOR CAPITAL IMROVEMENT PROJECT THAT INCLUDED REPAVING MOST OF THE SITES PAVED AREAS, REGARDING THE SITE TO PROVIDE FOR COMPLETE STORMWATER CONTAINMENT, AND THE INSTALLATION OF A STORMWATER SETTLING AND RETENTION POND TO MINIMIZE TE POTENTIAL FOR OFF-SITE TRANSFERS VIA STORMWATER.	NO	JCARRUTH@MWSI.COM			YES	
53204GRDFN1320S	1307205212552	007429905	ALUMINUM (FUME OR DUST)	TRI	2007	GREDE FOUNDRIES INC MILWAUKEE ALLOY FOUNDRY	1570 S FIRST ST	MILWAUKEE	MILWAUKEE	WI	53204	YES	NO	NO	NO								331513						43.017832	-87.911189	020464848								GREDE FOUNDRIES INC	006097125	THIS FACILITY AND IT'S PROCESSES WERE SHUTDOWN IN APRIL 2007.	NO	JWHITE@GREDE.COM			YES	
53204GRDFN1320S	1307205212564	007440473	CHROMIUM	TRI	2007	GREDE FOUNDRIES INC MILWAUKEE ALLOY FOUNDRY	1570 S FIRST ST	MILWAUKEE	MILWAUKEE	WI	53204	YES	NO	NO	NO								331513						43.017832	-87.911189	020464848								GREDE FOUNDRIES INC	006097125	THIS FACILITY AND IT'S PROCESSES WERE SHUTDOWN IN APRIL 2007.	NO	JWHITE@GREDE.COM			YES	
53204GRDFN1320S	1307205212576	007440508	COPPER	TRI	2007	GREDE FOUNDRIES INC MILWAUKEE ALLOY FOUNDRY	1570 S FIRST ST	MILWAUKEE	MILWAUKEE	WI	53204	YES	NO	NO	NO								331513						43.017832	-87.911189	020464848								GREDE FOUNDRIES INC	006097125	THIS FACILITY AND IT'S PROCESSES WERE SHUTDOWN IN APRIL 2007.	NO	JWHITE@GREDE.COM			YES	
53204GRDFN1320S	1307205212588	N120	DIISOCYANATES	TRI	2007	GREDE FOUNDRIES INC MILWAUKEE ALLOY FOUNDRY	1570 S FIRST ST	MILWAUKEE	MILWAUKEE	WI	53204	YES	NO	NO	NO								331513						43.017832	-87.911189	020464848								GREDE FOUNDRIES INC	006097125	THIS FACILITY AND IT'S PROCESSES WERE SHUTDOWN IN APRIL 2007	NO	JWHITE@GREDE.COM			NO	
53204GRDFN1320S	1307205212590	007439921	LEAD	PBT	2007	GREDE FOUNDRIES INC MILWAUKEE ALLOY FOUNDRY	1570 S FIRST ST	MILWAUKEE	MILWAUKEE	WI	53204	YES	NO	NO	NO								331513						43.017832	-87.911189	020464848								GREDE FOUNDRIES INC	006097125	THIS FACILITY AND IT'S PROCESSES WERE SHUTDOWN IN APRIL 2007.	NO	JWHITE@GREDE.COM			YES	
53204GRDFN1320S	1307205212602	007439965	MANGANESE	TRI	2007	GREDE FOUNDRIES INC MILWAUKEE ALLOY FOUNDRY	1570 S FIRST ST	MILWAUKEE	MILWAUKEE	WI	53204	YES	NO	NO	NO								331513						43.017832	-87.911189	020464848								GREDE FOUNDRIES INC	006097125	THIS FACILITY AND IT'S PROCESSES WERE SHUTDOWN IN APRIL 2007.	NO	JWHITE@GREDE.COM			YES	
53204GRDFN1320S	1307205212614	000091203	NAPHTHALENE	TRI	2007	GREDE FOUNDRIES INC MILWAUKEE ALLOY FOUNDRY	1570 S FIRST ST	MILWAUKEE	MILWAUKEE	WI	53204	YES	NO	NO	NO								331513						43.017832	-87.911189	020464848								GREDE FOUNDRIES INC	006097125	THIS FACILITY AND IT'S PROCESSES WERE SHUTDOWN IN APRIL 2007.	NO	JWHITE@GREDE.COM			NO	
53204GRDFN1320S	1307205212626	007440020	NICKEL	TRI	2007	GREDE FOUNDRIES INC MILWAUKEE ALLOY FOUNDRY	1570 S FIRST ST	MILWAUKEE	MILWAUKEE	WI	53204	YES	NO	NO	NO								331513						43.017832	-87.911189	020464848								GREDE FOUNDRIES INC	006097125	THIS FACILITY AND IT'S PROCESSES WERE SHUTDOWN IN APRIL 2007.	NO	JWHITE@GREDE.COM			YES	
