TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
33714MRNND45906	1313211308111	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	MARINE INDUSTRIAL PAINT CO	4590 60TH AVE N	SAINT PETERSBURG	PINELLAS	FL	33714			YES	NO	NO	NO								325510						27.82601	-82.695398	050700301										None	NO	GREGD@TUF-TOP.COM			NO	 	
32548MCRSY35HIL	1313210966216	007439921	LEAD	TRI	2013	MICRO SYSTEMS INC	35 HILL AVE NW	FORT WALTON BEACH	OKALOOSA	FL	325483858			YES	NO	NO	NO								334412	334513					30.41815	-86.666055	884457813		FLD982076101						KRATOS DEFENSE & SECURITY SOLUTIONS INC	884457813	Recycling of Hazardous waste:  Micro Systems, Inc. recycling of spent Isopropyl Alcohol commits focus on reducing output levels of hazardous waste stream.  Renewing Isopropyl alcohol to 95%-99% purities by incorporating use of a solvent recycling machine. It is currently programmed to recycle both isopropyl alcohol and the alcohol in Simsolv 262. Currently with the inception of the recycling program and compaction process our Hazardous Waste Stream has been reduced by 80%.   This program without prejudice has also reduced the cost for disposal of and our need for new purchases of chemicals.|W13:Conducts weekly and monthly inspections of product thereby using a better calculation model to make a more accurate assessment of how much product is used and how can we extend it's usage.|T01:Assessment of inventory of previous years helps to seek resources and information for new technology or processes which help current techniques to evolve costs.|T07:Resources information of State and Federal assistance programs available to the public for information gathering.  Utilizing regulatory contacts for information is essential.|T09:Seeks for information and programs offered by trade and industry leaders in process and discovery techniques|W19:Maintains inventory to better gage the usage and need requirements.  Implementing engineering controls for new products with longer shelf life without compromise or infringement of process requirements.|T02:Seeks alternative recycling technology offered by companies.  estimates and evaluates the cost and efficiency of the program.  This also includes potential liabilities by methods offered.|T05:Safety Committee has an open door policy to any employee of the company or the organization.  Suggestions are encouraged.|T01:Seeks alternative recycling technology offered by companies.  estimates and evaluates the cost and efficiency of the programs offered.  This also includes potential liabilities predictions.|W50:Through engineering controls, we are able to gage the accuracy of our recycling program to seek the best method of recycling Isopropyl Alcohol. Reducing our liquid hazardous waste stream by 80% and maintaining solvent quality.|T02:Involvement in recycling alcohol solvent and incorporating a drum compactor has reduced total waste stream by 75%. the need for new purchases and reduced disposal costs have been beneficial.|T03:Maintaining inventory and materials helps to reduce the probability of having too much of a product which disposal fees would assess.  Knowledge of knowing the amount needed for processes reduces the impact of fees and the environment.|T07:Resourcing programs of organizations, such as, Department of Labor, OSHA, USEPA, State, County, CDC, IATA, ICAO, and WHO helps to get a broad view of trends which could help predict rule changes.  This information helps.|W56:Need for petroleum based solvent have been replaced with alcohol based solvent and high quality Isopropyl Alcohol.  Safety data Sheets and Technical Data Sheets are carefully reviewed for possible hazards to product and employees' exposures.|T05:Employees are a great source of information since ideologies are different.  Exposure to articles and entertainment may have ideas not expressed in mainstream media.|T04:Encourages upper level management to expose themselves to ideas and issues regarding the work place and how State and Federal rules may impact how information is related.  Their expertise is always another view of ideas for implementation.|T09:Maintains an open door to associations and industry markets for the purpose of gaining the knowledge of types of services and assistance available to evolve with technologies.	NO	BSARVER@GOMICROSYSTEMS.COM			YES	 	
32809RGLMR2300J	1313210959033	000100425	STYRENE	TRI	2013	REGAL MARINE INDUSTRIES INC	2300 JETPORT DR	ORLANDO	ORANGE	FL	32809			YES	NO	NO	NO								336612						28.449014	-81.351797									REGAL MARINE INDUSTRIES INC		|T11:Converted production of some FRP parts from "open mold" technology to "closed molded" technology. This reduced emissions slightly overall for the facility.	NO	JMCINTURF@REGALBOATS.COM			NO	 	
32809RGLMR2300J	1313210959021	000080626	METHYL METHACRYLATE	TRI	2013	REGAL MARINE INDUSTRIES INC	2300 JETPORT DR	ORLANDO	ORANGE	FL	32809			YES	NO	NO	NO								336612						28.449014	-81.351797									REGAL MARINE INDUSTRIES INC		|W21:Shelf life of materials not an issue with better  inventory control on purchasing on materials.|T10:Vendor in some cases asked to monitor quantities of materials in use at the point of use.	NO	JMCINTURF@REGALBOATS.COM			NO	 	
32206JNSCH1433T	1313211081029	007782505	CHLORINE	TRI	2013	JCI JONES CHEMICALS INC	1433 TALLEYRAND AVE	JACKSONVILLE	DUVAL	FL	32206			YES	NO	NO	NO								424690						30.341339	-81.627228	002216091								JCI JONES CHEMICALS INC		Chlorine from the bleach machine is vented to the bleach blow vats during the manufacturing process.	NO	BLAMPLEY@JCICHEM.COM			NO	 	
32218CDRBY9640E	1313210987475	007664417	AMMONIA	TRI	2013	CEDAR BAY GENERATING CO LP	9640 EASTPORT RD	JACKSONVILLE	DUVAL	FL	32218			YES	NO	NO	NO								221112						30.421801	-81.607328	790551998								COGENTRIX ENERGY MANAGEMENT SERVICES	613230775	|SRNA:ammonium hydroxide is used to control NOx per the facility Air operating permit (Title V). There are no opportunities for source reduction.	NO	TRACYPATTERSON@COGENTRIX.COM			NO	 	
33065WSTNG4300C	1313211111950	007440508	COPPER	TRI	2013	ABB INC	4300 CORAL RIDGE DR	CORAL SPRINGS	BROWARD	FL	33065			YES	NO	NO	NO								335314						26.285295	-80.286012	011885969										|SRNA:Reduction of material was due to outsourcing of parts. This will continue in years to come.	NO	DENNIS.BATOVSKY@US.ABB.COM			YES	 	
32674MRGNC1701S	1313211042433	007440473	CHROMIUM	TRI	2013	EMERGENCY ONE INC	1701 SW 37TH AVE	OCALA	MARION	FL	34474			YES	NO	NO	NO								336120						29.172714	-82.183993	067851683								ALLIED SPECIALTY VEHICLES INC	263013415	All scrap or unused materials are recycled or reused.	NO	RBLE@E-ONE.COM			YES	 	
32934MNMNC3900D	1313211043789	007439921	LEAD	TRI	2013	MNEMONICS INC	3900 DOW RD	MELBOURNE	BREVARD	FL	32934			YES	NO	NO	NO								334290	334418	334220	335921	334511	334515	28.108207	-80.688209	096656368										|W19:Lean manufacturing implemented|W14:Creation of Split Shifts as needed	NO	HAP.THOMPSON@MNEMONICS-INC.COM			YES	 	
33823CCCLN75MAI	1313211780960	000079210	PERACETIC ACID	TRI	2013	COCA-COLA REFRESHMENTS	705 MAIN ST	AUBURNDALE	POLK	FL	33823			YES	NO	NO	NO								312111	311421					28.05349	-81.786501									THE COCA-COLA CO	003296175	Reduction in duration and frequency in CIP processes.|T10:ECOLAB lab recommendations	NO	COLLINGER@COCA-COLA.COM			NO	 	
