TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
37088TRWNC1103B	1311209133026	007439965	MANGANESE	TRI	Pounds																		2011	NO	TRW AUTOMOTIVE  COMMERCIAL STEERING	1103 BADDOUR PKWY	LEBANON	WILSON	TN	37087	YES	NO	NO	NO								336330						36.219297	-86.318705	112044248								TRW AUTOMOTIVE US LLC	112044248	.2	M2	CITY OF LEBANON WASTEWATER PLANT	321 HARTMANN DRIVE	LEBANON	TN	WILSON	37087							NO	ANTHONY.MCGHEE@TRW.COM			YES	 	
37405GNRLL511MA	1311209133851	007664417	AMMONIA	TRI	Pounds																		2011	NO	ADVANCED TECHNICAL CERAMICS CO	511 MANUFACTURERS RD	CHATTANOOGA	HAMILTON	TN	37405	YES	NO	NO	NO								334418						35.0625	-85.314444	130196517								TECHNICORP INTERNATIONAL II	161985247	0		NA												NO	BILL.MINEHAN@ADTECHCERAMICS.COM			NO	 	
37816STRLN325DE	1311209121348	000080159	CUMENE HYDROPEROXIDE	TRI	Pounds																		2011	NO	PIONEER PLASTICS CORP	325 DESOTO AVE	MORRISTOWN	HAMBLEN	TN	378131102	YES	NO	NO	NO								326199	326130					36.24615	-83.20489	118112648								PANOLAM INDUSTRIES INTERNATIONAL INC	947324158	0		NA												NO	EGRAHAM@PIONITE.COM			NO	 	
37816STRLN325DE	1311209121336	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2011	NO	PIONEER PLASTICS CORP	325 DESOTO AVE	MORRISTOWN	HAMBLEN	TN	378131102	YES	NO	NO	NO								326199	326130					36.24615	-83.20489	118112648								PANOLAM INDUSTRIES INTERNATIONAL INC	947324158	0		NA												NO	EGRAHAM@PIONITE.COM			NO	 	
37816STRLN325DE	1311209121351	000100425	STYRENE	TRI	Pounds																		2011	NO	PIONEER PLASTICS CORP	325 DESOTO AVE	MORRISTOWN	HAMBLEN	TN	378131102	YES	NO	NO	NO								326199	326130					36.24615	-83.20489	118112648								PANOLAM INDUSTRIES INTERNATIONAL INC	947324158	0		NA												NO	EGRAHAM@PIONITE.COM			NO	 	
37814HWMTC5650C	1311209122629	007439921	LEAD	TRI	Pounds																		2011	NO	HOWMET CASTINGS & SERVICES INC	5650 COMMERCE BLVD	MORRISTOWN	HAMBLEN	TN	37814	YES	NO	NO	NO								327125						36.17101	-83.38959	147611180								ALCOA INC	001339472	.6	M2	MORRISTOWN WASTEWATER TREATMENT PLANT	1722 TYLER ROAD	MORRISTOWN	TN	HAMBLEN	37814							NO	RUBY.GLASSCOCK@ALCOA.COM			YES	 	
38478THTRRPOBOX	1311209112794	007440473	CHROMIUM	TRI	Pounds																		2011	NO	TIMKEN CO	727 KATHLEEN DR	PULASKI	GILES	TN	38478	YES	NO	NO	NO								332991						35.18081	-87.04636	001148717								THE TIMKEN CO	004465100	.03	O 	CITY OF PULASKI WASTEWATER TREATMENT PLANT	1149 PAULK LANE	PULASKI	TN	GILES	384784657							NO	DANIEL.MINNICH@TIMKEN.COM			YES	 	
38478THTRRPOBOX	1311209112806	000067561	METHANOL	TRI	Pounds																		2011	NO	TIMKEN CO	727 KATHLEEN DR	PULASKI	GILES	TN	38478	YES	NO	NO	NO								332991						35.18081	-87.04636	001148717								THE TIMKEN CO	004465100	0		NA												NO	DANIEL.MINNICH@TIMKEN.COM			NO	 	
37389RNLDN100KI	1311209141631	007439921	LEAD	TRI	Pounds																		2011	NO	US DOD USAF ARNOLD AFB	100 KINDEL DR	ARNOLD AFB	COFFEE	TN	373892327	NO	YES	YES	NO								928110						35.374443	-86.047775									US DEPARTMENT OF DEFENSE		0		NA												YES	JASON.AUSTIN@ARNOLD.AF.MIL			YES	 	
38024NRDYN28HFF	1311209136694	007440508	COPPER	TRI	Pounds																		2011	NO	NORDYNE INC	2800 HOFF RD	DYERSBURG	DYER	TN	38024	YES	NO	NO	NO								333415						36.07008	-89.33477	006323034								NORDYNE LLC	006323034	0		NA												NO	MCKEEG@NORDYNE.COM			YES	 	
