TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
37134CHMTLFOOTE	1311209104684	N420	LEAD COMPOUNDS	PBT	2011	ERACHEM COMILOG	795 FOOTE LN	NEW JOHNSONVILLE	HUMPHREYS	TN	37134	YES	NO	NO	NO								325188						35.997464	-87.979097	004044871										INCREASE IN RELEASE WAS DUE TO PRODUCTION INCREASE OF 5%.	NO	JEFF.FOOR@ERAMETGROUP.COM			YES	 	
37134CHMTLFOOTE	1311209104708	N458	MERCURY COMPOUNDS	PBT	2011	ERACHEM COMILOG	795 FOOTE LN	NEW JOHNSONVILLE	HUMPHREYS	TN	37134	YES	NO	NO	NO								325188						35.997464	-87.979097	004044871										THIS IS THE FIRST YEAR FOR REPORTING MERCURY COMPOUNDS DUE TO FACT PREVIOUS ORE ANALYSIS DID NOT LIST MERCURY.  THIS WAS DISCOVERED DURING A COMPLIANCE AUDIT.	NO	JEFF.FOOR@ERAMETGROUP.COM			YES	 	
38351LRYSM669BN	1311209424353	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	LEROY SOMER	669 NATCHEZ TRACE DR	LEXINGTON	HENDERSON	TN	38351	YES	NO	NO	NO								335312						35.66508	-88.37743	101807519								EMERSON ELECTRIC CO	006269633	XYLENE DID NOT MEET THE THRESHOLD OF 10,000 POUNDS FOR REPORTING YEAR 2010.	NO	DAVID.SULLIVAN@EMERSON.COM			NO	 	
37381JMHBR1261D	1311209281928	N120	DIISOCYANATES	TRI	2011	HUBER ENGINEERED WOODS LLC WHITES CREEK FACILITY	1261 DIXIE LEE HWY	SPRING CITY	RHEA	TN	37381	YES	NO	NO	NO								321219						35.754509	-84.790763	151294696								JM HUBER CORP	002554459	FACILITY HAS BEEN MOTHBALLED... PRODUCTION HAS BEEN HALTED AS OF 10-12-2011.	NO	TIM.ROMANS@HUBER.COM			NO	 	
37381JMHBR1261D	1311209281930	000050000	FORMALDEHYDE	TRI	2011	HUBER ENGINEERED WOODS LLC WHITES CREEK FACILITY	1261 DIXIE LEE HWY	SPRING CITY	RHEA	TN	37381	YES	NO	NO	NO								321219						35.754509	-84.790763	151294696								JM HUBER CORP	002554459	FACILITY HAS BEEN MOTHBALLED...	NO	TIM.ROMANS@HUBER.COM			NO	 	
37381JMHBR1261D	1311209281942	N420	LEAD COMPOUNDS	PBT	2011	HUBER ENGINEERED WOODS LLC WHITES CREEK FACILITY	1261 DIXIE LEE HWY	SPRING CITY	RHEA	TN	37381	YES	NO	NO	NO								321219						35.754509	-84.790763	151294696								JM HUBER CORP	002554459	FACILITY HAS BEEN MOTHBALLED...	NO	TIM.ROMANS@HUBER.COM			YES	 	
38181STHRNPOBOX	1311209654021	007440473	CHROMIUM	TRI	2011	SFI OF TENNESSEE	4768 HUNGERFORD RD	MEMPHIS	SHELBY	TN	38118	YES	NO	NO	NO								332999						35.033757	-89.903172	091912084										THERE WERE CHANGES IN THE STEEL SUPLYER BETWEEN 2010 AND 2011 AND THE NEW MSDS FROM THE 2011 SUPPLIER TRIGGERD THE CR. REPORTING	NO	VALERIAN@M3V.NET			YES	 	
38181STHRNPOBOX	1311209654033	007439965	MANGANESE	TRI	2011	SFI OF TENNESSEE	4768 HUNGERFORD RD	MEMPHIS	SHELBY	TN	38118	YES	NO	NO	NO								332999						35.033757	-89.903172	091912084										THERE WERE CHANGES IN THE STEEL SUPLYER BETWEEN 2010 AND 2011 AND THE NEW MSDS FROM THE 2011 SUPPLIER CHANGED THE % OF MN REPORTING	NO	VALERIAN@M3V.NET			YES	 	
38181STHRNPOBOX	1311209654045	007440020	NICKEL	TRI	2011	SFI OF TENNESSEE	4768 HUNGERFORD RD	MEMPHIS	SHELBY	TN	38118	YES	NO	NO	NO								332999						35.033757	-89.903172	091912084										THERE WERE CHANGES IN THE STEEL SUPLYER BETWEEN 2010 AND 2011 AND THE NEW MSDS FROM THE 2011 SUPPLIER CHANGED THE % OF NI AND THE AMOUNT TO BE REPORTED.	NO	VALERIAN@M3V.NET			YES	 	
37087WYNNS104HA	1311209196880	N420	LEAD COMPOUNDS	PBT	2011	PARKER HANNIFIN CORP O-RING DIV	104 HARTMANN DR	LEBANON	WILSON	TN	37087	YES	NO	NO	NO								325212	326299					36.21732	-86.32041	004175550								PARKER HANNIFIN CORP	004175550	SCRAP WAS DOWN IN 2011 OVER PRIOR YEAR. EFFORTS FOCUSING ON QUALITY WERE SUCCESSFUL.	NO	TBIRCH@PARKER.COM			YES	 	
