REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
2012	NO	28001CLLNS313BE	INTERNATIONAL AUTOMOTIVE COMPONENTS ALBEMARLE PLANT	313 BETHANY CHURCH RD	ALBEMARLE	STANLY	NC	28001	YES	NO	NO	NO								314110						35.397519	-80.211922	808199751								INTERNATIONAL AUTOMOTIVE COMPONENTS	808199751	1312209909249	N420	LEAD COMPOUNDS	PBT	Pounds																		231	340	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.04	NA	NA																															0	0	0	0	231	340	350	350	0	0	0	0	0	0	0	0	NO	DLADD@IACGROUP.COM			YES	 	
2012	NO	27229MNTRF203MO	MOUNTAIRE FARMS INC- CANDOR FEED MILL	203 MORRIS FARM RD	CANDOR	MONTGOMERY	NC	27229	YES	NO	NO	NO								311119						35.299233	-79.715983	091812669								MOUNTAIRE FARMS INC	091812669	1312210103495	N982	ZINC COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	RMARINO@MOUNTAIRE.COM			YES	 	
2012	NO	28677STHRNHWY70	SOUTHERN STATES COOP INC	2582 SALISBURY HWY	STATESVILLE	IREDELL	NC	28677	YES	NO	NO	NO								325314						35.76777	-80.85388	008964637								SOUTHERN STATES COOP INC	008964637	1312209972520	007664417	AMMONIA	TRI	Pounds																		22204	20898	22000	22000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.94	NA	NA																															0	0	0	0	22204	20898	22000	22000	0	0	0	0	0	0	0	0	NO	BRUCETGRY@YAHOO.COM			NO	 	
2012	NO	27203TLRMP801PI	STARPET INC	801 PINEVIEW RD	ASHEBORO	RANDOLPH	NC	27203	YES	NO	NO	NO								325211						35.772	-79.8221	883988099										1312210021919	000107211	ETHYLENE GLYCOL	TRI	Pounds																		12987	12746	14000	14000	0	0	0	0	0	0	0	0	0	0	0	0	300067	0	15000	15000	0	0	0	0	0	250	450	450		1	W19	OTHER CHANGES IN OPERATING PRACTICES	T11	OTHER																													0	0	0	0	12542	12746	12700	12700	0	0	850	850	445	0	450	450	NO	MCRABTREE@STARPETINC.COM			NO	 	
2012	NO	28214MRTHN835MT	MARATHON PETROLEUM CO - CHARLOTTE NC TERMINAL	8035 MT HOLLY RD	CHARLOTTE	MECKLENBURG	NC	28214	YES	NO	NO	NO								424710						35.28274	-80.94098	016969164								MARATHON PETROLEUM CORP	968393996	1312210398234	000100414	ETHYLBENZENE	TRI	Pounds																		37	16	16	16	0	0	0	0	1100	75	75	75	0	0	0	0	0	0	0	0	4400	0	19000	19000	0	0	0	0		1.09	NA	NA																															0	0	0	0	37	16	16	16	0	0	0	0	0	0	0	0	NO	WGMOORE@MARATHONPETROLEUM.COM			NO	 	
2012	NO	27702STHCH2000E	BRENNTAG MID-SOUTH	2000 E PETTIGREW ST	DURHAM	DURHAM	NC	27703	YES	NO	NO	NO								424690						35.978889	-78.880556	145865148	047372503							BRENNTAG NA INC	092963644	1312209923693	000075650	TERT-BUTYL ALCOHOL	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	BBIEHL@BRENNTAG.COM			NO	 	
2012	NO	27603DWRDV1900S	FLOWSERVE - RALEIGH	1900 S SAUNDERS ST	RALEIGH	WAKE	NC	276032318	YES	NO	NO	NO								332911						35.753409	-78.648649	004241550								FLOWSERVE CORP	004241550	1312210405799	007440473	CHROMIUM	TRI	Pounds																		1.896	2.286	2.22	2.22	0	0	0	0	0	0	0	0	0	0	0	0	28241.25	11065.02	11066	11066	0	0	0	0	0	0	0	0		.69	NA	NA																															0	0	0	0	1.846	2.166	2.1	2.1	0	0	0	0	.05	.12	.12	.12	NO	SWILSON@FLOWSERVE.COM			YES	 	
2012	NO	28337CMPBL1106W	CAMPBELL OIL & GAS CO	1106 W BROAD ST	ELIZABETHTOWN	BLADEN	NC	28337	YES	NO	NO	NO								424710						34.633889	-78.631111	024535940								CAMPBELL OIL & GAS CO		1312210152601	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	JILLJ@CAMPBELLOIL.NET			NO	 	
2012	NO	27261CLSSC31BRE	CLASSIC DYESTUFFS INC	301 BRENTWOOD ST	HIGH POINT	GUILFORD	NC	27260	YES	NO	NO	NO								424690						35.963266	-79.97775	099230328										1312210144402	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		0	8.1588	9.2	10.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.35	NA	NA																															0	0	0	0	0	.1848	.2	.22	0	0	0	0	0	7.974	9	9.9	NO	DAVID.PICHA@STANDARDDYES.COM			YES	 	
2012	NO	27403DSTNC1025H	SHERWIN-WILLIAMS CO	1025 HOWARD ST	GREENSBORO	GUILFORD	NC	274032041	YES	NO	NO	NO								325510						36.061944	-79.833056	003214319								THE SHERWIN-WILLIAMS CO	004206397	1312210648679	000100414	ETHYLBENZENE	TRI	Pounds																		936	473	475	492	0	0	0	0	7039	12387	12447	12876	26139	32978	33138	34281	0	0	0	0	3316	4574	4596	4755	1527	1883	1892	1957		1.12	NA	NA																															0	0	0	0	936	473	475	492	0	0	0	0	0	0	0	0	NO	RSTHOMAS@SHERWIN.COM			NO	 	
