TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
27261HGHPN255BE	1312210191298	000075218	ETHYLENE OXIDE	TRI	2012	KAO SPECIALTIES AMERICAS LLC	243 WOODBINE ST	HIGH POINT	GUILFORD	NC	272608839	YES	NO	NO	NO								325211	325613	325199				35.921561	-80.031359	125118872								KAO CORP		SRNA:Limited  by scrubber capacity	NO	PSIMCOX@KSALLC.COM			NO	 	
27261HGHPN255BE	1312210191250	000080057	4,4'-ISOPROPYLIDENEDIPHENOL	TRI	2012	KAO SPECIALTIES AMERICAS LLC	243 WOODBINE ST	HIGH POINT	GUILFORD	NC	272608839	YES	NO	NO	NO								325211	325613	325199				35.921561	-80.031359	125118872								KAO CORP		SRNA:This material  is   a raw material for  production. We have  maximized the handling and responsible disposal of this material and  contaminated  media	NO	PSIMCOX@KSALLC.COM			NO	 	
27261HGHPN255BE	1312210191300	000067561	METHANOL	TRI	2012	KAO SPECIALTIES AMERICAS LLC	243 WOODBINE ST	HIGH POINT	GUILFORD	NC	272608839	YES	NO	NO	NO								325211	325613	325199				35.921561	-80.031359	125118872								KAO CORP		SRNA:This material is used  to  dry  process  vessels.   The majority if is reused  in the drying process  after  a certain number  of cycles 3 or 4  the materials  is disposed of offsite  in a fuel blending operation for energy recovery ,   There is no less hazardous substitute  for this material.   It is not economically feasible to redistill the material  since the  distillation  cost would exceed the value of buying new material by a factor of 3 .	NO	PSIMCOX@KSALLC.COM			NO	 	
27261HGHPN255BE	1312210191286	000107211	ETHYLENE GLYCOL	TRI	2012	KAO SPECIALTIES AMERICAS LLC	243 WOODBINE ST	HIGH POINT	GUILFORD	NC	272608839	YES	NO	NO	NO								325211	325613	325199				35.921561	-80.031359	125118872								KAO CORP		SRNA:This ethylene  glycol is  a  byproduct of the  air  scrubbing device,  we use  for ethylene oxide and  propylene oxide  this stream cannot be reduced.	NO	PSIMCOX@KSALLC.COM			NO	 	
27261HGHPN255BE	1312210191312	000075569	PROPYLENE OXIDE	TRI	2012	KAO SPECIALTIES AMERICAS LLC	243 WOODBINE ST	HIGH POINT	GUILFORD	NC	272608839	YES	NO	NO	NO								325211	325613	325199				35.921561	-80.031359	125118872								KAO CORP		SRNA:We  are operating our current technology at maximum efficientcy. Any additional technology would  be cost prohibitive with  no significant reduction in emissions . We our operating well  below our  air premit requirements	NO	PSIMCOX@KSALLC.COM			NO	 	
28217WSTNG5101W	1312210191490	007440020	NICKEL	TRI	2012	SIEMENS CHARLOTTE TURBINE GENERATOR SERVICE CENTER	5101 WESTINGHOUSE BLVD	CHARLOTTE	MECKLENBURG	NC	28273	YES	NO	NO	NO								333611						35.135838	-80.976107	179272190								SIEMENS AG	153977632	SRNA:Nickel is inherent to our metal product and the amount varies by product load every year.  We added a nickel plating line in 2012 which has an air emissions scrubber permitted by Mecklenburg County.	NO	KATIE.WALTON@SIEMENS.COM			YES	 	
28217WSTNG5101W	1312210191488	007440508	COPPER	TRI	2012	SIEMENS CHARLOTTE TURBINE GENERATOR SERVICE CENTER	5101 WESTINGHOUSE BLVD	CHARLOTTE	MECKLENBURG	NC	28273	YES	NO	NO	NO								333611						35.135838	-80.976107	179272190								SIEMENS AG	153977632	|W58:We are moving to a silicon bronze generator rotor wedge instead of a full copper wedge.|T11:We are moving to a silicon bronze generator rotor wedge instead of a full copper wedge.	NO	KATIE.WALTON@SIEMENS.COM			YES	 	
28217WSTNG5101W	1312210191464	007664417	AMMONIA	TRI	2012	SIEMENS CHARLOTTE TURBINE GENERATOR SERVICE CENTER	5101 WESTINGHOUSE BLVD	CHARLOTTE	MECKLENBURG	NC	28273	YES	NO	NO	NO								333611						35.135838	-80.976107	179272190								SIEMENS AG	153977632	|W33:The system process supply tank has been fitted with additional safety monitoring systems and shutoff valves to prevent a release in the event of a system leak.	NO	KATIE.WALTON@SIEMENS.COM			NO	 	
28306WSTNG2900D	1312210197721	007439921	LEAD	TRI	2012	EATON CORP	2900 DOC BENNETT RD	FAYETTEVILLE	CUMBERLAND	NC	28306	YES	NO	NO	NO								335314						34.985706	-78.889972	046135992								EATON CORP		SRNA:Concern that product quality may decline as a result of source reduction. Lead free solder is currently being evaluated as a replacement for this lead solder application	NO	MARTHAAFEGAN@EATON.COM			YES	 	
28134DXTRP10021	1312210451011	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	RUTLAND PLASTIC TECHNOLOGIES INC	10021 RODNEY ST	PINEVILLE	MECKLENBURG	NC	28134	YES	NO	NO	NO								325991						35.1016	-80.88684	800076515								RUTLAND HOLDINGS LLC		SRNA:Polycyclic aromatic hydrocarbons are a trace impurity in a raw material.  Source reductions must be made by the manufacturer of the raw material.	NO	BILLD@RUTLANDINC.COM			NO	 	
