TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
27406NTXCH520BR	1312210007783	000071363	N-BUTYL ALCOHOL	TRI	2012	LANXESS CORP	520 BROOME RD	GREENSBORO	GUILFORD	NC	27406	YES	NO	NO	NO								325199						36.040321	-79.777172	016079781								LANXESS CORP	145858770	n-Butyl Alcohol is listed in this section. Iso-butanol is on Haz waste profile.  This is likely source of conflict in 2011 vs 2012 reporting.	NO	MICHAEL.VANCIL@LANXESS.COM			NO	 	
27288RXMRL816FI	1312210030591	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	LOPAREX INC	816 FIELDCREST RD	EDEN	ROCKINGHAM	NC	27288	YES	NO	NO	NO								322222						36.511945	-79.713055	052399664								LOPAREX LLC	052399664	|PRAI:Production mix likely resulted in slight reduction in the use of this material by about 10% overall.	NO	MIKE.CAMP@LOPAREX.COM			NO	 	
27025PNHLLLINDS	1312210538272	007664393	HYDROGEN FLUORIDE	TRI	2012	PINE HALL BRICK CO INC	634 LINDSAY BRIDGE RD	MADISON	ROCKINGHAM	NC	27025	YES	NO	NO	NO								327121						36.376248	-79.990874	041414541								PINE HALL BRICK CO INC	041414541	Spent limestone from Dry Lime Adsorber (DLA) used to control HF and HCl would normally be sent to local landfill.  No spent limestone was sent off-site in 2012.	NO	VMOORE@PINEHALLBRICK.COM			NO	 	
27025PNHLLLINDS	1312210538260	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	PINE HALL BRICK CO INC	634 LINDSAY BRIDGE RD	MADISON	ROCKINGHAM	NC	27025	YES	NO	NO	NO								327121						36.376248	-79.990874	041414541								PINE HALL BRICK CO INC	041414541	Spent limestone from Dry Lime Adsorber (DLA) used to control HF and HCl would normally be sent to local landfill.  No spent limestone was sent off-site in 2012.	NO	VMOORE@PINEHALLBRICK.COM			NO	 	
27409KYCHM8300C	1312210608283	N230	CERTAIN GLYCOL ETHERS	TRI	2012	KAY CHEMICAL CO	8300 CAPITAL DR	GREENSBORO	GUILFORD	NC	27409	YES	NO	NO	NO								325611						36.113736	-80.012151	003237021								ECOLAB INC	006154611	Increased production in RY2012 requiring increased use of certain glycol ethers accounted for increase in Production Ration and increase in volume to local POTW.	NO	ROMAN.BLAHOSKI@ECOLAB.COM			NO	 	
28607NTRNTPOBOX	1312210807436	000100425	STYRENE	TRI	2012	INTERNATIONAL RESISTIVE CO	736 GREENWAY RD	BOONE	WATAUGA	NC	28607	YES	NO	NO	NO								334415						36.1971	-81.667409	125948000								INTERNATIONAL RESISTIVE CO		Facility shut down at the end of June 2012.	NO	BOBBY.DUNNIGAN@TTELECTRONICS.COM			NO	 	
28607NTRNTPOBOX	1312210807412	007439921	LEAD	TRI	2012	INTERNATIONAL RESISTIVE CO	736 GREENWAY RD	BOONE	WATAUGA	NC	28607	YES	NO	NO	NO								334415						36.1971	-81.667409	125948000								INTERNATIONAL RESISTIVE CO		The facility shut down at the end of June 2012.	NO	BOBBY.DUNNIGAN@TTELECTRONICS.COM			YES	 	
28607NTRNTPOBOX	1312210807424	000872504	N-METHYL-2-PYRROLIDONE	TRI	2012	INTERNATIONAL RESISTIVE CO	736 GREENWAY RD	BOONE	WATAUGA	NC	28607	YES	NO	NO	NO								334415						36.1971	-81.667409	125948000								INTERNATIONAL RESISTIVE CO		Facility shut down at the end of June 2012.	NO	BOBBY.DUNNIGAN@TTELECTRONICS.COM			NO	 	
28120FRGHT1800N	1312210590992	000067561	METHANOL	TRI	2012	DAIMLER TRUCKS NA LLC	1800 N MAIN ST	MOUNT HOLLY	GASTON	NC	28120	YES	NO	NO	NO								336120						35.3222	-81.0022	091245498								DAIMLER AG	009029687	Change in adhesive product.	NO	MARK.HERNANDEZ@DAIMLER.COM			NO	 	
27932CRLNC109AN	1312210050744	000100425	STYRENE	TRI	2012	CAROLINA CLASSIC BOATS INC	109 ANCHORS WAY	EDENTON	CHOWAN	NC	27932	YES	NO	NO	NO								336612						36.0231	-76.572633	796520005										Carolina Classic Boats' Title V permit was rescinded on July 30, 2012.  This facility is currently closed.	NO	SCOTTM@STRATEGICMAIL.NET			NO	 	
