TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
20132VLLYD103HI	1307205473705	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2007	NO	VALLEY ENERGY CO	103 HIRST RD	PURCELLVILLE	LOUDOUN	VA	20132	YES	NO	NO	NO														39.144421	-77.717697	023739857										0														NO	VALLEYENERGY1@VERIZON.NET			NO	
20132VLLYD103HI	1307205473743	000092524	BIPHENYL	TRI	Pounds																		2007	NO	VALLEY ENERGY CO	103 HIRST RD	PURCELLVILLE	LOUDOUN	VA	20132	YES	NO	NO	NO														39.144421	-77.717697	023739857										0														NO	VALLEYENERGY1@VERIZON.NET			NO	
20132VLLYD103HI	1307205473756	000098828	CUMENE	TRI	Pounds																		2007	NO	VALLEY ENERGY CO	103 HIRST RD	PURCELLVILLE	LOUDOUN	VA	20132	YES	NO	NO	NO														39.144421	-77.717697	023739857										0														NO	VALLEYENERGY1@VERIZON.NET			NO	
20132VLLYD103HI	1307205473768	000100414	ETHYLBENZENE	TRI	Pounds																		2007	NO	VALLEY ENERGY CO	103 HIRST RD	PURCELLVILLE	LOUDOUN	VA	20132	YES	NO	NO	NO														39.144421	-77.717697	023739857										0														NO	VALLEYENERGY1@VERIZON.NET			NO	
20132VLLYD103HI	1307205473770	000110543	N-HEXANE	TRI	Pounds																		2007	NO	VALLEY ENERGY CO	103 HIRST RD	PURCELLVILLE	LOUDOUN	VA	20132	YES	NO	NO	NO														39.144421	-77.717697	023739857										0														NO	VALLEYENERGY1@VERIZON.NET			NO	
20132VLLYD103HI	1307205473782	000091203	NAPHTHALENE	TRI	Pounds																		2007	NO	VALLEY ENERGY CO	103 HIRST RD	PURCELLVILLE	LOUDOUN	VA	20132	YES	NO	NO	NO														39.144421	-77.717697	023739857										0														NO	VALLEYENERGY1@VERIZON.NET			NO	
20132VLLYD103HI	1307205473794	000108883	TOLUENE	TRI	Pounds																		2007	NO	VALLEY ENERGY CO	103 HIRST RD	PURCELLVILLE	LOUDOUN	VA	20132	YES	NO	NO	NO														39.144421	-77.717697	023739857										0														NO	VALLEYENERGY1@VERIZON.NET			NO	
20155BTCBL5291W	1307205867486	007439921	LEAD	PBT	Pounds																		2007	NO	BETCO SUPREME INC	5291 WELLINGTON BRANCH DR	GAINESVILLE	PRINCE WILLIAM	VA	20155	YES	NO	NO	NO														38.796714	-77.601403	004323312				VAR051015				OLDCASTLE APG NORTHEAST INC	037176591	0														NO	PATRICK.SMITH@OLDCASTLEAPG.COM			YES	
20166RBP  BUILD	1307205441506	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2007	NO	AIR BP FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166	YES	NO	NO	NO														38.960556	-77.446388									BP PRODUCTS NA	513435301	0														NO	DIANE.HOETING@PARSONS.COM			NO	
20166RBP  BUILD	1307205441518	007440382	ARSENIC	TRI	Pounds																		2007	NO	AIR BP FUELING OPERATIONS INTERNATIONAL AIRPORT DULLES	TANK FARM RD BUILDING 2	STERLING	LOUDOUN	VA	20166	YES	NO	NO	NO														38.960556	-77.446388									BP PRODUCTS NA	513435301	0														NO	DIANE.HOETING@PARSONS.COM			YES	
