TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
68850RTHMNRR2	1312210045581	007439965	MANGANESE	TRI	2012	ORTHMAN MANUFACTURING INC NORTH PLANT	75765 RD 435	LEXINGTON	DAWSON	NE	68850	YES	NO	NO	NO								333111						40.801207	-99.69109	041238809								ORTHMAN MANUFACTURING INC.	041238809	|W82:Modify plasma cutting programs to generate less scrap steel from incoming sheet steel.|T01:Engineering design and programing changes.	NO	DSAATHOFF@ORTHMAN.COM			YES	 	
68524KWSKM6600N	1312210134146	007697372	NITRIC ACID	TRI	2012	KAWASAKI MOTORS MANUFACTURING CORP USA	6600 NW 27TH ST	LINCOLN	LANCASTER	NE	68524	YES	NO	NO	NO								336999	336510					40.877992	-96.758428	175566215								KAWASAKI HEAVY INDUSTRIES		New metal pre-treatment chemistry implemented during 2012 on a single pre-treatment process line that eliminates the need to periodically descale a treatment stage tank with nitric acid.	NO	MBOYLE@LCN.KMMFG.COM			NO	 	
69301DYCPREASTH	1312210087464	N982	ZINC COMPOUNDS	TRI	2012	PARKER HANNIFIN ALLIANCE PLANT	2490 COUNTY RD 58	ALLIANCE	BOX BUTTE	NE	69301	YES	NO	NO	NO								326220						42.09108	-102.824089	004175550								PARKER HANNIFIN CORP	004175550	SRNA:3	NO	TECUMMINGS@PARKER.COM			YES	 	
68776BFPRD36016	1312210206494	007697372	NITRIC ACID	TRI	2012	BEEF PRODUCTS INC (SSC)	360 164TH ST	SOUTH SIOUX CITY	DAKOTA	NE	68776	YES	NO	NO	NO								311612						42.431111	-96.417778									BEEF PRODUCTS INC		This facility has two main processes that contribute to the releases with this chemical.  While one of these processes has increases in production by 34%, the other process has had a 54 % decrease in production.  Overall this has had a decrease in the facility sanitation usage which is the generator of this chemical.	NO	RJOCHUM@BEEFPRODUCTS.COM			NO	 	
68776BFPRD36016	1312210206468	007664417	AMMONIA	TRI	2012	BEEF PRODUCTS INC (SSC)	360 164TH ST	SOUTH SIOUX CITY	DAKOTA	NE	68776	YES	NO	NO	NO								311612						42.431111	-96.417778									BEEF PRODUCTS INC		This facility has two main processes that contribute to the releases with this chemical.  While one of these processes has increases the other process has had a 54 % decrease in production.  This decrease on this processing line has had a direct effect on the amount of air stack emmissions.	NO	RJOCHUM@BEEFPRODUCTS.COM			NO	 	
68064MC   600EA	1312210013203	007440508	COPPER	TRI	2012	3M CO - VALLEY	600 E MEIGS	VALLEY	DOUGLAS	NE	68064	YES	NO	NO	NO								313230	339113	334510	325222	333220	339115	41.306621	-96.342049	028196103								3M CO	006173082	SRNA:Concern that product quality may decline as a result of source reduction.	NO				YES	 	
68064MC   600EA	1312210013102	000079107	ACRYLIC ACID	TRI	2012	3M CO - VALLEY	600 E MEIGS	VALLEY	DOUGLAS	NE	68064	YES	NO	NO	NO								313230	339113	334510	325222	333220	339115	41.306621	-96.342049	028196103								3M CO	006173082	SRNA:Concern that product quality may decline as a result of source reduction.	NO				NO	 	
68064MC   600EA	1312210013266	N982	ZINC COMPOUNDS	TRI	2012	3M CO - VALLEY	600 E MEIGS	VALLEY	DOUGLAS	NE	68064	YES	NO	NO	NO								313230	339113	334510	325222	333220	339115	41.306621	-96.342049	028196103								3M CO	006173082	SRNA:Concern that product quality may decline as a result of source reduction.	NO				YES	 	
68107CMRCS41110	1312210570180	060207901	PROPICONAZOLE	TRI	2012	SYNGENTA CROP PROTECTION LLC - OMAHA PLANT	4111 GIBSON RD	OMAHA	DOUGLAS	NE	68107	YES	NO	NO	NO								325320						41.219166	-95.92418	966616633								SYNGENTA AG	966616633	|W14:Scheduling production to minimize change overs and cleanout processes whenever possible.|T11:Scheduling production to minimize change overs and cleanout processes whenever possible	NO	MIKE.PLOUZEK@SYNGENTA.COM			NO	 	
68107CMRCS41110	1312210570192	000148798	THIABENDAZOLE	TRI	2012	SYNGENTA CROP PROTECTION LLC - OMAHA PLANT	4111 GIBSON RD	OMAHA	DOUGLAS	NE	68107	YES	NO	NO	NO								325320						41.219166	-95.92418	966616633								SYNGENTA AG	966616633	|W14:Scheduling production to minimize change overs and cleanout processes whenever possible.|T11:Scheduling production to minimize change overs and cleanout processes whenever possible	NO	MIKE.PLOUZEK@SYNGENTA.COM			NO	 	
