TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
98103SKPRC434N3	1307205466927	N420	LEAD COMPOUNDS	PBT	2007	ASKO PROCESSING INC	434 N 35TH	SEATTLE	KING	WA	981038607	YES	NO	NO	NO								332813						47.651506	-122.352322	041920554										REPLACED LEAD CATHODES IN CHROMIC ACID ANODIZE PROCESS WITH STAINLESS STEEL	NO	MIKEK@ASKOGROUP.COM			YES	
98248CHMCN4191G	1307206116485	000067561	METHANOL	TRI	2007	CHEMCO INC	4191 GRANDVIEW RD	FERNDALE	WHATCOM	WA	98248	YES	NO	NO	NO								321999	325998					48.892009	-122.701561											AMOUNT RELEASED IS A MAXIMUM BASED ON A MASS-BALANCE CALCULATION. METHANOL IS PROCESSED TO CREATE A CHEMICAL FORMULATION. RESULTING CHEMICAL FORMULATION IS USED ON-SITE TO TREAT WOOD FOR FIRE RETARDANCY. ASSUMPTION IS THAT ALL THE METHANOL IS EVAPORATED OFF AFTER THE CHEMICAL FORMULA IS USED TO TREAT WOOD AND THE WOOD IS KILN DRIED. SOME METHANOL MAY REACT AND BE INCORPORATED INTO THE WOOD PRODUCT MANUFACTURED.	NO	JGIBB@VERDANTWOOD.COM			NO	
98021PPLDT22222	1307205887324	007439921	LEAD	PBT	2007	LEVITON MFG. VOICE & DATA DIV	2222 222ND ST SE	BOTHELL	SNOHOMISH	WA	98021	YES	NO	NO	NO								334210	334290					47.7962	-122.204	001233089								LEVITON MANUFACTURING		Operation is changing to a lead free product.	NO	RICH.HOWELL@LEVITON.COM	RR4		YES	
98052DVNCD15215	1307205913054	007439921	LEAD	PBT	2007	PROTOTRON CIRCUITS INC	15225 NE 95TH ST	REDMOND	KING	WA	98052	YES	NO	NO	NO								334412						47.6857	-122.138	177725314										LEAD IS USED BY OUR COMPANY TO PROVIDE A FINAL SOLDERABLE SURFACE TO PRINTED CIRCUIT BOARDS.  OUR COMPANY PROVIDES ALTERNATE FINAL FINISHES THAT ARE LEAD FREE.  THESE ALTERNATE FINISHES ARE OUR PREFERD FINAL FINISH AND WHEN POSSIBLE WE ENCOURAGE OUR FINAL CUSTOMER TO USE THESE FINISHES.  THERE IS A WORLD WIDE EFFORT TO REDUCE THE AMOUNT OF LEAD IN ELECTRICAL DEVICES AND THE EUROPEAN COMMUNITY HAS PILOTED A CHANGE REQUIRING BOARDS SHIPPED INTO EUROPE BE ROHS COMPLIANT.  WE SUPPORT THIS CHANGE.	NO	KEVINR@PROTOTRON.COM			YES	
98424MLGRD29357	1307205425438	000100425	STYRENE	TRI	2007	MILGARD MANUFACTURING INC. TACOMA PULTRUSION	2935 70TH AVE E	TACOMA	PIERCE	WA	98424	YES	NO	NO	NO								326199						47.229145	-122.336384									MASCO CORP	005320924	Trials were conducted to test polyurethane as a material system. The polyurethane system does not contain styrene. Additional efforts are ongoing.	NO	KARLGAMBLE@MILGARD.COM			NO	
98108CCLVN429SO	1307205442231	N982	ZINC COMPOUNDS	TRI	2007	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	KING	WA	981084913	YES	NO	NO	NO								332812						47.51723	-122.329008	009286881		WAD009286881		SO3000154						INSTALLED AN ENHANCED SANDFILTER SYSTEM THAT PROVIDES ACTIVE TREATMENT TO THE STORMWATER FROM THE FACILITY. THIS WILL GREATLY REDUCE THE AMOUNT OF ZINC IN THE STORMWATER. THIS REDUCTION WILL APPEAR ON OUR RY2008 REPORT.	NO	MIKE@ACEGALV.COM			YES	
98107SCHPP5309S	1307205588849	N420	LEAD COMPOUNDS	PBT	2007	SCHIPPERS & CREW INC	5309 SHILSHOLE AVE NW SUITE 100	SEATTLE	KING	WA	981073118	YES	NO	NO	NO								334418						47.665964	-122.384148	623883717										MANY ORDERS CHANGED TO LEAD-FREE SOLDER.	NO				YES	
98661CHRST4400C	1307205663913	000100425	STYRENE	TRI	2007	CHRISTENSEN SHIPYARDS LTD.	4400 SE COLUMBIA WAY	VANCOUVER	CLARK	WA	98661	YES	NO	NO	NO								336612						45.620954	-122.669848	824786537										Technique: We continue to use and perfect low emission fiberglass techniques like infusion. We are increasingly able to do infusion on larger peices Product: We sample many resins over the course of the year. We are always looking for resins which have lower styrene contents but maintain the quality we need.	NO	BHARRIS@CHRISTENSENYACHTS.COM			NO	
98225GBNTR3116M	1307205924069	007439921	LEAD	PBT	2007	GB ENTERPRISES	3116 MERCER AVE	BELLINGHAM	WHATCOM	WA	98225	YES	NO	NO	NO								336322						48.7723	-122.523	004996377								G.B. ENTERPRISES	004996377	CHANGED TO A NO CLEAN FLUX IN MARCH OF 2007, STOPPED USING THE AQUEOUS BOARD WASHER IN MARCH OF 2007 AND DISCONNECTED THE MACHINE FROM THE WASTE WATER STREAM.   PRODUCTION OF PCB'S WAS STOPPED AT THIS LOCATION ON APRIL 30TH OF 2008.	NO	SCERAR@ALPHA.COM			YES	
98421RNRPL624E1	1307205432964	000067561	METHANOL	TRI	2007	RAINIER PLYWOOD CO	624 E  15TH ST	TACOMA	PIERCE	WA	98421	YES	NO	NO	NO								322299						47.2508	-122.424	009254871										CMPANY BEGAN IN 2006 TO REPLACE METHANOL WITH ETHANOL.	NO	SHAWN@RICHLITE.COM			NO	
