TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
98002FRMLC4432C	1307205174550	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2007	NO	FORMULA CORP	4432 C ST NE	AUBURN	KING	WA	98002	YES	NO	NO	NO														47.3436	-122.227	040509648										250	O 	KING COUNTY INDUSTRIAL WASTE PROGRAM	130 NICKERSON	SEATTLE	WA	KING	98119							NO	CHAS@FORMULACORP.COM			NO	
98103SKPRC434N3	1307205466927	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	ASKO PROCESSING INC	434 N 35TH	SEATTLE	KING	WA	981038607	YES	NO	NO	NO														47.651506	-122.352322	041920554										0	M2	KING COUNTY INDUSTRIAL WASTE	1400 UTAH ST. W.	SEATTLE	WA	KING	98199							NO	MIKEK@ASKOGROUP.COM			YES	
98103SKPRC434N3	1307205466939	007697372	NITRIC ACID	TRI	Pounds																		2007	NO	ASKO PROCESSING INC	434 N 35TH	SEATTLE	KING	WA	981038607	YES	NO	NO	NO														47.651506	-122.352322	041920554										0														NO	MIKEK@ASKOGROUP.COM			NO	
98134SHGRV3801E	1307205707235	N420	LEAD COMPOUNDS	PBT	Pounds																		2007	NO	ASH GROVE CEMENT CO.	3801 E MARGINAL WAY SO.	SEATTLE	KING	WA	98134	YES	NO	NO	NO														47.569459	-122.338389											0														NO	NA			YES	
98134SHGRV3801E	1307205707247	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2007	NO	ASH GROVE CEMENT CO.	3801 E MARGINAL WAY SO.	SEATTLE	KING	WA	98134	YES	NO	NO	NO														47.569459	-122.338389											0														NO	NA			YES	
98134SHGRV3801E	1307205707262	N982	ZINC COMPOUNDS	TRI	Pounds																		2007	NO	ASH GROVE CEMENT CO.	3801 E MARGINAL WAY SO.	SEATTLE	KING	WA	98134	YES	NO	NO	NO														47.569459	-122.338389											0														NO	NA			YES	
98134SHGRV3801E	1307205707274	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2007	NO	ASH GROVE CEMENT CO.	3801 E MARGINAL WAY SO.	SEATTLE	KING	WA	98134	YES	NO	NO	NO														47.569459	-122.338389											0														NO	NA			YES	
98134SHGRV3801E	1307205707286	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2007	NO	ASH GROVE CEMENT CO.	3801 E MARGINAL WAY SO.	SEATTLE	KING	WA	98134	YES	NO	NO	NO														47.569459	-122.338389											0														NO	NA			NO	
98134SHGRV3801E	1307206181861	N458	MERCURY COMPOUNDS	PBT	Pounds																		2007	NO	ASH GROVE CEMENT CO.	3801 E MARGINAL WAY SO.	SEATTLE	KING	WA	98134	YES	NO	NO	NO														47.569459	-122.338389											0		NA												NO	NA	RR5		YES	
98363CRWNP24371	1307205416074	007439921	LEAD	PBT	Pounds																		2007	NO	INTERFOR PACIFIC - PORT ANGELES	243701 HWY 101 W	PORT ANGELES	CLALLAM	WA	98363	YES	NO	NO	NO														48.101439	-123.516635	206213688								INTERNATIONAL FOREST PRODUCTS LTD.	206213688	0														NO	STEVE.KROLL@INTERFOR.COM			YES	
