TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
33712TDNDS2544T	1312210234249	000108883	TOLUENE	TRI	2012	MADICO WINDOW FILMS INC	2544 TERMINAL DR S	SAINT PETERSBURG	PINELLAS	FL	33712	YES	NO	NO	NO								326130						27.763254	-82.669359	825191054										All calculations are mass-balances using purchased quantities, MSDSs, production figures, hazardous waste profiles, etc.|PRAI: The variable used to calculate production ratio is: SF Film Coated.	NO	JFEHLMANN@MADICO.COM			NO	 	
32905HRRSCPALMB	1312210725863	007664393	HYDROGEN FLUORIDE	TRI	2012	INTERSIL CORP	1650 ROBERT J. CONLAN BLVD	PALM BAY	BREVARD	FL	32905	YES	NO	NO	NO								334413						28.03028	-80.60138	004203337										|TOTRL:Data for RY2012 includes 13682 pounds of chemical that were disposed of via a Class I Underground Injection well.  Previous years reports did not account for this disposal method.  The significant increase in total amount released in RY2012 over RY2011 is valid.	NO	WALDRIDG@INTERSIL.COM			NO	 	
32501RCHHL407SO	1312210117317	N230	CERTAIN GLYCOL ETHERS	TRI	2012	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.406523	-87.24322	001220904								REICHHOLD INC	001220904	SINCE LESS CLEANING WAS REQUIRED IN 2012 EXCESS GLYCOL ETHER HAD TO BE DISPOSED OF AS A ONE TIME REMOVAL. LESS CLEANING REQUIRES LESS DISTILLATION RECOVERY AND REDUCED THE RECYCLED POUNDS.	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32548MTRCS645AN	1312210057081	N420	LEAD COMPOUNDS	PBT	2012	DRS TRAINING & CONTROL SYSTEMS LLC	645 ANCHORS ST	FORT WALTON BEACH	OKALOOSA	FL	32548	YES	NO	NO	NO								334511						30.423364	-86.660773	008169708								FINMECCANICA SPA	061345351	Mass calculations were used in determining the approximate possible release into the atmosphere through emissions.  During the RY2012 we purchased 1083 lbs. of lead containing material.  In stock we had a total of 300 lbs. of lead containing material.  Through RY2012, we recycled a total of 1360 lbs. of lead containing material through Electrum, Inc.  This concluded that 23 lbs. of lead contaminant was released into the atmoshphere through a vented stack emission point.  |PRAI:The total amount of solder, solder wire, and paste to assemble electronic circuit card assemblies and cables	NO	CZABINSKY@DRS.COM			YES	 	
33805LPHRS4620N	1312210298600	000077736	DICYCLOPENTADIENE	TRI	2012	AOC LLC	4620 N GALLOWAY RD	LAKELAND	POLK	FL	33810	YES	NO	NO	NO								325211						28.10083	-82.00971	876314329								THE ALPHA CORP	007037765	We re-evaluated all of our emission factors for the major chemicals at the site using AP-42 emission factors.  We discovered that we were over-reporting the fugitive and point source emissions for this chemical.  The air emissions for this chemical are negligible.  All of this chemical is used up completely to manufacture our product.  There are no waste streams associated with this chemical beyond the negligible air emissions, so there is no opportunity for any source reduction activities.	NO	MDIEHL@AOC-RESINS.COM			NO	 	
33805LPHRS4620N	1312210298651	000085449	PHTHALIC ANHYDRIDE	TRI	2012	AOC LLC	4620 N GALLOWAY RD	LAKELAND	POLK	FL	33810	YES	NO	NO	NO								325211						28.10083	-82.00971	876314329								THE ALPHA CORP	007037765	Phthalic Anhydride is used strictly as a reactant in the manufacturing process.  All of this chemical is reacted in the process and is no longer phthalic anhydride.  This material is kept warm onsite and is piped directly into the process vessel.  Tank emissions are filtered into a cooler box where the material solidifies and is containerized for disposal.	NO	MDIEHL@AOC-RESINS.COM			NO	 	
33805LPHRS4620N	1312210298663	000100425	STYRENE	TRI	2012	AOC LLC	4620 N GALLOWAY RD	LAKELAND	POLK	FL	33810	YES	NO	NO	NO								325211						28.10083	-82.00971	876314329								THE ALPHA CORP	007037765	The reduction in emissions is due to the fact that we re-evaluated how we calculate emissions for the facility as a whole and refined the calcuations by using AP-42 published emission factors.  It was discovered that we were over estimating the emissions for styrene.  Using the published emission factors and current production and use information we refined the emissions calculation to provide a more realistic calculation of styrene emissions.Another change in the reporting category of the styrene emissions is from a change in vendor.  We send our used drums that contain a resin residue in the bottom to a drum recycler for reconditioning and resale.  The off-site transfer of resin is a calculation of the % styrene in the resin residue in the bottom of the drums sent to the recycler.  This vendor provided us with an accurate count of the number of drums.	NO	MDIEHL@AOC-RESINS.COM			NO	 	
33805LPHRS4620N	1312210298612	000107211	ETHYLENE GLYCOL	TRI	2012	AOC LLC	4620 N GALLOWAY RD	LAKELAND	POLK	FL	33810	YES	NO	NO	NO								325211						28.10083	-82.00971	876314329								THE ALPHA CORP	007037765	Emission factors for all major chemicals at the plant were recalculated in 2012 using AP-42 published emission factors.  This resulted in a better estimation of point source and fugutive emissions for ethylene glycol.  However, the reported increase in glycol emissions is due to a higher estimate of fugitive emissions from the piping systems.  These calculations assume the piping is filled 8,760 hrs. per year when in fact it is not.  But the recording keeping to determine when there is actual EG in the piping system is too onerous, so the emissions are over-inflated.  All EG at the facility is used in the process and does not generate any waste streams.	NO	MDIEHL@AOC-RESINS.COM			NO	 	
33805LPHRS4620N	1312210298624	000108316	MALEIC ANHYDRIDE	TRI	2012	AOC LLC	4620 N GALLOWAY RD	LAKELAND	POLK	FL	33810	YES	NO	NO	NO								325211						28.10083	-82.00971	876314329								THE ALPHA CORP	007037765	Emission factors for the facility were re-evaluated in 2012 and AP-42 Published Emissions factors were used to calculate facility emissions.  In the past it appears that the emissions for Maleic Anhydride were over estimated.  Current estimates indicate that there is negligible point source and fugitive emissions associated with this chemical.  In 2011 there was an offsite transfer of this chemical due to a leak in the maleic storage tank.  The spilled material was cleaned up and sent for proper disposal.  In 2012 there was no offsite disposal of this chemical.	NO	MDIEHL@AOC-RESINS.COM			NO	 	
34221LLDFB11451	1312209913262	000100425	STYRENE	TRI	2012	ALLIED MOLDED PRODUCTS LLC	1145 13TH AVE E	PALMETTO	MANATEE	FL	34221	YES	NO	NO	NO								326199						27.523885	-82.551159											|PRAI:Resin usage in 2012 versus 2011	NO	BHARVEY@ALLIED-MOLDED.COM			NO	 	
