TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
33712TDNDS2544T	1312210234249	000108883	TOLUENE	TRI	2012	MADICO WINDOW FILMS INC	2544 TERMINAL DR S	SAINT PETERSBURG	PINELLAS	FL	33712	YES	NO	NO	NO								326130						27.763254	-82.669359	825191054										Madico conducted a major project in January 2012  to improve the thermal efficiency of our Renerative Thermal Oxidizer (RTO) pollution abatement system.  As a result, we were able to increase our destruction efficiency to 98.8% (from 98.05% previous year) which has in turn resulted in significantly lower air emissions.|W54:Implemented|T03:Tracking progress through regular inventory audits|T04:Involvement from Engineering, Materials, EHS, Production|T10:Worked with material vendors on system start-up and continued operation.|W58:Increased thermal destruction efficiency of RTO unit for increased energy recovery and reduced air emissions.	NO	JFEHLMANN@MADICO.COM			NO	 	
32905HRRSCPALMB	1312210725875	000872504	N-METHYL-2-PYRROLIDONE	TRI	2012	INTERSIL CORP	1650 ROBERT J. CONLAN BLVD	PALM BAY	BREVARD	FL	32905	YES	NO	NO	NO								334413						28.03028	-80.60138	004203337										SRNA:Source reduction activities for this chemical were not implemented in RY2012 due to concerns that product quality would decline if we were to switch to a chemical product that did not contain the reported chemical.  However, it appears that our process engineers have identified a suitable replacement so a reduction in both the disposal and other releases volumes should be realized in RY2013.	NO	WALDRIDG@INTERSIL.COM			NO	 	
32501RCHHL407SO	1312210117267	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2012	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.406523	-87.24322	001220904								REICHHOLD INC	001220904	USAGE OF CHEMICAL INCREASED 58% YET RELEASE INCREASE WAS MINIMAL|SRNA:NO CONTROL FOR MINOR RELEASE AND DISPOSAL AMOUNTS	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1312210117394	000108883	TOLUENE	TRI	2012	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.406523	-87.24322	001220904								REICHHOLD INC	001220904	|W19:TOLUENE IS RECOVERED AND REUSED 3 TIMES IN MANUFACTURING PROCESS BEFORE REPLACING	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1312210117329	000100414	ETHYLBENZENE	TRI	2012	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.406523	-87.24322	001220904								REICHHOLD INC	001220904	|W25:SALE OF RESIDUE "AS IS" FROM CLOSED LOOP DISTILLATION OF CLEANING SOLVENT|T06:TEAM EFFORT	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1312210117317	N230	CERTAIN GLYCOL ETHERS	TRI	2012	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.406523	-87.24322	001220904								REICHHOLD INC	001220904	GLYCOL ETHERS ARE USED LESS FOR ANCILLARY CLEANING AND THEREFORE REDUCE THE AMOUNT OF EMISSIONS.|W56:ELIMINATE REACTOR CLEANS|T01:IMPROVED COMPATIBILITY CHARTS|T04:GROUP EFFORT	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1312210117343	000108316	MALEIC ANHYDRIDE	TRI	2012	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.406523	-87.24322	001220904								REICHHOLD INC	001220904	SRNA:INCREASED MALEIC ANHYDRIDE USE AS A REACTANT IN PROCESS INCREASED RELEASES JUST ENOUGH TO QUALIFY AS A FORM R.	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1312210117406	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.406523	-87.24322	001220904								REICHHOLD INC	001220904	|W25:SALE OF RESIDUE "AS IS" FROM CLOSED LOOP DISTILLATION OF CLEANING SOLVENT|T06:TEAM EFFORT	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
32501RCHHL407SO	1312210117370	000085449	PHTHALIC ANHYDRIDE	TRI	2012	REICHHOLD INC	425 S PACE BLVD	PENSACOLA	ESCAMBIA	FL	32502	YES	NO	NO	NO								325211						30.406523	-87.24322	001220904								REICHHOLD INC	001220904	USED LESS BAG MATERIAL IN 2012 WHICH REDUCED THE FUGITIVE EMISSIONS|W32:LESS ISSUES WITH MOLTEN PHTHALIC PUMPING	NO	BRUCE.MCCALL@REICHHOLD.COM			NO	 	
33773NTRPD11700	1312210111478	000100425	STYRENE	TRI	2012	INTREPID POWERBOATS INC	11700 S BELCHER RD	LARGO	PINELLAS	FL	33773	YES	NO	NO	NO								336612						27.878528	-82.746732	800139628										increase usage of closed molding application methods	NO	BKOVACH@INTREPIDPOWERBOATS.COM			NO	 	
