TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
33411PBLXD777SW	1312210012528	N511	NITRATE COMPOUNDS	TRI	Pounds																		2012	NO	PUBLIX DEERFIELD BEACH FACILITY	777 SW 12TH AVE	DEERFIELD BEACH	BROWARD	FL	33442	YES	NO	NO	NO								311520	312111	312112	311511	312113		26.3075	-80.124167	006922009								PUBLIX SUPER MARKETS INC	006922009	21665	C 	NORTH REGIONAL WASTEWATER TREATMENT PLANT	2401 N POWERLINE RD	POMPANO BEACH	FL	BROWARD	330691001							NO	BRENDA.WILLIAMS@PUBLIX.COM			NO	 	
33527TRSRR3060G	1312210518953	007664417	AMMONIA	TRI	Pounds																		2012	NO	TAMPA BAY FISHERIES INC	3060 N GALLAGHER RD	DOVER	HILLSBOROUGH	FL	33527	YES	NO	NO	NO								311712						27.992806	-82.250667	046085056										0		NA												NO	DSTONE14@VERIZON.NET			NO	 	
32602PCRNC5002S	1312210206948	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2012	NO	SIVANCE LLC	5002 NE 54TH PL	GAINESVILLE	ALACHUA	FL	32609	YES	NO	NO	NO								325199						29.705833	-82.265831									MILLIKEN	002017440	11	M2	MAIN STREET WATER RECLAMATION FACILITY	200 SOUTHEAST 16TH AVENUE	GAINESVILLE	FL	ALACHUA	326018605							NO	PAUL.KREMER@MILLIKEN.COM			NO	 	
32602PCRNC5002S	1312210206936	000110543	N-HEXANE	TRI	Pounds																		2012	NO	SIVANCE LLC	5002 NE 54TH PL	GAINESVILLE	ALACHUA	FL	32609	YES	NO	NO	NO								325199						29.705833	-82.265831									MILLIKEN	002017440	0	O 	MAIN STREET WATER RECLAMATION FACILITY	200 SOUTHEAST 16TH AVENUE	GAINESVILLE	FL	ALACHUA	326018605							NO	PAUL.KREMER@MILLIKEN.COM			NO	 	
32602PCRNC5002S	1312210206924	000067561	METHANOL	TRI	Pounds																		2012	NO	SIVANCE LLC	5002 NE 54TH PL	GAINESVILLE	ALACHUA	FL	32609	YES	NO	NO	NO								325199						29.705833	-82.265831									MILLIKEN	002017440	0	O 	MAIN STREET WATER RECLAMATION FACILITY	200 SOUTHEAST 16TH AVENUE	GAINESVILLE	FL	ALACHUA	326018605							NO	PAUL.KREMER@MILLIKEN.COM			NO	 	
32602PCRNC5002S	1312210206912	000118741	HEXACHLOROBENZENE	PBT	Pounds																		2012	NO	SIVANCE LLC	5002 NE 54TH PL	GAINESVILLE	ALACHUA	FL	32609	YES	NO	NO	NO								325199						29.705833	-82.265831									MILLIKEN	002017440	1	M2	MAIN STREET WATER RECLAMATION FACILITY	200 SOUTHEAST 16TH AVENUE	GAINESVILLE	FL	ALACHUA	326018605							NO	PAUL.KREMER@MILLIKEN.COM			NO	 	
32602PCRNC5002S	1312210206900	000077736	DICYCLOPENTADIENE	TRI	Pounds																		2012	NO	SIVANCE LLC	5002 NE 54TH PL	GAINESVILLE	ALACHUA	FL	32609	YES	NO	NO	NO								325199						29.705833	-82.265831									MILLIKEN	002017440	0		NA												NO	PAUL.KREMER@MILLIKEN.COM			NO	 	
32602PCRNC5002S	1312210206898	000098828	CUMENE	TRI	Pounds																		2012	NO	SIVANCE LLC	5002 NE 54TH PL	GAINESVILLE	ALACHUA	FL	32609	YES	NO	NO	NO								325199						29.705833	-82.265831									MILLIKEN	002017440	0	O 	MAIN STREET WATER RECLAMATION FACILITY	200 SOUTHEAST 16TH AVENUE	GAINESVILLE	FL	ALACHUA	326018605							NO	PAUL.KREMER@MILLIKEN.COM			NO	 	
32602PCRNC5002S	1312210206886	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2012	NO	SIVANCE LLC	5002 NE 54TH PL	GAINESVILLE	ALACHUA	FL	32609	YES	NO	NO	NO								325199						29.705833	-82.265831									MILLIKEN	002017440	0	O 	MAIN STREET WATER RECLAMATION FACILITY	200 SOUTHEAST 16TH AVENUE	GAINESVILLE	FL	ALACHUA	326018605							NO	PAUL.KREMER@MILLIKEN.COM			NO	 	
32602PCRNC5002S	1312210206874	007664417	AMMONIA	TRI	Pounds																		2012	NO	SIVANCE LLC	5002 NE 54TH PL	GAINESVILLE	ALACHUA	FL	32609	YES	NO	NO	NO								325199						29.705833	-82.265831									MILLIKEN	002017440	350	M2	MAIN STREET WATER RECLAMATION FACILITY	200 SOUTHEAST 16TH AVENUE	GAINESVILLE	FL	ALACHUA	326018605							NO	PAUL.KREMER@MILLIKEN.COM			NO	 	
