TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
00771RDMDCRD183	1307206092470	000117817	DI(2-ETHYLHEXYL) PHTHALATE	TRI	Pounds																		2007	NO	RD MEDICAL MANUFACTURING INC	RD 183 KM 21.6	LAS PIEDRAS	LAS PIEDRAS	PR	00771	YES	NO	NO	NO														18.182664	-65.869932											0														NO	RAFAELDIAZ@RDMEDICAL.COM			NO	
00777MGNMNRD31K	1307205677382	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2007	NO	AMGEN MANUFACTURING LTD	RD 31 KM 246	JUNCOS	JUNCOS	PR	00777	YES	NO	NO	NO														18.2375	-65.907222	785800020										0														NO	PEREIRA@AMGEN.COM			NO	
00784CPHRMSTATE	1307205743370	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2007	NO	LILLY DEL CARIBE INC PR06	STATE RD 53 KM 82 JOBOS EXIT 83	GUAYAMA	GUAYAMA	PR	00784	YES	NO	NO	NO														17.981111	-66.153056									ELI LILLY & CO	006421325	572	O 													NO	S.MALONE@LILLY.COM			NO	
00784CPHRMSTATE	1307205743382	000108883	TOLUENE	TRI	Pounds																		2007	NO	LILLY DEL CARIBE INC PR06	STATE RD 53 KM 82 JOBOS EXIT 83	GUAYAMA	GUAYAMA	PR	00784	YES	NO	NO	NO														17.981111	-66.153056									ELI LILLY & CO	006421325	0														NO	S.MALONE@LILLY.COM			NO	
00764CRBGPSTRD6	1307206014060	007440508	COPPER	TRI	Pounds																		2007	NO	CARIBE GE INTERNATIONAL OF PUERTO RICO INC	CABO CARIBE INDUSTRIAL PARK ST 686 KM 17.4	VEGA BAJA	VEGA BAJA	PR	00693	YES	NO	NO	NO														18.455996	-66.392966	090193277								GE CO	001367960	0														NO	ROLANDO.VARGAS@GE.COM			YES	
00764CRBGPSTRD6	1307206014072	007439921	LEAD	PBT	Pounds																		2007	NO	CARIBE GE INTERNATIONAL OF PUERTO RICO INC	CABO CARIBE INDUSTRIAL PARK ST 686 KM 17.4	VEGA BAJA	VEGA BAJA	PR	00693	YES	NO	NO	NO														18.455996	-66.392966	090193277								GE CO	001367960	0														NO	ROLANDO.VARGAS@GE.COM			YES	
00765CRBGNRTE20	1307205971043	007440508	COPPER	TRI	Pounds																		2007	NO	CARIBE GE VIEQUES LLC	RD 200 CORNER 201	VIEQUES	VIEQUES	PR	00765	YES	NO	NO	NO														18.139908	-65.457898	090193277								GE CO.	001367960	0														NO	EDGARDO.RIVERA@GE.COM			YES	
00785CHMSRRD3KM	1307205688587	000107062	1,2-DICHLOROETHANE	TRI	Pounds																		2007	NO	TAPI PUERTO RICO INC.	RD #3 KM. 143.0 JOBOS WARD	GUAYAMA	GUAYAMA	PR	00785	YES	NO	NO	NO														17.948504	-66.154155	101085694								TEVA PHARMACEUTICALS USA	001677975	0														NO	RAUL.MONTEFUSCO@PLANTEXUSA.COM			NO	
00785CHMSRRD3KM	1307205688599	000075058	ACETONITRILE	TRI	Pounds																		2007	NO	TAPI PUERTO RICO INC.	RD #3 KM. 143.0 JOBOS WARD	GUAYAMA	GUAYAMA	PR	00785	YES	NO	NO	NO														17.948504	-66.154155	101085694								TEVA PHARMACEUTICALS USA	001677975	16	O 	GUAYAMA REGIONAL WASTE WATER TREATMENT PLANT	ROAD #3 KM. 1.1, #710 BARRIO BARRANCAS	GUAYAMA	PR	GUAYAMA	00785							NO	RAUL.MONTEFUSCO@PLANTEXUSA.COM			NO	
00785CHMSRRD3KM	1307205688601	000075092	DICHLOROMETHANE	TRI	Pounds																		2007	NO	TAPI PUERTO RICO INC.	RD #3 KM. 143.0 JOBOS WARD	GUAYAMA	GUAYAMA	PR	00785	YES	NO	NO	NO														17.948504	-66.154155	101085694								TEVA PHARMACEUTICALS USA	001677975	0														NO	RAUL.MONTEFUSCO@PLANTEXUSA.COM			NO	
00785CHMSRRD3KM	1307205688613	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2007	NO	TAPI PUERTO RICO INC.	RD #3 KM. 143.0 JOBOS WARD	GUAYAMA	GUAYAMA	PR	00785	YES	NO	NO	NO														17.948504	-66.154155	101085694								TEVA PHARMACEUTICALS USA	001677975	0														NO	RAUL.MONTEFUSCO@PLANTEXUSA.COM			NO	
00785CHMSRRD3KM	1307205688625	000067561	METHANOL	TRI	Pounds																		2007	NO	TAPI PUERTO RICO INC.	RD #3 KM. 143.0 JOBOS WARD	GUAYAMA	GUAYAMA	PR	00785	YES	NO	NO	NO														17.948504	-66.154155	101085694								TEVA PHARMACEUTICALS USA	001677975	41	O 	GUAYAMA REGIONAL WASTE WATER TREATMENT PLANT	ROAD #3 KM. 1.1, #710 BARRIO BARRANCAS	GUAYAMA	PR	GUAYAMA	00785							NO	RAUL.MONTEFUSCO@PLANTEXUSA.COM			NO	
