TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
00765CRBGNRTE20	1307205971043	007440508	COPPER	TRI	2007	CARIBE GE VIEQUES LLC	RD 200 CORNER 201	VIEQUES	VIEQUES	PR	00765	YES	NO	NO	NO								335311						18.139908	-65.457898	090193277								GE CO.	001367960	NA	NO	EDGARDO.RIVERA@GE.COM			YES	
00613CRBGPZENOG	1307205936925	N495	NICKEL COMPOUNDS	TRI	2007	CARIBE GE OF PUERTO RICO INC. ARECIBO PLANT	RD 129 KM 41.0	ARECIBO	ARECIBO	PR	00612	YES	NO	NO	NO								332813	335931	335313				18.224221	-66.806267	090193277								GE CO.	001367960	NA	NO	EDGARDO.RIVERA@GE.COM			YES	
00613CRBGPZENOG	1307205936937	N106	CYANIDE COMPOUNDS	TRI	2007	CARIBE GE OF PUERTO RICO INC. ARECIBO PLANT	RD 129 KM 41.0	ARECIBO	ARECIBO	PR	00612	YES	NO	NO	NO								332813	335931	335313				18.224221	-66.806267	090193277								GE CO.	001367960	NA	NO	EDGARDO.RIVERA@GE.COM			NO	
00617BRSTLSTATE	1307205858463	000191242	BENZO(G,H,I)PERYLENE	PBT	2007	BRISTOL-MYERS SQUIBB MANUFACTU RING CO	STATE RD # 2,  KM 546	BARCELONETA	BARCELONETA	PR	00617	YES	NO	NO	NO								325412						18.429335	-66.558136	090036021								BRISTOL-MYERS SQUIBB CO.	001288497	FACILITY SUSPENDED MANUFACTURING OPERATIONS DURING MARCH 2008.  FACILITY ELIMINATED USE OF FUEL #6 DURING 2007. IT CHANGED TO FUEL #2 (DIESEL).	NO	EVELYN.ALEJANDRO@BMS.COM			NO	
00617BRSTLSTATE	1307205858475	000075092	DICHLOROMETHANE	TRI	2007	BRISTOL-MYERS SQUIBB MANUFACTU RING CO	STATE RD # 2,  KM 546	BARCELONETA	BARCELONETA	PR	00617	YES	NO	NO	NO								325412						18.429335	-66.558136	090036021								BRISTOL-MYERS SQUIBB CO.	001288497	FACILITY SUSPENDED MANUFACTURING OPERATIONS DURING MARCH 2008.	NO	EVELYN.ALEJANDRO@BMS.COM			NO	
00617BRSTLSTATE	1307205858487	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2007	BRISTOL-MYERS SQUIBB MANUFACTU RING CO	STATE RD # 2,  KM 546	BARCELONETA	BARCELONETA	PR	00617	YES	NO	NO	NO								325412						18.429335	-66.558136	090036021								BRISTOL-MYERS SQUIBB CO.	001288497	FACILITY DISCONTINUED MANUFACTURING OPERATIONS DURING MARCH 2008.	NO	EVELYN.ALEJANDRO@BMS.COM			NO	
00617BRSTLSTATE	1307205858499	000067561	METHANOL	TRI	2007	BRISTOL-MYERS SQUIBB MANUFACTU RING CO	STATE RD # 2,  KM 546	BARCELONETA	BARCELONETA	PR	00617	YES	NO	NO	NO								325412						18.429335	-66.558136	090036021								BRISTOL-MYERS SQUIBB CO.	001288497	FACILITY DICONTINUED MANUFACTURING OPERATIONS DURING MARCH 2008.	NO	EVELYN.ALEJANDRO@BMS.COM			NO	
00617BRSTLSTATE	1307205858501	N511	NITRATE COMPOUNDS	TRI	2007	BRISTOL-MYERS SQUIBB MANUFACTU RING CO	STATE RD # 2,  KM 546	BARCELONETA	BARCELONETA	PR	00617	YES	NO	NO	NO								325412						18.429335	-66.558136	090036021								BRISTOL-MYERS SQUIBB CO.	001288497	FACILITY DISCONTINUED MANUFACTURING OPERATIONS DURING MARCH 2008.  SOCONDARY BIOLOGICAL WASTEWATER TREATMENT WAS DISCONTINUED DURING MAY 2008.	NO	EVELYN.ALEJANDRO@BMS.COM			NO	
00617BRSTLSTATE	1307205858513	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2007	BRISTOL-MYERS SQUIBB MANUFACTU RING CO	STATE RD # 2,  KM 546	BARCELONETA	BARCELONETA	PR	00617	YES	NO	NO	NO								325412						18.429335	-66.558136	090036021								BRISTOL-MYERS SQUIBB CO.	001288497	FACILITY SUSPENDED MANUFACTURING OPERATIONS DURING MARCH 2008.  FACILITY DISCONTINUED USE OF FUEL #6 DURING 2007.  IT IS USING FUEL #2 (DIESEL).	NO	EVELYN.ALEJANDRO@BMS.COM			NO	
00617BRSTLSTATE	1307205858525	000108883	TOLUENE	TRI	2007	BRISTOL-MYERS SQUIBB MANUFACTU RING CO	STATE RD # 2,  KM 546	BARCELONETA	BARCELONETA	PR	00617	YES	NO	NO	NO								325412						18.429335	-66.558136	090036021								BRISTOL-MYERS SQUIBB CO.	001288497	FACILITY DISCONTINUED MANUFACTURING OPERATIONS DURING MARCH 2008.	NO	EVELYN.ALEJANDRO@BMS.COM			NO	
