TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
2123WMRYLN619BA	1313211598089	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2013	MARYLAND PAVING ROSEDALE LLC	619 BATAVIA FARM RD	ROSEDALE	BALTIMORE	MD	21237			YES	NO	NO	NO								324121						39.315616	-76.495422									MARYLAND PAVING INC.	003098217	FACILITY STARTED OPERATIONS IN 2013 AND DIDN'T MEET ALL CRITERIA FOR TRI REPORTING UNTIL RY2013.	NO	JEFF@MARYLANDPAVING.COM			NO	 	
2123WMRYLN619BA	1313211598065	000191242	BENZO(G,H,I)PERYLENE	PBT	2013	MARYLAND PAVING ROSEDALE LLC	619 BATAVIA FARM RD	ROSEDALE	BALTIMORE	MD	21237			YES	NO	NO	NO								324121						39.315616	-76.495422									MARYLAND PAVING INC.	003098217	FACILITY STARTED OPERATIONS IN 2013 AND DIDN'T MEET ALL CRITERIA FOR TRI REPORTING UNTIL RY2013.	NO	JEFF@MARYLANDPAVING.COM			NO	 	
21226LCLC 3440F	1313211091867	000067561	METHANOL	TRI	2013	SOLVAY USA INC	3440 FAIRFIELD AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226			YES	NO	NO	NO								325613	325199					39.236618	-76.579154	608380580								SOLVAY HOLDING INC.	874748937	|REV:Recalculated the amount of waste methanol that was transfered off site for incineration.|PRAI:ratio is the 2013 methanol to the 2012 methanol	NO	DOUG.SCHEPP@SOLVAY.COM	RR4		NO	 	
21226LCLC 3440F	1313211091828	000079107	ACRYLIC ACID	TRI	2013	SOLVAY USA INC	3440 FAIRFIELD AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226			YES	NO	NO	NO								325613	325199					39.236618	-76.579154	608380580								SOLVAY HOLDING INC.	874748937	|REV:Recalculated the amount of waste acrylic acid thansfered off site for incineration.|PRAI:The ratio of the 2013 AA pounds processed to the 2012 AA pounds processed = prodution ratio.	NO	DOUG.SCHEPP@SOLVAY.COM	RR4		NO	 	
21226LCLC 3440F	1313211089406	000111422	DIETHANOLAMINE	TRI	2013	SOLVAY USA INC	3440 FAIRFIELD AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226			YES	NO	NO	NO								325613	325199					39.236618	-76.579154	608380580								SOLVAY HOLDING INC.	874748937	|PRAI:Ratio of the amount consumed in 2013 to amount consumed in 2012.	NO	DOUG.SCHEPP@SOLVAY.COM			NO	 	
21226LCLC 3440F	1313211089382	007664417	AMMONIA	TRI	2013	SOLVAY USA INC	3440 FAIRFIELD AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226			YES	NO	NO	NO								325613	325199					39.236618	-76.579154	608380580								SOLVAY HOLDING INC.	874748937	|PRAI:Ratio of pounds amonia processed in 2013 to pounds processed in 2012.	NO	DOUG.SCHEPP@SOLVAY.COM			NO	 	
21226LCLC 3440F	1313211089418	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2013	SOLVAY USA INC	3440 FAIRFIELD AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226			YES	NO	NO	NO								325613	325199					39.236618	-76.579154	608380580								SOLVAY HOLDING INC.	874748937	|PRAI:ratio of 2013 csa consumed to 2012 csa consumed.	NO	DOUG.SCHEPP@SOLVAY.COM			NO	 	
21226LCLC 3440F	1313211089394	007637072	BORON TRIFLUORIDE	TRI	2013	SOLVAY USA INC	3440 FAIRFIELD AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226			YES	NO	NO	NO								325613	325199					39.236618	-76.579154	608380580								SOLVAY HOLDING INC.	874748937	|PRAI:Ratio of # of racks consumed in 2013 to number consumed in 2012.	NO	DOUG.SCHEPP@SOLVAY.COM			YES	 	
21226LCLC 3440F	1313211089420	000108316	MALEIC ANHYDRIDE	TRI	2013	SOLVAY USA INC	3440 FAIRFIELD AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226			YES	NO	NO	NO								325613	325199					39.236618	-76.579154	608380580								SOLVAY HOLDING INC.	874748937	|PRAI:ratio of 2103 ma consumed to 2012 ma consumed	NO	DOUG.SCHEPP@SOLVAY.COM			NO	 	
21226LCLC 3440F	1313211089368	000123911	1,4-DIOXANE	TRI	2013	SOLVAY USA INC	3440 FAIRFIELD AVE	BALTIMORE	BALTIMORE (CITY)	MD	21226			YES	NO	NO	NO								325613	325199					39.236618	-76.579154	608380580								SOLVAY HOLDING INC.	874748937	|PRAI:No comparision year so assuming  1.0 as index baseline	NO	DOUG.SCHEPP@SOLVAY.COM			NO	 	
