REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
2013	NO	98595MRNSS1804N	OCEAN GOLD INC	1804 N NYHUS ST	WESTPORT	GRAYS HARBOR	WA	985951104			YES	NO	NO	NO								311710						46.9053	-124.108	831553854				WA0041971				OCEAN GOLD INC	831553854	1313211652553	000075456	CHLORODIFLUOROMETHANE	TRI	Pounds																		0	6000	6000	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.86	W13	IMPROVED MAINTENANCE SCHEDULING, RECORDKEEPING, OR PROCEDURES	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)	T04	PARTICIPATIVE TEAM MANAGEMENT	T10	VENDOR ASSISTANCE																									0	0	0	0	0	6000	6000	6000	0	0	0	0	0	0	0	0	NO	ACARTER@OCEANCOS.COM			NO	 	
2013	NO	99216SFTYK388NS	SAFETY-KLEEN SYSTEMS (118301)	3808 N SULLIVAN RD BLDG. 12 SUITE1W	SPOKANE VALLEY	SPOKANE	WA	99216			YES	NO	NO	NO								562112	484220	484230				47.6901	-117.19685	053976551								CLEAN HARBORS INC	157793639	1313211848217	000107211	ETHYLENE GLYCOL	TRI	Pounds																		35	32	32	32	0	0	0	0	0	0	0	0	0	0	0	0	173345	331417	331417	331417	0	0	0	0	0	0	0	0		1.91	NA	NA																															0	0	0	0	35	32	32	32	0	0	0	0	0	0	0	0	NO	NATHAN.BURNS@SAFETY-KLEEN.COM	RR4		NO	 	
2013	NO	9866WTDWTR635NW	TIDEWATER TERMINAL CO - TIDEWATER INDUSTRIAL CENTER	6305 NW OLD LOWER RIVER RD	VANCOUVER	CLARK	WA	98660			YES	NO	NO	NO								424710						45.650318	-122.739569	009618265	085985596							TIDEWATER HOLDINGS INC	963958152	1313211137625	000091203	NAPHTHALENE	TRI	Pounds																		12	42	42	42	0	0	0	0	801.1	759	759	759	0	0	0	0	22.4	49.2	49.2	49.2	0	0	0	0	0	0	0	0		.66	NA	NA																															0	0	0	0	12	42	42	42	0	0	0	0	0	0	0	0	NO	BILL.COLLINS@TIDEWATER.COM			NO	 	
2013	NO	9866WTDWTR635NW	TIDEWATER TERMINAL CO - TIDEWATER INDUSTRIAL CENTER	6305 NW OLD LOWER RIVER RD	VANCOUVER	CLARK	WA	98660			YES	NO	NO	NO								424710						45.650318	-122.739569	009618265	085985596							TIDEWATER HOLDINGS INC	963958152	1313211137637	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		0	.2	.2	.2	0	0	0	0	47.8	2.7	2.7	2.7	0	0	0	0	39.6	144.723	144.7	144.7	0	0	0	0	0	0	0	0		.66	NA	NA																															0	0	0	0	0	.2	.2	.2	0	0	0	0	0	0	0	0	NO	BILL.COLLINS@TIDEWATER.COM			NO	 	
2013	NO	98315NVLSBC8521	NAVAL BASE KITSAP BANGOR	1101 TAUTOG CIR	SILVERDALE	KITSAP	WA	983151087			NO	YES	YES	NO								928110						47.699	-122.7131			WA5170027291						US DEPARTMENT OF DEFENSE		1313211359563	007439921	LEAD	TRI	Pounds																		10.01	5.95	5.95	5.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	W42	SUBSTITUTED RAW MATERIALS	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)					W21	INSTITUTED PROCEDURES TO ENSURE THAT MATERIALS DO NOT STAY IN INVENTORY BEYOND	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)					W19	OTHER CHANGES IN OPERATING PRACTICES	T01	INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S)													0	0	0	0	.01	1.32	1.32	1.32	0	1.5372	1.54	1.54	10	3.0928	3.09	3.09	YES	TOM.DANAHER@NAVY.MIL			YES	 	
2013	NO	98315NVLSBC8521	NAVAL BASE KITSAP BANGOR	1101 TAUTOG CIR	SILVERDALE	KITSAP	WA	983151087			NO	YES	YES	NO								928110						47.699	-122.7131			WA5170027291						US DEPARTMENT OF DEFENSE		1313211359738	007439921	LEAD	TRI	Pounds																		6500.7	6627	6627	6627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	.45	.08	.08	.08	0	0	0	0	6500.25	6626.92	6626.92	6626.92	YES	TOM.DANAHER@NAVY.MIL			YES	 	
2013	NO	98002CNBRNRSTSE	ICON AUBURN	R ST SE & ORVALEZ RD	AUBURN	KING	WA	98002			YES	NO	NO	NO								324121	212321					47.27096	-122.193117	033954121								OLDCASTLE INC	037176591	1313211399516	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		.0066221	.0069471	.007	.007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.05	NA	NA																															0	0	0	0	.0066221	.0069471	.007	.007	0	0	0	0	0	0	0	0	NO	KCKLOSTERMAN@OLDCASTLEMATERIALS.COM			NO	 	
2013	NO	98002CNBRNRSTSE	ICON AUBURN	R ST SE & ORVALEZ RD	AUBURN	KING	WA	98002			YES	NO	NO	NO								324121	212321					47.27096	-122.193117	033954121								OLDCASTLE INC	037176591	1313211399528	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		.4072897	.4272869	.43	.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.05	NA	NA																															0	0	0	0	.4072897	.4272869	.43	.43	0	0	0	0	0	0	0	0	NO	KCKLOSTERMAN@OLDCASTLEMATERIALS.COM			NO	 	
2013	NO	98433SDDSR11MIL	US ARMY JOINT BASE LEWIS-MCCHORD	11 MILES S OF TACOMA CITY	JBLM	PIERCE	WA	984339500			NO	YES	YES	NO								928110						47.1142	-122.5365			WA9214053465		WAR05A13F	WA0021954			US DEPARTMENT OF DEFENSE		1313211169762	000055630	NITROGLYCERIN	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.95	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	YES	PAUL.STEUCKE@US.ARMY.MIL			NO	 	
2013	NO	98433SDDSR11MIL	US ARMY JOINT BASE LEWIS-MCCHORD	11 MILES S OF TACOMA CITY	JBLM	PIERCE	WA	984339500			NO	YES	YES	NO								928110						47.1142	-122.5365			WA9214053465		WAR05A13F	WA0021954			US DEPARTMENT OF DEFENSE		1313211169750	N420	LEAD COMPOUNDS	PBT	Pounds																		0	245	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.95	NA	NA																															0	0	0	0	0	245	200	200	0	0	0	0	0	0	0	0	YES	PAUL.STEUCKE@US.ARMY.MIL			YES	 	
