TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
99216SFTYK388NS	1313211848217	000107211	ETHYLENE GLYCOL	TRI	2013	SAFETY-KLEEN SYSTEMS (118301)	3808 N SULLIVAN RD BLDG. 12 SUITE1W	SPOKANE VALLEY	SPOKANE	WA	99216			YES	NO	NO	NO								562112	484220	484230				47.6901	-117.19685	053976551								CLEAN HARBORS INC	157793639	|TPRL:The change in total quantity for this chemical is due to a change in the facility waste tracking system and waste profile processes.	NO	NATHAN.BURNS@SAFETY-KLEEN.COM	RR4		NO	 	
98433SDDSR11MIL	1313211169762	000055630	NITROGLYCERIN	TRI	2013	US ARMY JOINT BASE LEWIS-MCCHORD	11 MILES S OF TACOMA CITY	JBLM	PIERCE	WA	984339500			NO	YES	YES	NO								928110						47.1142	-122.5365			WA9214053465		WAR05A13F	WA0021954			US DEPARTMENT OF DEFENSE		|PRAI:People Trained|FACC:There are no location changes. This facility edit is me trying to get my 2013 "part of a facility" choices to be the same as the "part of a facility" choices I used in 2012.	YES	PAUL.STEUCKE@US.ARMY.MIL			NO	 	
98433SDDSR11MIL	1313211169750	N420	LEAD COMPOUNDS	PBT	2013	US ARMY JOINT BASE LEWIS-MCCHORD	11 MILES S OF TACOMA CITY	JBLM	PIERCE	WA	984339500			NO	YES	YES	NO								928110						47.1142	-122.5365			WA9214053465		WAR05A13F	WA0021954			US DEPARTMENT OF DEFENSE		|PRAI:People Trained|FACC:There are no location changes. This facility edit is me trying to get my 2013 "part of a facility" choices to be the same as the "part of a facility" choices I used in 2012.	YES	PAUL.STEUCKE@US.ARMY.MIL			YES	 	
98433SDDSR11MIL	1313211169661	000071432	BENZENE	TRI	2013	US ARMY JOINT BASE LEWIS-MCCHORD	11 MILES S OF TACOMA CITY	JBLM	PIERCE	WA	984339500			NO	YES	YES	NO								928110						47.1142	-122.5365			WA9214053465		WAR05A13F	WA0021954			US DEPARTMENT OF DEFENSE		|PRAI:Gals jet fuel to transient aircraft	YES	PAUL.STEUCKE@US.ARMY.MIL			NO	 	
98433SDDSR11MIL	1313211169747	007439921	LEAD	TRI	2013	US ARMY JOINT BASE LEWIS-MCCHORD	11 MILES S OF TACOMA CITY	JBLM	PIERCE	WA	984339500			NO	YES	YES	NO								928110						47.1142	-122.5365			WA9214053465		WAR05A13F	WA0021954			US DEPARTMENT OF DEFENSE		|PRAI:People Trained|FACC:There are no location changes. This facility edit is me trying to get my 2013 "part of a facility" choices to be the same as the "part of a facility" choices I used in 2012.	YES	PAUL.STEUCKE@US.ARMY.MIL			YES	 	
98433SDDSR11MIL	1313211169685	000091203	NAPHTHALENE	TRI	2013	US ARMY JOINT BASE LEWIS-MCCHORD	11 MILES S OF TACOMA CITY	JBLM	PIERCE	WA	984339500			NO	YES	YES	NO								928110						47.1142	-122.5365			WA9214053465		WAR05A13F	WA0021954			US DEPARTMENT OF DEFENSE		|PRAI:Gals jet fuel to transient aircraft	YES	PAUL.STEUCKE@US.ARMY.MIL			NO	 	
98433SDDSR11MIL	1313211169723	007440508	COPPER	TRI	2013	US ARMY JOINT BASE LEWIS-MCCHORD	11 MILES S OF TACOMA CITY	JBLM	PIERCE	WA	984339500			NO	YES	YES	NO								928110						47.1142	-122.5365			WA9214053465		WAR05A13F	WA0021954			US DEPARTMENT OF DEFENSE		|PRAI:People Trained|FACC:There are no location changes. This facility edit is me trying to get my 2013 "part of a facility" choices to be the same as the "part of a facility" choices I used in 2012.	YES	PAUL.STEUCKE@US.ARMY.MIL			YES	 	
98901SRMYYBLDG3	1313211169697	007439921	LEAD	TRI	2013	US ARMY YAKIMA TRAINING CENTER RANGE OPERATIONS	970 FIRING CENTER RD, BLDG 1805	YAKIMA	YAKIMA	WA	989019399			YES	NO	YES	NO								928110						46.677905	-120.473316									US DEPARTMENT OF DEFENSE		|PRAI:Man Days of Training/Year	YES	PAUL.T.STEUCKE.CIV@MAIL.MIL			YES	 	
98901SRMYYBLDG3	1313211169673	007440508	COPPER	TRI	2013	US ARMY YAKIMA TRAINING CENTER RANGE OPERATIONS	970 FIRING CENTER RD, BLDG 1805	YAKIMA	YAKIMA	WA	989019399			YES	NO	YES	NO								928110						46.677905	-120.473316									US DEPARTMENT OF DEFENSE		|PRAI:Man Days of Training/Year|NPYF:Rpt this year due to new guidance	YES	PAUL.T.STEUCKE.CIV@MAIL.MIL			YES	 	
98901SRMYYBLDG3	1313211169709	N420	LEAD COMPOUNDS	PBT	2013	US ARMY YAKIMA TRAINING CENTER RANGE OPERATIONS	970 FIRING CENTER RD, BLDG 1805	YAKIMA	YAKIMA	WA	989019399			YES	NO	YES	NO								928110						46.677905	-120.473316									US DEPARTMENT OF DEFENSE		|PRAI:Man Days of Training/Year|NPYF:Rpt this year due to new guidance	YES	PAUL.T.STEUCKE.CIV@MAIL.MIL			YES	 	
98901SRMYYBLDG3	1313211169711	000055630	NITROGLYCERIN	TRI	2013	US ARMY YAKIMA TRAINING CENTER RANGE OPERATIONS	970 FIRING CENTER RD, BLDG 1805	YAKIMA	YAKIMA	WA	989019399			YES	NO	YES	NO								928110						46.677905	-120.473316									US DEPARTMENT OF DEFENSE		|PRAI:Man Days of Training/Year|NPYF:Rpt this year due to new guidance	YES	PAUL.T.STEUCKE.CIV@MAIL.MIL			NO	 	
9827WMNTVRPBX83	1313211360540	000079210	PERACETIC ACID	TRI	2013	MOUNT VERNON PROCESSING PLANT	1000 JASON LN	MOUNT VERNON	SKAGIT	WA	98273			YES	NO	NO	NO								311615						48.43394	-122.33144	027347483								PERDUE FARMS INC	782989800	The facility name for 2012 was Draper Valley Farms - Mount Vernon Plant|FACC:Mount Vernon Processing Plant changed the mailing address PO Box set up to the mailing address of 1500 E College Way, Suite A PMB 449, Mt Vernon, WA 98273. This facility has not changed locations. Only a mailing address change.	NO	JULIE.DEYOUNG@PERDUE.COM			NO	 	
98327GLCRN4301P	1313211031000	N511	NITRATE COMPOUNDS	TRI	2013	GLACIER NORTHWEST INC DUPONT PLANT	4301 PIONEER WAY	DUPONT	PIERCE	WA	98327			YES	NO	NO	NO								327320						47.12108	-122.63694	183298678								GLACIER NORTHWEST INC	183298678	|NPYF:Facility did not meet threshold requirement for reporting nitrates in FY 2012.  Threshold calculations was below 25,000 pounds processed.	NO	MHINCK@CALPORTLAND.COM			NO	 	
98632MRCNC850TH	1313211325764	000079061	ACRYLAMIDE	TRI	2013	KEMIRA WATER SOLUTIONS INC	850 3RD AVE	LONGVIEW	COWLITZ	WA	98632			YES	NO	NO	NO								325211						46.12778	-122.92491	627945702								KEMIRA INC	627945702	|PRAI:material used	NO	KEVIN.LEWIS@KEMIRA.COM			NO	 	
99001SPKNGS2727	1313210906069	N982	ZINC COMPOUNDS	TRI	2013	SPOKANE GALVANIZING	S 2727 GARFIELD RD	AIRWAY HEIGHTS	SPOKANE	WA	99001			YES	NO	NO	NO								332812						47.62978	-117.57705	114196603		WAD098098678								|PRAI:pounds of steel galvanized: 2012 15,682,928pounds of steel galvanized: 2013 15,436,591 The variable used to calculate production ratio is: pounds of steel galvanized.	NO	MNORDEAN@SPOKANEGALVANING.COM			YES	 	
98223JHBXT188ST	1313211455819	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	2013	STELLA-JONES CORP	6520 188TH ST NE	ARLINGTON	SNOHOMISH	WA	98223			YES	NO	NO	NO								321114						48.16651	-122.14202									STELLA-JONES INC	605929814	|TPRL:ADDED ADDITIONAL TREATMENT UNIT TO EXISTING PROCESS WASTEWATER TREATMENT SYSTEM	NO	JHILLERY@STELLA-JONES.COM			NO	 	
98550MPRMG3122P	1313211202674	000067561	METHANOL	TRI	2013	IMPERIUM GRAYS HARBOR LLC	3122 PORT INDUSTRIAL RD	HOQUIAM	GRAYS HARBOR	WA	985501708			YES	NO	NO	NO								325199						46.968	-123.85117	011000934								IMPERIUM RENEWABLES INC	626278795	|PRAI:2012: 17021 M GAL/Yr  (Biodiesel)2013: 49295 M GAL/Yr  (Biodiesel)49295/17021=2.89	NO	AARON.LEATHERMAN@IMPERIUMRENEWABLES.COM			NO	 	
98837NNCRB330CO	1313211170663	N511	NITRATE COMPOUNDS	TRI	2013	REC SOLAR GRADE SILICON	3322 RD N NE	MOSES LAKE	GRANT	WA	98837			YES	NO	NO	NO								331410	325180					47.138359	-119.200383	121524198								REC SILICON		Used amount of nitrate compounds calculated from the neutralization of nitric acid.  The nitrate compounds are sent to the POTW for treatment.|TOTRL:Lower production-related waste due to temporary idling of production.|TPRL:Lower production-related waste due to temporary idling of production.	NO	TIM.VEDDER@RECGROUP.COM			NO	 	
98837NNCRB330CO	1313211170675	007697372	NITRIC ACID	TRI	2013	REC SOLAR GRADE SILICON	3322 RD N NE	MOSES LAKE	GRANT	WA	98837			YES	NO	NO	NO								331410	325180					47.138359	-119.200383	121524198								REC SILICON		Use is lower from 2012 due to temporary idling of production.|TPRL:Production related waste reduced due to temporary production idling.	NO	TIM.VEDDER@RECGROUP.COM			NO	 	
98837NNCRB330CO	1313211170651	N100	COPPER COMPOUNDS	TRI	2013	REC SOLAR GRADE SILICON	3322 RD N NE	MOSES LAKE	GRANT	WA	98837			YES	NO	NO	NO								331410	325180					47.138359	-119.200383	121524198								REC SILICON		Some of this copper compound is sent to a solid waste landfill which has no RCRA ID.  ~1444540 lbs are sent to this solid waste landfill.	NO	TIM.VEDDER@RECGROUP.COM			YES	 	
