TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
98595MRNSS1804N	1313211652553	000075456	CHLORODIFLUOROMETHANE	TRI	2013	OCEAN GOLD INC	1804 N NYHUS ST	WESTPORT	GRAYS HARBOR	WA	985951104			YES	NO	NO	NO								311710						46.9053	-124.108	831553854				WA0041971				OCEAN GOLD INC	831553854	|W13:Added manuals for production facility.  Improved recording, added procedures for leak detection and maintenance repair|T04:Added Safety and Compliance Manager.   Added new maintenance people and have regularly scheduled meetings to go over procedures|T01:Improved leak detection and did complete overhaul of some of the existing equipment|T10:Use vendors for overhaul of equipment.   Highland Refrigeration and APEX Refrigeration.  Use vendors regularly for some maintenance work and planning.	NO	ACARTER@OCEANCOS.COM			NO	 	
98315NVLSBC8521	1313211359563	007439921	LEAD	TRI	2013	NAVAL BASE KITSAP BANGOR	1101 TAUTOG CIR	SILVERDALE	KITSAP	WA	983151087			NO	YES	YES	NO								928110						47.699	-122.7131			WA5170027291						US DEPARTMENT OF DEFENSE		Naval Base Kitsap Bangor instituted a CHRIMP (Consolidated Hazardous Material Reutilization and Inventory Management Program) for several tenant commands that operate within the boundaries of the installation that had not previously been managing their Hazardous Materials in accordance with CHRIMP principles.  Several industrial tenants of the installation that were were not previously CHRIMPED were brought into a Command Navy Region Northwest CHRIMP program during Calendar Year 2013.  As part of CHRIMP, hazardous materials management is more actively managed with respect to new product authorization and inventory management in order to minimize hazardous material usage and waste.	YES	TOM.DANAHER@NAVY.MIL			YES	 	
98315NVLSBC8521	1313211359738	007439921	LEAD	TRI	2013	NAVAL BASE KITSAP BANGOR	1101 TAUTOG CIR	SILVERDALE	KITSAP	WA	983151087			NO	YES	YES	NO								928110						47.699	-122.7131			WA5170027291						US DEPARTMENT OF DEFENSE		The lead utilized at the installation is utilized within ammunition expended at the installation small arms range and in munitions utilized at the small Explosive Ordnance Disposal (EOD) training demolition site.  The lead usage is unavoidable and core to the installation's mission of national security.  Although a decent amount of lead is used at the installation ranges, the amount of lead released to the environment is minimal due to the use of bullet traps and high efficiency filtered ventilation at the small arms range and the use of a burn pan at the EOD training demolition site.|SRNA:The lead utilized at the installation is utilized within ammunition expended at the installation small arms range and in munitions utilized at the small Explosive Ordnance Disposal (EOD) training demolition site.  The lead usage is unavoidable and core to the installation's mission of national security.Although a decent amount of lead is used at the installation ranges, the amount of lead released to the environment is minimal due to the use of bullet traps and high efficiency filtered ventilation at the small arms range and the use of a burn pan at the EOD training demolition site.	YES	TOM.DANAHER@NAVY.MIL			YES	 	
98005PRNTD13221	1313211157514	007439921	LEAD	TRI	2013	PRINTED CIRCUITS ASSEMBLY CORP	13221 SE 26TH ST SUITE E	BELLEVUE	KING	WA	98005			YES	NO	NO	NO								334418						47.586111	-122.163611											|SRNA:Our customers determine the use of lead or RoHS solder on their products.	NO	PCA@PCACORPORATION.COM			YES	 	
98632MRCNC850TH	1313211325764	000079061	ACRYLAMIDE	TRI	2013	KEMIRA WATER SOLUTIONS INC	850 3RD AVE	LONGVIEW	COWLITZ	WA	98632			YES	NO	NO	NO								325211						46.12778	-122.92491	627945702								KEMIRA INC	627945702	|W14:Campaign like products whenever possible to reduce washouts between production batches.|T04:Dail production meeting to discuss manufacturing options.	NO	KEVIN.LEWIS@KEMIRA.COM			NO	 	
98203STCKP12MER	1313211076928	N511	NITRATE COMPOUNDS	TRI	2013	STOCKPOT INC	1200 MERRILL CREEK PKWY	EVERETT	SNOHOMISH	WA	98203			YES	NO	NO	NO								311991						47.942693	-122.252611	604759626								CAMPBELL SOUP CO	001288042	Cleaning procedures were customized to meet the specific product requirements	NO	SUSAN_BARANOWSKY@CAMPBELLSOUP.COM			NO	 	
98032MRCNN1220N	1313211166982	007439965	MANGANESE	TRI	2013	REXAM BEVERAGE CAN CO RE: KENT WA FACILITY	1220 N SECOND AVE	KENT	KING	WA	98032			YES	NO	NO	NO								332431						47.39647	-122.23536	005105366		WAD053823571						REXAM BEVERAGE CAN CO	005105366	|T10:Changed cupper lube from Henkel I102 to SNL2 in front end	NO	JOSHUA.MARKUS@REXAM.COM			YES	 	
98826BRTXH3225W	1313211232970	000079947	TETRABROMOBISPHENOL A	PBT	2013	HEATH TECNA INC	3225 WOBURN ST	BELLINGHAM	WHATCOM	WA	98226			YES	NO	NO	NO								336413						48.7729	-122.44534	150378748		WAD988469128						ZODIAC US CORP		TBBPA in prepreg resin reacts entirely during cure process to form a non TRI-covered chemical. Quantities treated on-site based on a calculated annual waste generation rate of 20.2% of total annual prepreg throughput and a TBBPA weight percentage referenced from relevant MSDS/vendor sheets.	NO	MATT.STEFFES@HEATH.COM			NO	 	
98837NNCRB330CO	1313211170651	N100	COPPER COMPOUNDS	TRI	2013	REC SOLAR GRADE SILICON	3322 RD N NE	MOSES LAKE	GRANT	WA	98837			YES	NO	NO	NO								331410	325180					47.138359	-119.200383	121524198								REC SILICON		|SRNA:Desired for use as a chemical manufacuring aid.	NO	TIM.VEDDER@RECGROUP.COM			YES	 	
98421THDLC2001T	1313210989404	007782505	CHLORINE	TRI	2013	PIONEER AMERICAS LLC (DBA OLIN CHLOR ALKALI PRODUCTS)	2001 THORNE RD	TACOMA	PIERCE	WA	98421	115	Puyallup Tribe of the Puyallup Reservation	YES	NO	NO	NO								325188	424690					47.259216	-122.401994	122477487								OLIN CORP	001338086	Site implemented a waste water recycling program.  This reduces water discharge to the POTW by 80%.	NO	GKARSCIG@OLIN.COM			NO	 	
