TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
19106NTDST151NI	1312210471835	007439921	LEAD	TRI	2012	US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA	151 N INDEPENDENCE MALL E	PHILADELPHIA	PHILADELPHIA	PA	19106	YES	NO	YES	NO								332116						39.952375	-75.148089			PAI201332243						US DEPARTMENT OF THE TREASURY		SRNA:Alternate coin alloy studies being conducted.  Further research needed to determine if substitute alloys cab be used.	YES	TOM.JURKOWSKY@USMINT.TREAS.GOV			YES	 	
19106NTDST151NI	1312210471850	007440020	NICKEL	TRI	2012	US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA	151 N INDEPENDENCE MALL E	PHILADELPHIA	PHILADELPHIA	PA	19106	YES	NO	YES	NO								332116						39.952375	-75.148089			PAI201332243						US DEPARTMENT OF THE TREASURY		SRNA:Alternate coin alloy studies being conducted.  Further research needed to determine if substitute alloys cab be used.	YES	TOM.JURKOWSKY@USMINT.TREAS.GOV			YES	 	
19106NTDST151NI	1312210471862	007440224	SILVER	TRI	2012	US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA	151 N INDEPENDENCE MALL E	PHILADELPHIA	PHILADELPHIA	PA	19106	YES	NO	YES	NO								332116						39.952375	-75.148089			PAI201332243						US DEPARTMENT OF THE TREASURY		SRNA:Alternate coin alloy studies being conducted.  Further research needed to determine if substitute alloys cab be used.	YES	TOM.JURKOWSKY@USMINT.TREAS.GOV			YES	 	
19106NTDST151NI	1312210471823	007440508	COPPER	TRI	2012	US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA	151 N INDEPENDENCE MALL E	PHILADELPHIA	PHILADELPHIA	PA	19106	YES	NO	YES	NO								332116						39.952375	-75.148089			PAI201332243						US DEPARTMENT OF THE TREASURY		SRNA:Alternate coin alloy studies being conducted.  Further research needed to determine if substitute alloys cab be used.	YES	TOM.JURKOWSKY@USMINT.TREAS.GOV			YES	 	
19106NTDST151NI	1312210471847	007439965	MANGANESE	TRI	2012	US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA	151 N INDEPENDENCE MALL E	PHILADELPHIA	PHILADELPHIA	PA	19106	YES	NO	YES	NO								332116						39.952375	-75.148089			PAI201332243						US DEPARTMENT OF THE TREASURY		SRNA:Alternate coin alloy studies being conducted.  Further research needed to determine if substitute alloys cab be used.	YES	TOM.JURKOWSKY@USMINT.TREAS.GOV			YES	 	
37831SDKRDBEARC	1312210425310	N420	LEAD COMPOUNDS	PBT	2012	NNSA Y-12 NATIONAL SECURITY COMPLEX	BEAR CREEK RD	OAK RIDGE	ANDERSON	TN	37831	YES	NO	YES	NO								332999						35.98444	-84.26139									US DEPARTMENT OF ENERGY		The Y-12 Pollution Prevention Program is formulated to reduce the generation and toxicity of Y-12 wastes in all media and promote sustainability, environmental stewardship, sustainable acquisition, and resource conservation.  The term "pollution prevention" at Y-12 is consistent with DOE's definition and includes activities that involve multimedia source reduction and recycling of all wastes and pollutants in the media.	YES	WYATTSL@NPO.DOE.GOV			YES	 	
37831SDKRDBEARC	1312210425296	007440508	COPPER	TRI	2012	NNSA Y-12 NATIONAL SECURITY COMPLEX	BEAR CREEK RD	OAK RIDGE	ANDERSON	TN	37831	YES	NO	YES	NO								332999						35.98444	-84.26139									US DEPARTMENT OF ENERGY		The Y-12 Pollution Prevention Program is formulated to reduce the generation and toxicity of Y-12 wastes in all media and promote sustainability, environmental stewardship, sustainable acquisition, and resource conservation.  The term "pollution prevention" at Y-12 is consistent with DOE's definition and includes activities that involve multimedia source reduction and recycling of all wastes and pollutants in the media.	YES	WYATTSL@NPO.DOE.GOV			YES	 	
37831SDKRDBEARC	1312210425245	007440473	CHROMIUM	TRI	2012	NNSA Y-12 NATIONAL SECURITY COMPLEX	BEAR CREEK RD	OAK RIDGE	ANDERSON	TN	37831	YES	NO	YES	NO								332999						35.98444	-84.26139									US DEPARTMENT OF ENERGY		The Y-12 Pollution Prevention Program is formulated to reduce the generation and toxicity of Y-12 wastes in all media and promote sustainability, environmental stewardship, sustainable acquisition, and resource conservation.  The term "pollution prevention" at Y-12 is consistent with DOE's definition and includes activities that involve multimedia source reduction and recycling of all wastes and pollutants in the media.	YES	WYATTSL@NPO.DOE.GOV			YES	 	
37831SDKRDBEARC	1312210425411	007439976	MERCURY	PBT	2012	NNSA Y-12 NATIONAL SECURITY COMPLEX	BEAR CREEK RD	OAK RIDGE	ANDERSON	TN	37831	YES	NO	YES	NO								332999						35.98444	-84.26139									US DEPARTMENT OF ENERGY		The Y-12 Pollution Prevention Program is formulated to reduce the generation and toxicity of Y-12 wastes in all media and promote sustainability, environmental stewardship, sustainable acquisition, and resource conservation.  The term "pollution prevention" at Y-12 is consistent with DOE's definition and includes activities that involve multimedia source reduction and recycling of all wastes and pollutants in the media.	YES	WYATTSL@NPO.DOE.GOV			YES	 	
37831SDKRDBEARC	1312210425462	000067561	METHANOL	TRI	2012	NNSA Y-12 NATIONAL SECURITY COMPLEX	BEAR CREEK RD	OAK RIDGE	ANDERSON	TN	37831	YES	NO	YES	NO								332999						35.98444	-84.26139									US DEPARTMENT OF ENERGY		The Y-12 Pollution Prevention Program is formulated to reduce the generation and toxicity of Y-12 wastes in all media and promote sustainability, environmental stewardship, sustainable acquisition, and resource conservation.  The term "pollution prevention" at Y-12 is consistent with DOE's definition and includes activities that involve multimedia source reduction and recycling of all wastes and pollutants in the media.	YES	WYATTSL@NPO.DOE.GOV			NO	 	
37831SDKRDBEARC	1312210425373	007439965	MANGANESE	TRI	2012	NNSA Y-12 NATIONAL SECURITY COMPLEX	BEAR CREEK RD	OAK RIDGE	ANDERSON	TN	37831	YES	NO	YES	NO								332999						35.98444	-84.26139									US DEPARTMENT OF ENERGY		The Y-12 Pollution Prevention Program is formulated to reduce the generation and toxicity of Y-12 wastes in all media and promote sustainability, environmental stewardship, sustainable acquisition, and resource conservation.  The term "pollution prevention" at Y-12 is consistent with DOE's definition and includes activities that involve multimedia source reduction and recycling of all wastes and pollutants in the media.	YES	WYATTSL@NPO.DOE.GOV			YES	 	
37831SDKRDBEARC	1312210425500	007440020	NICKEL	TRI	2012	NNSA Y-12 NATIONAL SECURITY COMPLEX	BEAR CREEK RD	OAK RIDGE	ANDERSON	TN	37831	YES	NO	YES	NO								332999						35.98444	-84.26139									US DEPARTMENT OF ENERGY		The Y-12 Pollution Prevention Program is formulated to reduce the generation and toxicity of Y-12 wastes in all media and promote sustainability, environmental stewardship, sustainable acquisition, and resource conservation.  The term "pollution prevention" at Y-12 is consistent with DOE's definition and includes activities that involve multimedia source reduction and recycling of all wastes and pollutants in the media.	YES	WYATTSL@NPO.DOE.GOV			YES	 	
92311SDDSMB505B	1312210670891	007439921	LEAD	TRI	2012	US MARINE CORPS LOGISTICS BASE	B570 BOX 110570	BARSTOW	SAN BERNARDINO	CA	923115000	YES	NO	YES	NO								928110						34.87833	-116.9389									US DEPARTMENT OF DEFENSE		SRNA:Militayr firing range	YES	BRYAN.W.MORGAN@USMC.MIL			YES	 	
92311SDDSMB505B	1312210670889	000107211	ETHYLENE GLYCOL	TRI	2012	US MARINE CORPS LOGISTICS BASE	B570 BOX 110570	BARSTOW	SAN BERNARDINO	CA	923115000	YES	NO	YES	NO								928110						34.87833	-116.9389									US DEPARTMENT OF DEFENSE		SRNA:Vehicle Fluids change out	YES	BRYAN.W.MORGAN@USMC.MIL			NO	 	
64051SRMYLINTER	1312210364651	N420	LEAD COMPOUNDS	PBT	2012	US ARMY LAKE CITY ARMY AMMUNITION PLANT	25201 E 78 HWY	INDEPENDENCE	JACKSON	MO	64056	YES	NO	YES	NO								332992						39.103	-94.2783									US DEPARTMENT OF DEFENSE		|W52:In late 2012 upgrades to the industrial waste water treatment plant were completed.  One of the benefits of the upgrade was to increase the efficiency of metals removal from the process waste water, thus reducing releases to POTW.|W42:Through research and development activities a lead free projectile (bullet) has been developed for one type of ammunition manufactured at this facility.  This lead free projectile reduces lead usage, and range contamination.	YES	THOMAS.J.BUECHLER2.CIV@MAIL.MIL			YES	 	
64051SRMYLINTER	1312210364586	N040	BARIUM COMPOUNDS	TRI	2012	US ARMY LAKE CITY ARMY AMMUNITION PLANT	25201 E 78 HWY	INDEPENDENCE	JACKSON	MO	64056	YES	NO	YES	NO								332992						39.103	-94.2783									US DEPARTMENT OF DEFENSE		|W52:In late 2012 upgrades to the industrial waste water treatment plant were completed.  One of the benefits of this upgrade was to improve the efficiency of metals removal from process waste water, thus reducing releases to the POTW.	YES	THOMAS.J.BUECHLER2.CIV@MAIL.MIL			YES	 	
64051SRMYLINTER	1312210364636	N100	COPPER COMPOUNDS	TRI	2012	US ARMY LAKE CITY ARMY AMMUNITION PLANT	25201 E 78 HWY	INDEPENDENCE	JACKSON	MO	64056	YES	NO	YES	NO								332992						39.103	-94.2783									US DEPARTMENT OF DEFENSE		|W52:In late 2012 upgrades to the industrial waste water treatment plant were completed.  One of the benefits of this upgrade was to improve the efficiency of metals removal from process waste water, thus reducing releases to the POTW.	YES	THOMAS.J.BUECHLER2.CIV@MAIL.MIL			YES	 	
