TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
20640SDDND101ST	1312210721268	000055630	NITROGLYCERIN	TRI	2012	US NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD	101 STRAUSS AVE	INDIAN HEAD	CHARLES	MD	20640	YES	NO	YES	NO								928110						38.600397	-77.182758									US DEPARTMENT OF DEFENSE		|PRAI:Nitroglycerin manufacturing has been greatly reduced due to the ongoing redesign/reconstruction project of our agile chemical plant and due to a temporary decrease of demand for munitions in which nitroglycerin is a component.  Reporting was only required because the "Otherwise Use" category was exceeded from our thermal treatment activities.  CY13 and CY14 are purely estimates as there are no plans to manufacture nitroglycerin in either of those years.	YES	GARY.WAGNER@NAVY.MIL			NO	 	
20640SDDND101ST	1312210721282	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2012	US NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD	101 STRAUSS AVE	INDIAN HEAD	CHARLES	MD	20640	YES	NO	YES	NO								928110						38.600397	-77.182758									US DEPARTMENT OF DEFENSE		|PRAI:Generated form the combustion of coal and #6 fuel oil.	YES	GARY.WAGNER@NAVY.MIL			NO	 	
20640SDDND101ST	1312210721294	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2012	US NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD	101 STRAUSS AVE	INDIAN HEAD	CHARLES	MD	20640	YES	NO	YES	NO								928110						38.600397	-77.182758									US DEPARTMENT OF DEFENSE		|PRAI:Generated from the combustion of coal,  #6 and #2 fuel oils.	YES	GARY.WAGNER@NAVY.MIL			NO	 	
20640SDDND101ST	1312210721256	N511	NITRATE COMPOUNDS	TRI	2012	US NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD	101 STRAUSS AVE	INDIAN HEAD	CHARLES	MD	20640	YES	NO	YES	NO								928110						38.600397	-77.182758									US DEPARTMENT OF DEFENSE		|PRAI:Our agile chemical manufacturing plant is undergoing redesign/reconstruction.  The significant increase and uncharacteristic spike in nitrate compounds processed by our sewage treatment plant was due to process water collection basins being emptied.   The resultant reduction of nitrates released are due to improvements and increased efficiencies to our sewage treatment plant.	YES	GARY.WAGNER@NAVY.MIL			NO	 	
20640SDDND101ST	1312210721243	N420	LEAD COMPOUNDS	PBT	2012	US NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD	101 STRAUSS AVE	INDIAN HEAD	CHARLES	MD	20640	YES	NO	YES	NO								928110						38.600397	-77.182758									US DEPARTMENT OF DEFENSE		|PRAI:Decrease due in large part to reduction in base demolition projects and decreased inflow of lead compounds into our sewage treatment plant.	YES	GARY.WAGNER@NAVY.MIL			YES	 	
20640SDDND101ST	1312210721231	000191242	BENZO(G,H,I)PERYLENE	PBT	2012	US NAVY  NAVAL SUPPORT FACILITY INDIAN HEAD	101 STRAUSS AVE	INDIAN HEAD	CHARLES	MD	20640	YES	NO	YES	NO								928110						38.600397	-77.182758									US DEPARTMENT OF DEFENSE		|PRAI:Generated from the combustion of coal and #6 fuel oil.	YES	GARY.WAGNER@NAVY.MIL			NO	 	
24141SDDSRPOBOX	1312210105805	007664417	AMMONIA	TRI	2012	US ARMY RADFORD ARMY AMMUNITION PLANT	RT 114 RADFORD ARMY AMMUNITION PLANT	RADFORD	MONTGOMERY	VA	24141	YES	NO	YES	NO								928110						37.182565	-80.540242									US DEPARTMENT OF DEFENSE		Change in Operating Contractor and change in production rates.	YES	CHARLES.E.SAKS3.CIV@MAIL.MIL			NO	 	
64131SDPTF2000E	1312210065468	007439921	LEAD	TRI	2012	US DOE KANSAS CITY PLANT	2000 E 95TH ST	KANSAS CITY	JACKSON	MO	64131	YES	NO	YES	NO								928110	332999	339999	325199	334419	332813	38.959019	-94.576569									US DEPARTMENT OF ENERGY		Increase in scrap/recycling amounts over RY2011 are due to facility move to new location: production increase to compensate for down time during move and subsequent obsolescence of production and support equipment.	YES	TSNYDER@KCP.COM			YES	 	
92311SDDSMB505B	1312210670891	007439921	LEAD	TRI	2012	US MARINE CORPS LOGISTICS BASE	B570 BOX 110570	BARSTOW	SAN BERNARDINO	CA	923115000	YES	NO	YES	NO								928110						34.87833	-116.9389									US DEPARTMENT OF DEFENSE		The firing range was clean up of lead bullets	YES	BRYAN.W.MORGAN@USMC.MIL			YES	 	
32508NSPNS190RA	1312210411652	007439921	LEAD	TRI	2012	US NAVY NAVAL AIR STATION PENSACOLA	310 JOHN H. TOWERS RD BLDG 3560	PENSACOLA	ESCAMBIA	FL	32508	YES	NO	YES	NO								928110						30.35722	-87.28305									US DEPARTMENT OF DEFENSE		Please note: Documentation was provided that indicates that 34,006 pounds of soil material was removed from the firing range berm and transferred to Whiting Metals, LLC in Whiting, Indiana.  A berm sample was collected for laboratory analysis for Toxicity Characteristic Leaching Procedure (TCLP) for Lead using EPA Method 6010B.  The analytical results indicated that the berm was impacted by lead from it's use as a firing range.  The following assumptions were made regarding the waste removed from the berm: the weight of the soil removed was 34,006 pounds, and the soil contained approximately 10% lead (by weight).  Based on these assumptions, approximately 3,401 pounds of lead was contained in the waste transferred off site to Whiting Metals, LLC for proper disposal.	YES	HARRY.WHITE@NAVY.MIL			YES	 	
