TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
00603HWLTTSTATE	1313211202876	007439921	LEAD	TRI	2013	HEWLETT-PACKARD CARIBE BV SITE	HWY 110 N KM 5.1	AGUADILLA	AGUADILLA	PR	00605			YES	NO	NO	NO								334111						18.486887	-67.111292	021885603								HEWLETT-PACKARD CO	009122532	|W42:Lead free material substitution.|T01:Internal product engineering strategy.	NO	DAVID.TRABAL@HP.COM			YES	 	
00603HWLTTSTATE	1313211202837	N230	CERTAIN GLYCOL ETHERS	TRI	2013	HEWLETT-PACKARD CARIBE BV SITE	HWY 110 N KM 5.1	AGUADILLA	AGUADILLA	PR	00605			YES	NO	NO	NO								334111						18.486887	-67.111292	021885603								HEWLETT-PACKARD CO	009122532	|W42:The site is in process to change solvent ink raw material for no solvent ink one.|T01:The opportunity was identified during the new products development process (R&D).	NO	DAVID.TRABAL@HP.COM			NO	 	
00610BXTRHROAD4	1313211569645	000075218	ETHYLENE OXIDE	TRI	2013	EDWARDS LIFESCIENCES TECHNOLOGY SARL	STATE RD 402, KM 1.4 N LAS MARIAS INDUSTRIAL PARK	ANASCO	ANASCO	PR	00610			YES	NO	NO	NO								339112						18.28134	-67.139068	118851308								EDWARDS LIFESCIENCES LLC	118851308	Improvements in process control reduced the required cycles to complete the production. The decrease in quantity used is based on production decrease for year 2013.|W13:Improvements in process control reduced the required cycles to complete the production	NO	BEDZAIDA_CHAPARRO@EDWARDS.COM			NO	 	
00608DCRBNRD3KM	1313211116013	000100425	STYRENE	TRI	2013	IDI CARIBE INC	PR3 KM 151.8 AGUIRRE	SALINAS	SALINAS	PR	00751			YES	NO	NO	NO								325991						17.972778	-66.231944	131437717										|SRNA:Require technical information on pollution prevention techniques applicable to specific production processes. Specific process considerations and specialized emission control equipment must be evaluated.	NO	AMIRANDA@IDICOMPOSITES.COM			NO	 	
00608DCRBNRD3KM	1313211116025	N982	ZINC COMPOUNDS	TRI	2013	IDI CARIBE INC	PR3 KM 151.8 AGUIRRE	SALINAS	SALINAS	PR	00751			YES	NO	NO	NO								325991						17.972778	-66.231944	131437717										|SRNA:Require technical information on pollution prevention techniques applicable to specific production processes. Specific process considerations and specialized emission control equipment must be evaluated.	NO	AMIRANDA@IDICOMPOSITES.COM			YES	 	
00965SSCTBSTATE	1313211789526	001634044	METHYL TERT-BUTYL ETHER	TRI	2013	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965			YES	NO	NO	NO								424710						18.422222	-66.105556	090432527								TOTAL HOLDINGS USA INC	090432527	Improve Maintenance and record keeping	NO	VIVIAN.SUAREZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1313211789603	001330207	XYLENE (MIXED ISOMERS)	TRI	2013	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965			YES	NO	NO	NO								424710						18.422222	-66.105556	090432527								TOTAL HOLDINGS USA INC	090432527	Improve Maintenance and record keeping	NO	VIVIAN.SUAREZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1313211789413	000071432	BENZENE	TRI	2013	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965			YES	NO	NO	NO								424710						18.422222	-66.105556	090432527								TOTAL HOLDINGS USA INC	090432527	Improve Maintenance and record keeping	NO	VIVIAN.SUAREZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1313211789464	000110827	CYCLOHEXANE	TRI	2013	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965			YES	NO	NO	NO								424710						18.422222	-66.105556	090432527								TOTAL HOLDINGS USA INC	090432527	Improve Maintenance and record keeping	NO	VIVIAN.SUAREZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1313211789387	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2013	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965			YES	NO	NO	NO								424710						18.422222	-66.105556	090432527								TOTAL HOLDINGS USA INC	090432527	Improve Maintenance and record keeping	NO	VIVIAN.SUAREZ@TPPRC.COM			NO	 	
