REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR
2007	NO	96720HLTRM666KA	CHEVRON HILO TERMINAL	666 KALANIANAOLE AVE	HILO	HAWAII	HI	96720	YES	NO	NO	NO								424710						19.727199	-155.054777									CHEVRON USA INC.	009140559	1307206007179	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		26	170	200	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	22	26	36	0	0	0	0		.84	NA	NA																															0	0	0	0	26	170	200	210	0	0	0	0	0	0	0	0	NO				NO	
2007	NO	96720HLTRM666KA	CHEVRON HILO TERMINAL	666 KALANIANAOLE AVE	HILO	HAWAII	HI	96720	YES	NO	NO	NO								424710						19.727199	-155.054777									CHEVRON USA INC.	009140559	1307206007193	000071432	BENZENE	TRI	Pounds																		350	470	550	560	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	610	400	470	480	0	0	0	0		.84	NA	NA																															0	0	0	0	350	470	550	560	0	0	0	0	0	0	0	0	NO				NO	
2007	NO	96720HLTRM666KA	CHEVRON HILO TERMINAL	666 KALANIANAOLE AVE	HILO	HAWAII	HI	96720	YES	NO	NO	NO								424710						19.727199	-155.054777									CHEVRON USA INC.	009140559	1307206007229	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.84	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO				NO	
2007	NO	96720HLTRM666KA	CHEVRON HILO TERMINAL	666 KALANIANAOLE AVE	HILO	HAWAII	HI	96720	YES	NO	NO	NO								424710						19.727199	-155.054777									CHEVRON USA INC.	009140559	1307206007243	000100414	ETHYLBENZENE	TRI	Pounds																		32	200	230	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	49	58	59	0	0	0	0		.84	NA	NA																															0	0	0	0	32	200	230	240	0	0	0	0	0	0	0	0	NO				NO	
2007	NO	96720HLTRM666KA	CHEVRON HILO TERMINAL	666 KALANIANAOLE AVE	HILO	HAWAII	HI	96720	YES	NO	NO	NO								424710						19.727199	-155.054777									CHEVRON USA INC.	009140559	1307206007256	N420	LEAD COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.84	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO				YES	
2007	NO	96720HLTRM666KA	CHEVRON HILO TERMINAL	666 KALANIANAOLE AVE	HILO	HAWAII	HI	96720	YES	NO	NO	NO								424710						19.727199	-155.054777									CHEVRON USA INC.	009140559	1307206007268	000110543	N-HEXANE	TRI	Pounds																		910	190	230	230	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1100	570	670	680	0	0	0	0		.84	NA	NA																															0	0	0	0	910	190	230	230	0	0	0	0	0	0	0	0	NO				NO	
2007	NO	96720HLTRM666KA	CHEVRON HILO TERMINAL	666 KALANIANAOLE AVE	HILO	HAWAII	HI	96720	YES	NO	NO	NO								424710						19.727199	-155.054777									CHEVRON USA INC.	009140559	1307206007270	000091203	NAPHTHALENE	TRI	Pounds																		0	7	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0		.84	NA	NA																															0	0	0	0	0	7	8	9	0	0	0	0	0	0	0	0	NO				NO	
2007	NO	96720HLTRM666KA	CHEVRON HILO TERMINAL	666 KALANIANAOLE AVE	HILO	HAWAII	HI	96720	YES	NO	NO	NO								424710						19.727199	-155.054777									CHEVRON USA INC.	009140559	1307206007282	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.84	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO				NO	
2007	NO	96720HLTRM666KA	CHEVRON HILO TERMINAL	666 KALANIANAOLE AVE	HILO	HAWAII	HI	96720	YES	NO	NO	NO								424710						19.727199	-155.054777									CHEVRON USA INC.	009140559	1307206007294	000108883	TOLUENE	TRI	Pounds																		410	290	340	340	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	790	470	550	560	0	0	0	0		.84	NA	NA																															0	0	0	0	410	290	340	340	0	0	0	0	0	0	0	0	NO				NO	
2007	NO	96720HLTRM666KA	CHEVRON HILO TERMINAL	666 KALANIANAOLE AVE	HILO	HAWAII	HI	96720	YES	NO	NO	NO								424710						19.727199	-155.054777									CHEVRON USA INC.	009140559	1307206007306	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		130	400	460	470	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	240	210	250	250	0	0	0	0		.84	NA	NA																															0	0	0	0	130	400	460	470	0	0	0	0	0	0	0	0	NO				NO	
2007	NO	96707CHVRN91480	CHEVRON PRODUCTS CO - HAW AII REFINERY	91-480 MALAKOLE ST	KAPOLEI	HONOLULU	HI	967071807	YES	NO	NO	NO								324110	325188					21.313495	-158.11379	009140559								CHEVRON CORP	001382555	1307205846710	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2248	3871	3870	3870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	280	300	300	3	27	30	30		1.01	NA	NA																															0	0	0	0	2200	3800	3800	3800	48	71	70	70	0	0	0	0	NO	ALCHEE@CHEVRON.COM			NO	
2007	NO	96707CHVRN91480	CHEVRON PRODUCTS CO - HAW AII REFINERY	91-480 MALAKOLE ST	KAPOLEI	HONOLULU	HI	967071807	YES	NO	NO	NO								324110	325188					21.313495	-158.11379	009140559								CHEVRON CORP	001382555	1307205846722	000106990	1,3-BUTADIENE	TRI	Pounds																		1400	1400	1400	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	33	30	30	0	0	0	0		1.01	NA	NA																															0	0	0	0	1400	1400	1400	1400	0	0	0	0	0	0	0	0	NO	ALCHEE@CHEVRON.COM			NO	
2007	NO	96707CHVRN91480	CHEVRON PRODUCTS CO - HAW AII REFINERY	91-480 MALAKOLE ST	KAPOLEI	HONOLULU	HI	967071807	YES	NO	NO	NO								324110	325188					21.313495	-158.11379	009140559								CHEVRON CORP	001382555	1307205846734	007664417	AMMONIA	TRI	Pounds																		9700	17000	17000	17000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	350000	350000	350000	0	0	0	0		1.01	NA	NA																															0	0	0	0	9700	17000	17000	17000	0	0	0	0	0	0	0	0	NO	ALCHEE@CHEVRON.COM			NO	
