TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
13617CRNNGROUTE	1313211428521	N420	LEAD COMPOUNDS	PBT	2013	CORNING INC	334 COUNTY RT 16	CANTON	ST LAWRENCE	NY	13617			YES	NO	NO	NO								327212						44.559299	-75.316195	001307735		NYD042352658		NY0085006				CORNING INC	001307735	|SRNA:There is no known replacement material for the process in which this material is used.	NO	HORVATHSI@CORNING.COM			YES	 	
14443CRSMNRT520	1313210923052	007439965	MANGANESE	TRI	2013	CROSMAN CORP	RT 5 & 20	BLOOMFIELD	ONTARIO	NY	14469			YES	NO	NO	NO								332992	332994					42.897003	-77.454492	001237254										|SRNA:Have been unable to find acceptable means to produce guns with less waste.	NO	GTHOMS@CROSMAN.COM			YES	 	
14443CRSMNRT520	1313210923013	007440473	CHROMIUM	TRI	2013	CROSMAN CORP	RT 5 & 20	BLOOMFIELD	ONTARIO	NY	14469			YES	NO	NO	NO								332992	332994					42.897003	-77.454492	001237254										|SRNA:The equipment is very old and the processes have not changed so there is not more efficient methods to produce powerlets	NO	GTHOMS@CROSMAN.COM			YES	 	
14443CRSMNRT520	1313210923037	007440508	COPPER	TRI	2013	CROSMAN CORP	RT 5 & 20	BLOOMFIELD	ONTARIO	NY	14469			YES	NO	NO	NO								332992	332994					42.897003	-77.454492	001237254										|SRNA:There have been no opportunities found for the reduction of process wastes generated at this time.	NO	GTHOMS@CROSMAN.COM			YES	 	
14443CRSMNRT520	1313210923049	007439921	LEAD	TRI	2013	CROSMAN CORP	RT 5 & 20	BLOOMFIELD	ONTARIO	NY	14469			YES	NO	NO	NO								332992	332994					42.897003	-77.454492	001237254										|SRNA:Have been unable to find substitute for lead in our product.	NO	GTHOMS@CROSMAN.COM			YES	 	
14443CRSMNRT520	1313210923064	007440020	NICKEL	TRI	2013	CROSMAN CORP	RT 5 & 20	BLOOMFIELD	ONTARIO	NY	14469			YES	NO	NO	NO								332992	332994					42.897003	-77.454492	001237254										|SRNA:Have found no source of reduction at this time.	NO	GTHOMS@CROSMAN.COM			YES	 	
13221GNRLLELECT	1313211440490	N420	LEAD COMPOUNDS	PBT	2013	LOCKHEED MARTIN CORP	497 ELECTRONICS PKWY	LIVERPOOL	ONONDAGA	NY	13088			YES	NO	NO	NO								334511						43.109322	-76.190431	002230753								LOCKHEED MARTIN CORP	834951691	|SRNA:Insufficient capital to install new source reduction equipment or implement new source reduction activities/initiatives.	NO	THOMAS.D.KOGUT@LMCO.COM			YES	 	
14701CRTCSONEPR	1313211129224	007439921	LEAD	TRI	2013	HEIDENHAIN CORP INC	ONE PRECISION WAY	JAMESTOWN	CHAUTAUQUA	NY	14701			YES	NO	NO	NO								334513	333515					42.1484	-79.2465	118325794								HEIDENHAIN HOLDING INC	782808091	All new designs are using 100% lead free components and solders so we expect to see a continuing decline in lead use leading to eventual complete elimination.	NO	SOVEREND@HEIDENHAIN.COM			YES	 	
14564RDCMX1REDC	1313211041583	007439921	LEAD	TRI	2013	REDCOM LABORATORIES INC	1 REDCOM CENTER	VICTOR	ONTARIO	NY	14564			YES	NO	NO	NO								334210						43.008292	-77.449548	091665919										|T11:We are increasing the number of assemblies that are built with Lead-free solder alloys.	NO	MKROH@REDCOM.COM			YES	 	
14215WNFLD33CLA	1313210935678	000872504	N-METHYL-2-PYRROLIDONE	TRI	2013	FENNER PRECISION	33 CLARENCE AVE	BUFFALO	ERIE	NY	14215			YES	NO	NO	NO								326199						42.93447	-78.82228											Working with NYS Pollution Prevention Institute at R.I.T. using state grant funding to evaluate an alternative mold cleaning process that will not use trichloroethylene.	NO	RICK.SCHOPINSKY@FENNERPRECISION.COM			NO	 	
14215WNFLD33CLA	1313210935692	000079016	TRICHLOROETHYLENE	TRI	2013	FENNER PRECISION	33 CLARENCE AVE	BUFFALO	ERIE	NY	14215			YES	NO	NO	NO								326199						42.93447	-78.82228											Working with NYS Pollution Prevention Institute at R.I.T. using state grant funding to evaluate an alternative mold cleaning process that will not use trichloroethylene.	NO	RICK.SCHOPINSKY@FENNERPRECISION.COM			NO	 	
14527TRNSL1789T	1313211281872	N040	BARIUM COMPOUNDS	TRI	2013	FERRO ELECTRONIC MATERIALS	1789 TRANSELCO DR	PENN YAN	YATES	NY	14527			YES	NO	NO	NO								325180						42.67579	-76.94419	079684403								FERRO CORP	004161477	|W19:Increased level of care when handling material to prevent spillage.	NO	WAYNE.BESLER@FERRO.COM			YES	 	
