TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
00738PLLPRRD19A	1311209655911	000075650	TERT-BUTYL ALCOHOL	TRI	2011	PALL LIFE SCIENCES PUERTO RICO LLC	RD 194 KM 0.4 PALL BLVD # 100	FAJARDO	FAJARDO	PR	00738	YES	NO	NO	NO								339999						18.303545	-65.648755	090514365								PALL CORP	002054419	IMPROVED MAINTENANCE SHCEDULING, RECOD KEEPING AND PROCEDURES	NO	CARLOS_RODRIGUEZ@PALL.COM			NO	 	
00937SSLMMLUISM	1311209240896	000091203	NAPHTHALENE	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NO ADDITIONAL INFORMATION	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00937SSLMMLUISM	1311209240884	000110543	N-HEXANE	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NO ADDITIONAL INFORMATION	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00937SSLMMLUISM	1311209240860	000071432	BENZENE	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NO ADDITIONAL INFORMATION	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00937SSLMMLUISM	1311209240872	000100414	ETHYLBENZENE	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NO ADDITIONAL INFORMATION	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00937SSLMMLUISM	1311209240908	000108883	TOLUENE	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NOT APPLICABLE	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00937SSLMMLUISM	1311209240910	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NOT APPLICALE	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1311209240783	000098828	CUMENE	TRI	2011	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965	YES	NO	NO	NO								424710						18.427222	-66.106944	090432527								TOTAL HOLDINGS USA INC	090432527	-W13:NO ADDITIONAL INFORMATION;T01:NO ADDITIONAL INFORMATION	NO	MIGUEL.VAZQUEZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1311209240769	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2011	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965	YES	NO	NO	NO								424710						18.427222	-66.106944	090432527								TOTAL HOLDINGS USA INC	090432527	-W13:NO ADDITIONAL INFORMATION;T01:NO ADDITIONAL INFORMATION	NO	MIGUEL.VAZQUEZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1311209240807	000100414	ETHYLBENZENE	TRI	2011	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965	YES	NO	NO	NO								424710						18.427222	-66.106944	090432527								TOTAL HOLDINGS USA INC	090432527	-W13:NO ADDITIONAL INFORMATION;T01:NO ADDITIONAL INFORMATION	NO	MIGUEL.VAZQUEZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1311209240821	000110543	N-HEXANE	TRI	2011	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965	YES	NO	NO	NO								424710						18.427222	-66.106944	090432527								TOTAL HOLDINGS USA INC	090432527	-W13:NO ADDITIONAL INFORMATION;T01:NO ADDITIONAL INFORMATION	NO	MIGUEL.VAZQUEZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1311209240771	000071432	BENZENE	TRI	2011	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965	YES	NO	NO	NO								424710						18.427222	-66.106944	090432527								TOTAL HOLDINGS USA INC	090432527	-W13:NO ADDITIONAL INFORMATION;T01:NO ADDITIONAL INFORMATION	NO	MIGUEL.VAZQUEZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1311209240845	000108883	TOLUENE	TRI	2011	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965	YES	NO	NO	NO								424710						18.427222	-66.106944	090432527								TOTAL HOLDINGS USA INC	090432527	-W13:NO ADDITIONAL INFORMATION;T01:NO ADDITIONAL INFORMATION	NO	MIGUEL.VAZQUEZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1311209240833	000091203	NAPHTHALENE	TRI	2011	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965	YES	NO	NO	NO								424710						18.427222	-66.106944	090432527								TOTAL HOLDINGS USA INC	090432527	-W13:NO ADDITIONAL INFORMATION;T01:NO ADDITIONAL INFORMATION	NO	MIGUEL.VAZQUEZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1311209240858	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965	YES	NO	NO	NO								424710						18.427222	-66.106944	090432527								TOTAL HOLDINGS USA INC	090432527	-W13:NO ADDITIONAL INFORMATION;T01:NO ADDITIONAL INFORMATION	NO	MIGUEL.VAZQUEZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1311209240795	000110827	CYCLOHEXANE	TRI	2011	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965	YES	NO	NO	NO								424710						18.427222	-66.106944	090432527								TOTAL HOLDINGS USA INC	090432527	-W13:NO ADDITIONAL INFORMATION;T01:NO ADDITIONAL INFORMATION	NO	MIGUEL.VAZQUEZ@TPPRC.COM			NO	 	
00965SSCTBSTATE	1311209240819	001634044	METHYL TERT-BUTYL ETHER	TRI	2011	TOTAL GUAYNABO BULK TERMINAL	STATE RD NO. 28 KM. 0..8	GUAYNABO	GUAYNABO	PR	00965	YES	NO	NO	NO								424710						18.427222	-66.106944	090432527								TOTAL HOLDINGS USA INC	090432527	-W13:NO ADDITIONAL INFORMATION;T01:NO ADDITIONAL INFORMATION	NO	MIGUEL.VAZQUEZ@TPPRC.COM			NO	 	
