TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
00738PLLPRRD19A	1311209655911	000075650	TERT-BUTYL ALCOHOL	TRI	2011	PALL LIFE SCIENCES PUERTO RICO LLC	RD 194 KM 0.4 PALL BLVD # 100	FAJARDO	FAJARDO	PR	00738	YES	NO	NO	NO								339999						18.303545	-65.648755	090514365								PALL CORP	002054419	N/A	NO	CARLOS_RODRIGUEZ@PALL.COM			NO	 	
00671JHNSNRD183	1311209538646	000067561	METHANOL	TRI	2011	MCNEIL HEALTHCARE LLC	RD 183 KM 19.7	LAS PIEDRAS	LAS PIEDRAS	PR	00771	YES	NO	NO	NO								325412						18.174527	-65.886356	104007700								JOHNSON & JOHNSON INC		THE ACTIVITY INDEX DECREASED DUE TO LACK OF PRODUCTION.	NO	DLORENZO@ITS.JNJ.COM			NO	 	
00683BXTRHRD122	1311209748312	000075092	DICHLOROMETHANE	TRI	2011	FENWAL BLOOD TECHNOLOGIES	RD 122 KM 0.5	SAN GERMAN	SAN GERMAN	PR	00683	YES	NO	NO	NO								339112						18.08467	-67.031622									FENWAL INTERNATIONAL INC	794519020	THE FACILITY HAS INCREASED THE CONSUMPTION OF METHYLENE CHLORIDE DUE TO THE INCREASED DEMAND ON OUR PRODUCTS. NEVERTHELESS, PROJECTS ARE IN PLACE AND CURRENTLY UNDER FEASIBILITY STUDIES AND SOME EVEN IN VALIDATION ALREADY, IN ORDER TO REDUCE OR EVEN ELIMINATE THE USE OF METHYLENE CHLORIDE IN THE TOP SUBSTANCE CONSUMER MANUFACTURED PRODUCT.   TECHNOLOGIES THAT USE OXYGEN AND ARGON TO PRODUCE THE SAME EFFECT OF ETCHING TO OUR PRODUCT IS PART OF WHAT IS BEING TESTED TO SEE IT'S FEASIBILITY. ALSO INITIATIVES TO CONDENSTATE THE VAPOR OF THE CHEIMICAL AND REUSE IT ARE IN THE INVESTIGATION DEPARTMENT. SHORT TERM PROJECTS LIKE MINIMIZING THE AREA OF CONTACT WITH THE SOLVENT HAVE BEEN ALREADY TESTED AND ARE PROMPT TO BE FORMALLY INTEGRATED INTO OUR PRODUCTION LINES. OTHER PROJECTS OF OPTIMIZATION OF EQUIPMENT TO REDUCE EVAPORATION ARE BEING CONSIDERED AND PLANNED UPO ALSO.	NO	FRANK.COSMO@FENWALINC.COM			NO	 	
00937SSLMMLUISM	1311209240896	000091203	NAPHTHALENE	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NO ADDITIONAL INFORMATION	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00937SSLMMLUISM	1311209240884	000110543	N-HEXANE	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NO ADDITIONAL INFORMATION	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00937SSLMMLUISM	1311209240860	000071432	BENZENE	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NO ADDITIONAL INFORMATION	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00937SSLMMLUISM	1311209240872	000100414	ETHYLBENZENE	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NO ADDITIONAL INFORMATION	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00937SSLMMLUISM	1311209240908	000108883	TOLUENE	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NO ADDITIONAL INFORMATION	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00937SSLMMLUISM	1311209240910	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	LMM AIRPORT PLANT	LUIS MUNOZ MARIN INT. AIRPORT MUNIZ AIR BASE AREA	CAROLINA	CAROLINA	PR	00979	YES	NO	NO	NO								424710						18.439444	-66.005836	090432527								TOTAL HOLDINGS USA INC	090432527	NOT APPLICABLE	NO	HECTOR.SANCHEZ@TPPRC.COM			NO	 	
00640WSTNGROADN	1311209779331	N420	LEAD COMPOUNDS	PBT	2011	EATON ELECTRICAL OF PUERTO RICO INC	RD 14 KM. 32	COAMO	COAMO	PR	00769	YES	NO	NO	NO								335314						18.06955	-66.362308	826140477								EATON CORP	830991832	PRODUCTION RATIO FOR 2011 WAS SUBSTANTIALLY HIGHER THAN 2010.	NO	MIGUELHERANANDEZ@EATON.COM			YES	 	
