TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
00619HRRSD15CST	1311209037340	007439921	LEAD	TRI	Pounds																		2011	NO	HARRIS PAINTS CORP	25 C ST MINILLAS INDUSTRIAL PARK	BAYAMON	BAYAMON	PR	00959	YES	NO	NO	NO								325510						18.390737	-66.140695	111922550										0		NA												NO	CARLOS.GUZMAN@HARRISPAINTS.COM			YES	 	
00619HRRSD15CST	1311209037353	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	HARRIS PAINTS CORP	25 C ST MINILLAS INDUSTRIAL PARK	BAYAMON	BAYAMON	PR	00959	YES	NO	NO	NO								325510						18.390737	-66.140695	111922550										0		NA												NO	CARLOS.GUZMAN@HARRISPAINTS.COM			YES	 	
00619HRRSD15CST	1311209037326	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2011	NO	HARRIS PAINTS CORP	25 C ST MINILLAS INDUSTRIAL PARK	BAYAMON	BAYAMON	PR	00959	YES	NO	NO	NO								325510						18.390737	-66.140695	111922550										0		NA												NO	CARLOS.GUZMAN@HARRISPAINTS.COM			NO	 	
00619HRRSD15CST	1311209037365	000110543	N-HEXANE	TRI	Pounds																		2011	NO	HARRIS PAINTS CORP	25 C ST MINILLAS INDUSTRIAL PARK	BAYAMON	BAYAMON	PR	00959	YES	NO	NO	NO								325510						18.390737	-66.140695	111922550										0		NA												NO	CARLOS.GUZMAN@HARRISPAINTS.COM			NO	 	
00619HRRSD15CST	1311209037389	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	HARRIS PAINTS CORP	25 C ST MINILLAS INDUSTRIAL PARK	BAYAMON	BAYAMON	PR	00959	YES	NO	NO	NO								325510						18.390737	-66.140695	111922550										0		NA												NO	CARLOS.GUZMAN@HARRISPAINTS.COM			NO	 	
00619HRRSD15CST	1311209037377	000108883	TOLUENE	TRI	Pounds																		2011	NO	HARRIS PAINTS CORP	25 C ST MINILLAS INDUSTRIAL PARK	BAYAMON	BAYAMON	PR	00959	YES	NO	NO	NO								325510						18.390737	-66.140695	111922550										0		NA												NO	CARLOS.GUZMAN@HARRISPAINTS.COM			NO	 	
00656DCRBNBOMAG	1311209633003	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	PREPA- SOUTH COAST POWER PLANT	PR-127 KM 15.7	GUAYANILLA	GUAYANILLA	PR	006560580	YES	NO	NO	NO								221112						18.003611	-66.754444	090034703								PUERTO RICO ELECTRIC POWER AUTHORITY	090034703	0		NA												NO	V-GOMEZ@AEEPR.COM			YES	 	
00656DCRBNBOMAG	1311209633015	000091203	NAPHTHALENE	TRI	Pounds																		2011	NO	PREPA- SOUTH COAST POWER PLANT	PR-127 KM 15.7	GUAYANILLA	GUAYANILLA	PR	006560580	YES	NO	NO	NO								221112						18.003611	-66.754444	090034703								PUERTO RICO ELECTRIC POWER AUTHORITY	090034703	0		NA												NO	V-GOMEZ@AEEPR.COM			NO	 	
00656DCRBNBOMAG	1311209632999	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	PREPA- SOUTH COAST POWER PLANT	PR-127 KM 15.7	GUAYANILLA	GUAYANILLA	PR	006560580	YES	NO	NO	NO								221112						18.003611	-66.754444	090034703								PUERTO RICO ELECTRIC POWER AUTHORITY	090034703	0		NA												NO	V-GOMEZ@AEEPR.COM			YES	 	
00656DCRBNBOMAG	1311209633039	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	PREPA- SOUTH COAST POWER PLANT	PR-127 KM 15.7	GUAYANILLA	GUAYANILLA	PR	006560580	YES	NO	NO	NO								221112						18.003611	-66.754444	090034703								PUERTO RICO ELECTRIC POWER AUTHORITY	090034703	0		NA												NO	V-GOMEZ@AEEPR.COM			NO	 	
