TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
89445CYNC 9000W	1311209215262	007664417	AMMONIA	TRI	Pounds																		2011	NO	CYANCO CO LLC	5505 CYANCO DR	WINNEMUCCA	HUMBOLDT	NV	894454807	YES	NO	NO	NO								325188						40.563	-117.52	612755959										0		NA												NO	GREG.MITCH@CYANCO.COM			NO	 	
89445CYNC 9000W	1311209215274	N106	CYANIDE COMPOUNDS	TRI	Pounds																		2011	NO	CYANCO CO LLC	5505 CYANCO DR	WINNEMUCCA	HUMBOLDT	NV	894454807	YES	NO	NO	NO								325188						40.563	-117.52	612755959										0		NA												NO	GREG.MITCH@CYANCO.COM			NO	 	
89005FBRGL16450	1311209319476	000100425	STYRENE	TRI	Pounds																		2011	NO	FIBERGLASS SPECIALTIES INC	1650 FOOTHILL DR  UNIT 602	BOULDER CITY	CLARK	NV	89005	YES	NO	NO	NO								326130						35.97081	-114.85898	063834758								FIBERGLASS SPECIALITIES INC		0		NA												NO	MARKFASTOW@YAHOO.COM			NO	 	
89408QBCRP2000E	1311209346586	000108883	TOLUENE	TRI	Pounds																		2011	NO	QG PRINTING CORP	2200 NEWLANDS DR E	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								323111						39.61094	-119.19725	005354480								QUAD GRAPHICS INC	055302756	0	M2	FERNLEY TOWN UTILITIES	P.O BOX 2290	FERNLEY	NV	LYON	89408							NO	DARRYL.HUCKABY@QG.COM			NO	 	
89408QBCRP2000E	1311209346574	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	QG PRINTING CORP	2200 NEWLANDS DR E	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								323111						39.61094	-119.19725	005354480								QUAD GRAPHICS INC	055302756	3	M2	FERNLEY TOWN UTILITIES	P.O BOX 2290	FERNLEY	NV	LYON	89408							NO	DARRYL.HUCKABY@QG.COM			YES	 	
89408CNTRY2095N	1311209805670	007697372	NITRIC ACID	TRI	Pounds																		2011	NO	21ST CENTURY ENVIRONMENTAL MANAGEMENT OF NEVADA LLC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								562211						39.61033	-119.20296	248622813								PHILIP SERVICES CORP	248622813	0		NA												NO	CHRISTINE.HILLS@PSCNOW.COM			NO	 	
89408CNTRY2095N	1311209805821	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	21ST CENTURY ENVIRONMENTAL MANAGEMENT OF NEVADA LLC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								562211						39.61033	-119.20296	248622813								PHILIP SERVICES CORP	248622813	0		NA												NO	CHRISTINE.HILLS@PSCNOW.COM			YES	 	
89408CNTRY2095N	1311209806001	007439976	MERCURY	PBT	Pounds																		2011	NO	21ST CENTURY ENVIRONMENTAL MANAGEMENT OF NEVADA LLC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								562211						39.61033	-119.20296	248622813								PHILIP SERVICES CORP	248622813	0		NA												NO	CHRISTINE.HILLS@PSCNOW.COM			YES	 	
89408CNTRY2095N	1311209805720	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	21ST CENTURY ENVIRONMENTAL MANAGEMENT OF NEVADA LLC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								562211						39.61033	-119.20296	248622813								PHILIP SERVICES CORP	248622813	0		NA												NO	CHRISTINE.HILLS@PSCNOW.COM			NO	 	
89408CNTRY2095N	1311209806621	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	21ST CENTURY ENVIRONMENTAL MANAGEMENT OF NEVADA LLC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								562211						39.61033	-119.20296	248622813								PHILIP SERVICES CORP	248622813	0		NA												NO	CHRISTINE.HILLS@PSCNOW.COM			YES	 	
89408CNTRY2095N	1311209806076	007440473	CHROMIUM	TRI	Pounds																		2011	NO	21ST CENTURY ENVIRONMENTAL MANAGEMENT OF NEVADA LLC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								562211						39.61033	-119.20296	248622813								PHILIP SERVICES CORP	248622813	0		NA												NO	CHRISTINE.HILLS@PSCNOW.COM			YES	 	
89408CNTRY2095N	1311209806759	007439921	LEAD	TRI	Pounds																		2011	NO	21ST CENTURY ENVIRONMENTAL MANAGEMENT OF NEVADA LLC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408	YES	NO	NO	NO								562211						39.61033	-119.20296	248622813								PHILIP SERVICES CORP	248622813	0		NA												NO	CHRISTINE.HILLS@PSCNOW.COM			YES	 	
89418FLRDCEXIT1	1311209761333	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	FLORIA CANYON MINING INC	EXIT 138 I-80	IMLAY	PERSHING	NV	89418	YES	NO	NO	NO								212221						40.583889	-118.244722									STANDARD GOLD MINING INC		0		NA												NO	JMURPHY@JIPANGUINTL.COM			YES	 	
89418FLRDCEXIT1	1311209761295	N096	COBALT COMPOUNDS	TRI	Pounds																		2011	NO	FLORIA CANYON MINING INC	EXIT 138 I-80	IMLAY	PERSHING	NV	89418	YES	NO	NO	NO								212221						40.583889	-118.244722									STANDARD GOLD MINING INC		0		NA												NO	JMURPHY@JIPANGUINTL.COM			YES	 	
89418FLRDCEXIT1	1311209761319	N106	CYANIDE COMPOUNDS	TRI	Pounds																		2011	NO	FLORIA CANYON MINING INC	EXIT 138 I-80	IMLAY	PERSHING	NV	89418	YES	NO	NO	NO								212221						40.583889	-118.244722									STANDARD GOLD MINING INC		0		NA												NO	JMURPHY@JIPANGUINTL.COM			NO	 	
89418FLRDCEXIT1	1311209761307	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	FLORIA CANYON MINING INC	EXIT 138 I-80	IMLAY	PERSHING	NV	89418	YES	NO	NO	NO								212221						40.583889	-118.244722									STANDARD GOLD MINING INC		0		NA												NO	JMURPHY@JIPANGUINTL.COM			YES	 	
89418FLRDCEXIT1	1311209761358	N740	SILVER COMPOUNDS	TRI	Pounds																		2011	NO	FLORIA CANYON MINING INC	EXIT 138 I-80	IMLAY	PERSHING	NV	89418	YES	NO	NO	NO								212221						40.583889	-118.244722									STANDARD GOLD MINING INC		0		NA												NO	JMURPHY@JIPANGUINTL.COM			YES	 	
89418FLRDCEXIT1	1311209761321	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	FLORIA CANYON MINING INC	EXIT 138 I-80	IMLAY	PERSHING	NV	89418	YES	NO	NO	NO								212221						40.583889	-118.244722									STANDARD GOLD MINING INC		0		NA												NO	JMURPHY@JIPANGUINTL.COM			YES	 	
89418FLRDCEXIT1	1311209761345	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	FLORIA CANYON MINING INC	EXIT 138 I-80	IMLAY	PERSHING	NV	89418	YES	NO	NO	NO								212221						40.583889	-118.244722									STANDARD GOLD MINING INC		0		NA												NO	JMURPHY@JIPANGUINTL.COM			NO	 	
89003SCLGYHWY95	1311209230465	007440224	SILVER	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230515	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230388	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230402	007440020	NICKEL	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230299	007440508	COPPER	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230453	007782492	SELENIUM	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230477	026628228	SODIUM AZIDE	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			NO	 	
89003SCLGYHWY95	1311209230489	007632000	SODIUM NITRITE	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230200	007664417	AMMONIA	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			NO	 	
89003SCLGYHWY95	1311209230287	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230337	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			NO	 	
89003SCLGYHWY95	1311209230376	007439976	MERCURY	PBT	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230212	007440382	ARSENIC	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230390	001313275	MOLYBDENUM TRIOXIDE	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230491	001582098	TRIFLURALIN	PBT	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			NO	 	
89003SCLGYHWY95	1311209230224	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230414	N495	NICKEL COMPOUNDS	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230251	N040	BARIUM COMPOUNDS	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230236	001332214	ASBESTOS (FRIABLE)	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230364	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230426	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			NO	 	
89003SCLGYHWY95	1311209230325	000064186	FORMIC ACID	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			NO	 	
89003SCLGYHWY95	1311209230349	007439921	LEAD	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230352	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230248	007440393	BARIUM	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230438	007697372	NITRIC ACID	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			NO	 	
89003SCLGYHWY95	1311209230263	007440439	CADMIUM	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230313	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			NO	 	
89003SCLGYHWY95	1311209230275	007440473	CHROMIUM	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230503	000051796	URETHANE	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			NO	 	
89003SCLGYHWY95	1311209230301	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			YES	 	
89003SCLGYHWY95	1311209230440	001336363	POLYCHLORINATED BIPHENYLS	PBT	Pounds																		2011	NO	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	0		NA												NO	BMARCHAND@USECOLOGY.COM			NO	 	
89419CRRCH180EX	1311209830482	007439965	MANGANESE	TRI	Pounds																		2011	NO	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	0		NA												NO	CWAGGONER@COEUR.COM	RR5		YES	 	
89419CRRCH180EX	1311209830456	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	0		NA												NO	CWAGGONER@COEUR.COM	RR5		YES	 	
89419CRRCH180EX	1311209830470	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	0		NA												NO	CWAGGONER@COEUR.COM	RR4		YES	 	
89419CRRCH180EX	1311209830518	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	0		NA												NO	CWAGGONER@COEUR.COM	RR5		NO	 	
89419CRRCH180EX	1311209830494	N458	MERCURY COMPOUNDS	PBT	Pounds																		2011	NO	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	0		NA												NO	CWAGGONER@COEUR.COM	RR4		YES	 	
89419CRRCH180EX	1311209830506	007440020	NICKEL	TRI	Pounds																		2011	NO	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	0		NA												NO	CWAGGONER@COEUR.COM	RR5		YES	 	
