TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
05468WYTHNGEORG	1311209255948	007697372	NITRIC ACID	TRI	Pounds																		2011	NO	PBM NUTRITIONALS LLC	147 INDUSTRIAL PARK RD	GEORGIA	FRANKLIN	VT	05468	YES	NO	NO	NO								311514						44.696389	-73.089722	131639775										0		NA												NO	JOHN.GRIMMER@PERRIGO.COM			NO	 	
05468WYTHNGEORG	1311209255936	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	PBM NUTRITIONALS LLC	147 INDUSTRIAL PARK RD	GEORGIA	FRANKLIN	VT	05468	YES	NO	NO	NO								311514						44.696389	-73.089722	131639775										0		NA												NO	JOHN.GRIMMER@PERRIGO.COM			NO	 	
05491HRCLSPANTO	1311209695358	007439921	LEAD	TRI	Pounds																		2011	NO	GOODRICH CORP SENSORS & INTEGRATED SYSTEMS	100 PANTON RD	VERGENNES	ADDISON	VT	05491	YES	NO	NO	NO								336413						44.16303	-73.26294	001307594								GOODRICH CORP	004467452	.5	C 	CITY OF VERGENNES VT SECONDARY TREATMENT PLANT	2 CANAL ST	VERGENNES	VT	ADDISON	05491							NO	HEATHER.BANKS@GOODRICH.COM			YES	 	
05446HZLTT217LA	1311209408842	007440020	NICKEL	TRI	Pounds																		2011	NO	HAZELETT STRIP CASTING CORP	135 W LAKESHORE DR	COLCHESTER	CHITTENDEN	VT	05446	YES	NO	NO	NO								333298						44.54572	-73.21844	019141092										0		NA												NO	PETERRO@HAZELETT.COM			YES	 	
05446HZLTT217LA	1311209408828	007440473	CHROMIUM	TRI	Pounds																		2011	NO	HAZELETT STRIP CASTING CORP	135 W LAKESHORE DR	COLCHESTER	CHITTENDEN	VT	05446	YES	NO	NO	NO								333298						44.54572	-73.21844	019141092										0		NA												NO	PETERRO@HAZELETT.COM			YES	 	
05446HZLTT217LA	1311209408830	007440508	COPPER	TRI	Pounds																		2011	NO	HAZELETT STRIP CASTING CORP	135 W LAKESHORE DR	COLCHESTER	CHITTENDEN	VT	05446	YES	NO	NO	NO								333298						44.54572	-73.21844	019141092										0		NA												NO	PETERRO@HAZELETT.COM			YES	 	
05250MCKML79EAR	1311209298621	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	Pounds																		2011	NO	MACK MOLDING CO	79 E ARLINGTON RD	ARLINGTON	BENNINGTON	VT	05250	YES	NO	NO	NO								326199						43.07181	-73.15339	002068096								MACK GROUP	050227250	0		NA												NO	EEE@MACK.COM			NO	 	
05759GNRLL16WIN	1311209408285	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	GE AVIATION PLANT 2	270 WINDCREST RD	NORTH CLARENDON	RUTLAND	VT	057599533	YES	NO	NO	NO								336412	333611					43.576873	-72.959048	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	20000	O 	CITY OF RUTLAND WASTE TREATMENT FACILITY	GREEN HILLS LANE	RUTLAND	VT	RUTLAND	05701							NO	PAUL.BENDER@GE.COM			NO	 	
05759GNRLL16WIN	1311209408273	007440020	NICKEL	TRI	Pounds																		2011	NO	GE AVIATION PLANT 2	270 WINDCREST RD	NORTH CLARENDON	RUTLAND	VT	057599533	YES	NO	NO	NO								336412	333611					43.576873	-72.959048	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	4	M2	CITY OF RUTLAND WASTE TREATMENT FACILITY	GREEN HILLS LANE	RUTLAND	VT	RUTLAND	05701							NO	PAUL.BENDER@GE.COM			YES	 	
05759GNRLL16WIN	1311209408259	007439921	LEAD	TRI	Pounds																		2011	NO	GE AVIATION PLANT 2	270 WINDCREST RD	NORTH CLARENDON	RUTLAND	VT	057599533	YES	NO	NO	NO								336412	333611					43.576873	-72.959048	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	1	M2	CITY OF RUTLAND WASTE TREATMENT FACILITY	GREEN HILLS LANE	RUTLAND	VT	RUTLAND	05701							NO	PAUL.BENDER@GE.COM			YES	 	
05759GNRLL16WIN	1311209408234	007440473	CHROMIUM	TRI	Pounds																		2011	NO	GE AVIATION PLANT 2	270 WINDCREST RD	NORTH CLARENDON	RUTLAND	VT	057599533	YES	NO	NO	NO								336412	333611					43.576873	-72.959048	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	10	M2	CITY OF RUTLAND WASTE TREATMENT FACILITY	GREEN HILLS LANE	RUTLAND	VT	RUTLAND	05701							NO	PAUL.BENDER@GE.COM			YES	 	
05759GNRLL16WIN	1311209408246	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		2011	NO	GE AVIATION PLANT 2	270 WINDCREST RD	NORTH CLARENDON	RUTLAND	VT	057599533	YES	NO	NO	NO								336412	333611					43.576873	-72.959048	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	0		NA												NO	PAUL.BENDER@GE.COM			NO	 	
05759GNRLL16WIN	1311209408261	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	GE AVIATION PLANT 2	270 WINDCREST RD	NORTH CLARENDON	RUTLAND	VT	057599533	YES	NO	NO	NO								336412	333611					43.576873	-72.959048	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	1	M2	CITY OF RUTLAND WASTE TREATMENT FACILITY	GREEN HILLS LANE	RUTLAND	VT	RUTLAND	05701							NO	PAUL.BENDER@GE.COM			YES	 	
05759GNRLL16WIN	1311209408297	007697372	NITRIC ACID	TRI	Pounds																		2011	NO	GE AVIATION PLANT 2	270 WINDCREST RD	NORTH CLARENDON	RUTLAND	VT	057599533	YES	NO	NO	NO								336412	333611					43.576873	-72.959048	001367960								GENERAL ELECTRIC CO (GE CO)	001367960	0	O 	CITY OF RUTLAND WASTE TREATMENT FACILITY	GREEN HILLS LANE	RUTLAND	VT	RUTLAND	05701							NO	PAUL.BENDER@GE.COM			NO	 	
05301NTDCRONETE	1311209391705	007440508	COPPER	TRI	Pounds																		2011	NO	VERMONT CIRCUITS INC	76 TECHNOLOGY DR	BRATTLEBORO	WINDHAM	VT	05301	YES	NO	NO	NO								334412						42.87599	-72.56269	118082825										250	M2	BRATTLEBORO DEP. OF PUB. WORKS	211 FAIRGROUND ROAD	BRATTLEBORO	VT	WINDHAM	05301							NO	JAMES.LAYER@VTCIRVUITS.COM			YES	 	
05301NTDCRONETE	1311209391717	007439921	LEAD	TRI	Pounds																		2011	NO	VERMONT CIRCUITS INC	76 TECHNOLOGY DR	BRATTLEBORO	WINDHAM	VT	05301	YES	NO	NO	NO								334412						42.87599	-72.56269	118082825										4	M2	BRATTLEBORO DEP. OF PUB. WORKS	211 FAIRGROUND ROAD	BRATTLEBORO	VT	WINDHAM	05301							NO	JAMES.LAYER@VTCIRVUITS.COM			YES	 	
05452BM   1000R	1311209541717	000191242	BENZO(G,H,I)PERYLENE	PBT	Pounds																		2011	NO	IBM CORP	1000 RIVER ST	ESSEX JUNCTION	CHITTENDEN	VT	05452	YES	NO	NO	NO								334413						44.478889	-73.100556	119714236								IBM CORP		0		NA												NO	TBAECHLE@US.IBM.COM			NO	 	
05452BM   1000R	1311209541756	000872504	N-METHYL-2-PYRROLIDONE	TRI	Pounds																		2011	NO	IBM CORP	1000 RIVER ST	ESSEX JUNCTION	CHITTENDEN	VT	05452	YES	NO	NO	NO								334413						44.478889	-73.100556	119714236								IBM CORP		0		NA												NO	TBAECHLE@US.IBM.COM			NO	 	
05452BM   1000R	1311209541768	N511	NITRATE COMPOUNDS	TRI	Pounds																		2011	NO	IBM CORP	1000 RIVER ST	ESSEX JUNCTION	CHITTENDEN	VT	05452	YES	NO	NO	NO								334413						44.478889	-73.100556	119714236								IBM CORP		0		NA												NO	TBAECHLE@US.IBM.COM			NO	 	
