TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
53520WDBRDTENEY	1311209046655	000111422	DIETHANOLAMINE	TRI	2011	WOODBRIDGE CORP	W1901 TEN EYCK RD	BRODHEAD	GREEN	WI	53520	YES	NO	NO	NO								326150						42.607778	-89.388333	114115942								WOODBRIDGE HOLDINGS INC	161659883	THE FACILITY CEASED PRODUCTION OPERATIONS DEC. 31, 2011.	NO	SHAYNE_MAY@WOODBRIDGEGROUP.COM			NO	 	
53520WDBRDTENEY	1311209046667	N120	DIISOCYANATES	TRI	2011	WOODBRIDGE CORP	W1901 TEN EYCK RD	BRODHEAD	GREEN	WI	53520	YES	NO	NO	NO								326150						42.607778	-89.388333	114115942								WOODBRIDGE HOLDINGS INC	161659883	THE FACILITY CEASED PRODUCTION OPERATIONS DEC. 31, 2011.	NO	SHAYNE_MAY@WOODBRIDGEGROUP.COM			NO	 	
53066WSMRQ930AR	1311209846892	N230	CERTAIN GLYCOL ETHERS	TRI	2011	WISMARQ CORP	930 ARMOUR RD	OCONOMOWOC	WAUKESHA	WI	530660047	YES	NO	NO	NO								332812						43.104064	-88.482419	014708275		WID980792063								REVISIONS WERE MADE TO PART II, SECTION 8.  THE PRIOR YEAR (I.E. 2010) DATA FOR EACH SUBSECTION WAS REVISED TO REFLECT THE 2010 FORM R DATA THAT WAS SUBMITTED/CERTIFIED ON AUGUST 10, 2012.  THE 2011 PRODUCTION RATIO WAS ALSO REVISED.	NO	JERRY.NEUBERT@WISMARQ.COM	RR5		NO	 	
53066WSMRQ930AR	1311209846916	000100414	ETHYLBENZENE	TRI	2011	WISMARQ CORP	930 ARMOUR RD	OCONOMOWOC	WAUKESHA	WI	530660047	YES	NO	NO	NO								332812						43.104064	-88.482419	014708275		WID980792063								REVISIONS WERE MADE TO PART II, SECTION 8.  THE PRIOR YEAR (I.E. 2010) DATA FOR EACH SUBSECTION WAS REVISED TO REFLECT THE 2010 FORM R DATA THAT WAS SUBMITTED/CERTIFIED ON AUGUST 10, 2012.  THE 2011 PRODUCTION RATIO WAS ALSO REVISED.	NO	JERRY.NEUBERT@WISMARQ.COM	RR5		NO	 	
53066WSMRQ930AR	1311209846930	000091203	NAPHTHALENE	TRI	2011	WISMARQ CORP	930 ARMOUR RD	OCONOMOWOC	WAUKESHA	WI	530660047	YES	NO	NO	NO								332812						43.104064	-88.482419	014708275		WID980792063								REVISIONS WERE MADE TO PART II, SECTION 8.  THE PRIOR YEAR (I.E. 2010) DATA FOR EACH SUBSECTION WAS REVISED TO REFLECT THE 2010 FORM R DATA THAT WAS SUBMITTED/CERTIFIED ON AUGUST 10, 2012.  THE 2011 PRODUCTION RATIO WAS ALSO REVISED.	NO	JERRY.NEUBERT@WISMARQ.COM	RR5		NO	 	
53066WSMRQ930AR	1311209846955	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	WISMARQ CORP	930 ARMOUR RD	OCONOMOWOC	WAUKESHA	WI	530660047	YES	NO	NO	NO								332812						43.104064	-88.482419	014708275		WID980792063								REVISIONS WERE MADE TO PART II, SECTION 8.  THE PRIOR YEAR (I.E. 2010) DATA FOR EACH SUBSECTION WAS REVISED TO REFLECT THE 2010 FORM R DATA THAT WAS SUBMITTED/CERTIFIED ON AUGUST 10, 2012.  THE 2011 PRODUCTION RATIO WAS ALSO REVISED.	NO	JERRY.NEUBERT@WISMARQ.COM	RR5		NO	 	
54241HMLTN13161	1311209073105	007440473	CHROMIUM	TRI	2011	FISHER HAMILTON LLC	1316 18TH ST	TWO RIVERS	MANITOWOC	WI	54241	YES	NO	NO	NO								337212						44.149707	-87.566863	028844321								THERMO FISHER SCIENTIFIC INC	001408673	FACILITY IS SCHEDULED TO CLOSE DEC. 2012	NO	KRIS.SITTERLE@THERMOFISHER.COM			YES	 	
53536STGHT101CO	1311209093677	N450	MANGANESE COMPOUNDS	TRI	2011	STOUGHTON TRAILERS LLC - PLANT 7	101 COUNTY HWY M	EVANSVILLE	ROCK	WI	53536	YES	NO	NO	NO								336212						42.773611	-89.298056									STI HOLDINGS INC		PLANT CLOSED 2007 - 2010.  REOPENED IN 2011.	NO	JOHNH@STOUGHTONTRAILERS.COM			YES	 	
53536STGHT101CO	1311209093703	N982	ZINC COMPOUNDS	TRI	2011	STOUGHTON TRAILERS LLC - PLANT 7	101 COUNTY HWY M	EVANSVILLE	ROCK	WI	53536	YES	NO	NO	NO								336212						42.773611	-89.298056									STI HOLDINGS INC		PLANT CLOSED 2007 TO 2010.  REOPENED IN 2011.	NO	JOHNH@STOUGHTONTRAILERS.COM			YES	 	
54935GLLWY325TO	1311209449685	007697372	NITRIC ACID	TRI	2011	MILK SPECIALTIES CO DBA MILK SPECIALTIES GLOBAL-FOND DU LAC	325 TOMPKINS ST	FOND DU LAC	FOND DU LAC	WI	54935	YES	NO	NO	NO								311514						43.77098	-88.4598									SAPUTO ACQUISITION INC	796426286	THIS FACILITY WAS SHUT DOWN FOR MOST OF 2010.  OPERATIONS WERE STARTED UP UNDER THE MILK SPECIALTIES CO. OWNERSHIP IN DECEMBER OF 2010.  ITS USAGE OF NITRIC ACID IN 2010 DID NOT TRIGGER THE NEED FOR A FORM R REPORT FOR THAT YEAR.	NO	MHOYORD@MILKSPECIALTIES.COM			NO	 	
53051ZNTHSW156N	1311209268059	007664417	AMMONIA	TRI	2011	GKN SINTER METALS	W156 N9305 TIPP ST	MENOMONEE FALLS	WAUKESHA	WI	53051	YES	NO	NO	NO								332117						43.186111	-88.103889	006423594								GKN NA INC	006423594	ELIMINATED AMMON IA FOR ON-SITE PRODUCTION OF HYDROGEN/NITROGEN. NOW IMPORT THE H2 N2	NO	TERRY.KROENING@GKLNSINTERMETALS.COM			NO	 	
