TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
58523TTRTL62401	1311209269366	N420	LEAD COMPOUNDS	PBT	Pounds																		2011	NO	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	0		NA												NO	CKLING@OTPCO.COM			YES	 	
58523TTRTL62401	1311209269404	N770	VANADIUM COMPOUNDS	TRI	Pounds																		2011	NO	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	0		NA												NO	CKLING@OTPCO.COM			YES	 	
58523TTRTL62401	1311209269339	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2011	NO	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	0		NA												NO	CKLING@OTPCO.COM			NO	 	
58523TTRTL62401	1311209269327	N100	COPPER COMPOUNDS	TRI	Pounds																		2011	NO	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	0		NA												NO	CKLING@OTPCO.COM			YES	 	
58523TTRTL62401	1311209269378	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2011	NO	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	0		NA												NO	CKLING@OTPCO.COM			YES	 	
58523TTRTL62401	1311209269303	N040	BARIUM COMPOUNDS	TRI	Pounds																		2011	NO	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	0		NA												NO	CKLING@OTPCO.COM			YES	 	
58523TTRTL62401	1311209269315	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2011	NO	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	0		NA												NO	CKLING@OTPCO.COM			YES	 	
58523TTRTL62401	1311209269392	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	0		NA												NO	CKLING@OTPCO.COM			NO	 	
58523TTRTL62401	1311209269416	N982	ZINC COMPOUNDS	TRI	Pounds																		2011	NO	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	0		NA												NO	CKLING@OTPCO.COM			YES	 	
58523TTRTL62401	1311209269291	N020	ARSENIC COMPOUNDS	TRI	Pounds																		2011	NO	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	0		NA												NO	CKLING@OTPCO.COM			YES	 	
