TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
58576GRTRV28753	1311209010848	007664393	HYDROGEN FLUORIDE	TRI	2011	COAL CREEK STATION	2875 3RD ST SW	UNDERWOOD	MCLEAN	ND	585769596	YES	NO	NO	NO								221112						47.371376	-101.210274	047664649										NA	NO	DSTOCKDILL@GRENERGY.COM			NO	 	
58554RMHSKHWY18	1311209387618	007664393	HYDROGEN FLUORIDE	TRI	2011	RM HESKETT STATION	2025 38TH ST	MANDAN	MORTON	ND	58554	YES	NO	NO	NO								221112						46.86491	-100.88132									MDU RESOURCES GROUP INC	006962286	THE TOTAL QUANTITY OF HYDROGEN FLUORIDE RELEASED AT THIS FACILITY REPORTED A 2492.3% INCREASE IN THE TOTAL RELEASES (SUM OF SECTIONS 8.1 THROUGH 8.7, COLUMN B) AS COMPARED TO THE PRIOR YEAR.  THIS WAS DUE TO TESTING IN 2011 THAT RESULTED IN A NEW SITE SPECIFIC EMISSIONS FACTOR FOR HYDROGEN FLUORIDE. THE EMISSIONS RATE WENT FROM 0.003 LB HF/HR TO 0.066 LB HF/HR.  THERE HAVE BEEN NO CHANGES IN THE METHOD OF OPERATION OF THE UNITS AND THAT THE DIFFERENCE MAY BE DUE TO CHANGES IN STACK TEST METHOD PROCEDURES OVER TIME.	NO	MARK.HANSON@MDURESOURCES.COM			NO	 	
58523TTRTL62401	1311209269354	007664393	HYDROGEN FLUORIDE	TRI	2011	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	NA	NO	CKLING@OTPCO.COM			NO	 	
58576GRTRV28753	1311209010901	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	COAL CREEK STATION	2875 3RD ST SW	UNDERWOOD	MCLEAN	ND	585769596	YES	NO	NO	NO								221112						47.371376	-101.210274	047664649										NA	NO	DSTOCKDILL@GRENERGY.COM			NO	 	
58523TTRTL62401	1311209269392	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	NA	NO	CKLING@OTPCO.COM			NO	 	
58576GRTRV28753	1311209010786	007782505	CHLORINE	TRI	2011	COAL CREEK STATION	2875 3RD ST SW	UNDERWOOD	MCLEAN	ND	585769596	YES	NO	NO	NO								221112						47.371376	-101.210274	047664649										NA	NO	DSTOCKDILL@GRENERGY.COM			NO	 	
58075PRGLD18049	1311209591914	007782505	CHLORINE	TRI	2011	CARGILL INC WET CORN MILLING - WAHPETON	18049 COUNTY RD 8 E	WAHPETON	RICHLAND	ND	58075	YES	NO	NO	NO								311221						46.345208	-96.637788	006249189								CARGILL INC		BASIS FOR FACTOR FROM EPA DOCUMENT OF ESTIMATING RELEASE AND WASTE TREATMENT EFFICIENCIES FOR THE TOXIC CHEMICAL RELEASE INVENTORY FORMÿ¿ EPA 560/4-88-002, DECEMBER 1987, TABLE D-2, PAGE D-3.  FLANGES AND VALVES FUGITIVE EMISSIONS WERE ESTIMATED USING THESE PUBLISHED FACTORS.  OPEN ENDS HAS A FACTOR BUT THERE WERE NO RELEASE THIS YEAR FROM OPEN ENDS DOCUMENTED.	NO	JASON_STEVENS@CARGILL.COM			NO	 	
5848WGRTRV33669	1311209631427	N420	LEAD COMPOUNDS	PBT	2011	GREAT RIVER ENERGY SPIRITWOOD STATION	3366 93RD AVE SE	SPIRITWOOD	STUTSMAN	ND	58481	YES	NO	NO	NO								221112						46.926129	-98.50297	808160043										FACILITY IS LAID UP FOR 2012 AND MAY NOT REPORT DUE TO LACK OF OPERATION IN 2012.	NO	DSTOCKDILL@GRENERGY.COM			YES	 	
58576GRTRV28753	1311209010851	N420	LEAD COMPOUNDS	PBT	2011	COAL CREEK STATION	2875 3RD ST SW	UNDERWOOD	MCLEAN	ND	585769596	YES	NO	NO	NO								221112						47.371376	-101.210274	047664649										NA	NO	DSTOCKDILL@GRENERGY.COM			YES	 	
58523TTRTL62401	1311209269366	N420	LEAD COMPOUNDS	PBT	2011	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	NA	NO	CKLING@OTPCO.COM			YES	 	
58576GRTRV28753	1311209010887	N495	NICKEL COMPOUNDS	TRI	2011	COAL CREEK STATION	2875 3RD ST SW	UNDERWOOD	MCLEAN	ND	585769596	YES	NO	NO	NO								221112						47.371376	-101.210274	047664649										NA	NO	DSTOCKDILL@GRENERGY.COM			YES	 	
58576GRTRV28753	1311209010925	N982	ZINC COMPOUNDS	TRI	2011	COAL CREEK STATION	2875 3RD ST SW	UNDERWOOD	MCLEAN	ND	585769596	YES	NO	NO	NO								221112						47.371376	-101.210274	047664649										NA	NO	DSTOCKDILL@GRENERGY.COM			YES	 	
58523TTRTL62401	1311209269416	N982	ZINC COMPOUNDS	TRI	2011	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	NA	NO	CKLING@OTPCO.COM			YES	 	
5848WGRTRV33669	1311209631415	000107211	ETHYLENE GLYCOL	TRI	2011	GREAT RIVER ENERGY SPIRITWOOD STATION	3366 93RD AVE SE	SPIRITWOOD	STUTSMAN	ND	58481	YES	NO	NO	NO								221112						46.926129	-98.50297	808160043										NA	NO	DSTOCKDILL@GRENERGY.COM			NO	 	
58576GRTRV28753	1311209010747	N010	ANTIMONY COMPOUNDS	TRI	2011	COAL CREEK STATION	2875 3RD ST SW	UNDERWOOD	MCLEAN	ND	585769596	YES	NO	NO	NO								221112						47.371376	-101.210274	047664649										NA	NO	DSTOCKDILL@GRENERGY.COM			YES	 	
58576GRTRV28753	1311209010750	N020	ARSENIC COMPOUNDS	TRI	2011	COAL CREEK STATION	2875 3RD ST SW	UNDERWOOD	MCLEAN	ND	585769596	YES	NO	NO	NO								221112						47.371376	-101.210274	047664649										NA	NO	DSTOCKDILL@GRENERGY.COM			YES	 	
58523TTRTL62401	1311209269291	N020	ARSENIC COMPOUNDS	TRI	2011	OTTER TAIL POWER CO COYOTE STATION	6240 13TH ST SW	BEULAH	MERCER	ND	585230339	YES	NO	NO	NO								221112						47.292	-101.752998	839346376								OTTER TAIL CORP	006961353	NA	NO	CKLING@OTPCO.COM			YES	 	
