TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
07008XFRDS600MI	1311209125893	007697372	NITRIC ACID	TRI	Pounds																		2011	NO	OXFORD INSTRUMENTS	600 MILIK ST	CARTERET	MIDDLESEX	NJ	07008	YES	NO	NO	NO								331422						40.589338	-74.248225	061851325										0		NA												NO	TONY.SAMBUCINI@OXINST.COM			NO	 	
08861NGLRT1200A	1311209132543	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2011	NO	ENGLERT INC	1200 AMBOY AVE	PERTH AMBOY	MIDDLESEX	NJ	08861	YES	NO	NO	NO								332322						40.539677	-74.272621	001911833										0		NA												NO	G.JOHNSON@ENGLERTINC.COM			NO	 	
08861NGLRT1200A	1311209132556	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2011	NO	ENGLERT INC	1200 AMBOY AVE	PERTH AMBOY	MIDDLESEX	NJ	08861	YES	NO	NO	NO								332322						40.539677	-74.272621	001911833										0		NA												NO	G.JOHNSON@ENGLERTINC.COM			NO	 	
08861NGLRT1200A	1311209132568	000131113	DIMETHYL PHTHALATE	TRI	Pounds																		2011	NO	ENGLERT INC	1200 AMBOY AVE	PERTH AMBOY	MIDDLESEX	NJ	08861	YES	NO	NO	NO								332322						40.539677	-74.272621	001911833										0		NA												NO	G.JOHNSON@ENGLERTINC.COM			NO	 	
08861NGLRT1200A	1311209132570	000091203	NAPHTHALENE	TRI	Pounds																		2011	NO	ENGLERT INC	1200 AMBOY AVE	PERTH AMBOY	MIDDLESEX	NJ	08861	YES	NO	NO	NO								332322						40.539677	-74.272621	001911833										0		NA												NO	G.JOHNSON@ENGLERTINC.COM			NO	 	
08861NGLRT1200A	1311209132582	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2011	NO	ENGLERT INC	1200 AMBOY AVE	PERTH AMBOY	MIDDLESEX	NJ	08861	YES	NO	NO	NO								332322						40.539677	-74.272621	001911833										0		NA												NO	G.JOHNSON@ENGLERTINC.COM			NO	 	
0764WCNNGN15MER	1311209118761	007440508	COPPER	TRI	Pounds																		2011	NO	COINING INC	15 MERCEDES DR	MONTVALE	BERGEN	NJ	07645	YES	NO	NO	NO								332116						41.04736	-74.06198	002002368								AMETEK INC	001345149	.5	M2	BERGEN COUNTY UTILITIES AUTHORITY	FOOT OF MEHROF ROAD	LITTLE FERRY	NJ	BERGEN	07643							NO	JOSEPH.SPERANZA@AMETEK.COM			YES	 	
0764WCNNGN15MER	1311209118773	007439921	LEAD	TRI	Pounds																		2011	NO	COINING INC	15 MERCEDES DR	MONTVALE	BERGEN	NJ	07645	YES	NO	NO	NO								332116						41.04736	-74.06198	002002368								AMETEK INC	001345149	0		NA												NO	JOSEPH.SPERANZA@AMETEK.COM			YES	 	
08023DPNTDRTE13	1311209122427	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2011	NO	DUPONT PERFORMANCE POLYMERS	RT 130 & CANAL RD	DEEPWATER	SALEM	NJ	08023	YES	NO	NO	NO								325211						39.691667	-75.508333									E I DU PONT DE NEMOURS & CO	001315704	0		NA												NO	FORREST-MARC.HOLMAN@DUPONT.COM			NO	 	
07008XFRDS600MI	1311209125855	007440508	COPPER	TRI	Pounds																		2011	NO	OXFORD INSTRUMENTS	600 MILIK ST	CARTERET	MIDDLESEX	NJ	07008	YES	NO	NO	NO								331422						40.589338	-74.248225	061851325										528	M2	CARTERET SEWAGE AUTHORITY	399 ROOSEVELT AVENUE	CARTERET	NJ	MIDDLESEX	07008							NO	TONY.SAMBUCINI@OXINST.COM			YES	 	
