TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
08876RMTCT197ME	1311208987584	N230	CERTAIN GLYCOL ETHERS	TRI	2011	VOLTAIX LLC	197 MEISTER AVE	BRANCHBURG	SOMERSET	NJ	08876	YES	NO	NO	NO								325188						40.605745	-74.715119	173293994										THE PRODUCTION OF METHYLATED SILANES DECRESED IN 2011 AS COMPARED TO 2010	NO	MPIKULIN@VOLTAIX.COM			NO	 	
08855NDXNCTURNE	1311209144310	000107211	ETHYLENE GLYCOL	TRI	2011	EVONIK DEGUSSA CORP	2 TURNER PL	PISCATAWAY	MIDDLESEX	NJ	08854	YES	NO	NO	NO								325510						40.557	-74.454528	185685765								EVONIK INDUSTRIES	063344022	OUR FACILITY HAVE IMPLEMENTED MEASURES SUCH AS  USING NEW FORMULATIONS THAT DO NOT USE THE REPORTED CHEMICAL OR LESS OF IT AND PERFORMING TESTING USING SAMLLER SAMPLE SIZES.	NO	GEORGE.MOSSAAD@EVONIK.COM			NO	 	
07080HMMLC10HAR	1311209074691	N511	NITRATE COMPOUNDS	TRI	2011	HUMMEL CROTON INC	10 HARMICH RD	SOUTH PLAINFIELD	MIDDLESEX	NJ	07080	YES	NO	NO	NO								325188						40.568858	-74.400789	044081222		NJD044081222								-W55:PURCHASE HYDROGEN PEROXIDE & AMMONIUM HYDROXIDE IN BULK TOTES INSTEAD ON 55 GAL DRUMS.;W19:MANUFACTURE BARIUM PEROXIDE DURING TEMPERATURES OF 70 DEGREES F OR BELOW TO INCREASE YIELD OF PRODUCT AND REDUCE NPO.	NO	BERNIESCHOENJR@HUMMELCROTON.COM			NO	 	
07080HMMLC10HAR	1311209074715	007632000	SODIUM NITRITE	TRI	2011	HUMMEL CROTON INC	10 HARMICH RD	SOUTH PLAINFIELD	MIDDLESEX	NJ	07080	YES	NO	NO	NO								325188						40.568858	-74.400789	044081222		NJD044081222								-W32:USE BETTER MEASURING TECHNIQUE TO WEIGH PRODUCT BEFORE AND AFTER PROCESSING OPERATIONS.	NO	BERNIESCHOENJR@HUMMELCROTON.COM			YES	 	
07544KRKRC1EAST	1311209082181	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	KIRKER ENTERPRISES INC	1 E 11TH ST	PATERSON	PASSAIC	NJ	07524	YES	NO	NO	NO								325510						40.936287	-74.156929											THIS MATERIAL HAS BEEN ELIMINATED	NO	JNOLFI@KIRKERENT.COM			NO	 	
08067PDRCK143US	1311209215589	007664417	AMMONIA	TRI	2011	PEDRICKTOWN COGENERATION CO LP	143 HWY 130 - PO BOX 404	PEDRICKTOWN	SALEM	NJ	08067	YES	NO	NO	NO								221112						39.766944	-75.421361											AMMONIA (NH3) IS USED SOLELY FOR AIR POLLUTION CONTROLIN THE SELECTIVE CATALYTIC REDUCTION (SCR) SYSTEM, I.E., FOR A REDUCTION OF NOX EMISSIONS. AN INCREASE IN NH3 EMISSIONS FROM ONE YEAR TO THE NEXT IS INDICATIVE OF AN INCREASE IN ELECTRICAL GENERATION AND AN INCREASE IN NOX EMISSIONS REDUCTIONS.	NO	RVACCARO@MORRISENERGY.COM			NO	 	
07083LCNPW901LE	1311209734932	007440508	COPPER	TRI	2011	ACUPOWDER INTERNATIONAL LLC	901 LEHIGH AVE	UNION	UNION	NJ	07083	YES	NO	NO	NO								331423						40.682472	-74.242325	839146677								ACUPOWDER INTERNATIONAL LLC		SCHEDULED FACILITY INSPECTION IS BEING IMPLEMENT BY DOING A WALKTHRU AT LEAST ONCE EVERY 2 WEEKS TO CHECK HOUSEKEEPING & POTENTIAL SPILLS OF CHEMICAL.	NO	MORALES@ACUPOWDER.COM			YES	 	
07073GNRLF13MAN	1311209075148	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	2011	FOAMEX INNOVATIONS OPERATING CO	13 MANOR RD	EAST RUTHERFORD	BERGEN	NJ	07073	YES	NO	NO	NO								326150						40.826176	-74.089787	051656424								FOAMEX INNOVATIONS INC	829462535	TDI GREEN BELT WASTE REDUCTION PROGRAM IN PLACE TO MORE EFFECTIVELY REDUCE THSI WASTE STREAM VIA LEAN WASTE HANDLING METHODS.	NO	JDARCY@FXI.COM			NO	 	
07823HFFMN206RO	1311209511548	007664417	AMMONIA	TRI	2011	DSM NUTRITIONAL PRODUCTS  LLC	205 MACKS ISLAND DR	BELVIDERE	WARREN	NJ	078231113	YES	NO	NO	NO								325411						40.843611	-75.066389	160147252								KONINKLIJKE DSM NV		-W58:CONTINUAL IMPROVEMENT IN THE FERMENTATION PROCESS	NO	TODD.TERESKA@DSM.COM			NO	 	
07203RNBND304CO	1311209199518	007664417	AMMONIA	TRI	2011	IRONBOUND HEAT TREATING CO	304 COX ST	ROSELLE	UNION	NJ	07203	YES	NO	NO	NO								332811						40.653892	-74.280739	005982046								BODYCOTE PLC	005982046	AN ONGOING EFFORT IS MADE TO PROCESS PARTS IN EQUIPMENT DESIGNED TO USE LOWER AMOUNTS OF AMMONIA WHENEVER WORK LOAD ALLOWS.	NO	ROBERT.LOBELL@BODYCOTE.COM			NO	 	
