TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
67501JCKSN2600E	1311209502196	007697372	NITRIC ACID	TRI	2011	JACKSON DAIRY	2600 E 4TH AVE	HUTCHINSON	RENO	KS	675010429	YES	NO	NO	NO								311511						38.058889	-97.882778	007243629		KSD984989228						THE KROGER CO	006999528	JACKSON DAIRY CURRENTLY USES NITRIC ACID FOR SANITIZING OUR ULTRA-HIGH MILK PROCESSING SYSTEM. THE 7% INCREASE IN DUE TO INCREASES IN PRODUCTION. WE EXPECT STEADY GROWTH IN THE COMING YEARS.	NO	STEVE.TRAMP@KROGER.COM			NO	 	
66548TTNTR2306H	1311209155744	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	TITAN TRAILER MANUFACTURING INC	2306 HWY 77	WATERVILLE	MARSHALL	KS	66548	YES	NO	NO	NO								336212						39.679722	-96.750928	187132048										DUPONT CHANGED FORMULA AND IT REDUCED OUR XYLENE(MIXED ISOMERS)	NO	JENSEN_RL@YAHOO.COM			NO	 	
66548TTNTR2306H	1311209155718	000091203	NAPHTHALENE	TRI	2011	TITAN TRAILER MANUFACTURING INC	2306 HWY 77	WATERVILLE	MARSHALL	KS	66548	YES	NO	NO	NO								336212						39.679722	-96.750928	187132048										DUPONT CHANGED FORMULATION AND IT REDUCED OUR NAPTHALENE.	NO	JENSEN_RL@YAHOO.COM			NO	 	
66548TTNTR2306H	1311209155720	000100425	STYRENE	TRI	2011	TITAN TRAILER MANUFACTURING INC	2306 HWY 77	WATERVILLE	MARSHALL	KS	66548	YES	NO	NO	NO								336212						39.679722	-96.750928	187132048										SMALL AMOUNT OF STYRENE IN OUR PAINT.  TOTAL OF 2 POUNDS FOR THE YEAR	NO	JENSEN_RL@YAHOO.COM			NO	 	
66548TTNTR2306H	1311209155694	000100414	ETHYLBENZENE	TRI	2011	TITAN TRAILER MANUFACTURING INC	2306 HWY 77	WATERVILLE	MARSHALL	KS	66548	YES	NO	NO	NO								336212						39.679722	-96.750928	187132048										DUPONT CHANGED FORMULATION AND IT REDUCE OUR ETHYLBENZENE	NO	JENSEN_RL@YAHOO.COM			NO	 	
66720THRMD201NA	1311209642216	000108883	TOLUENE	TRI	2011	HBD/THERMOID INC	201 N ALLEN AVE	CHANUTE	NEOSHO	KS	66720	YES	NO	NO	NO								326220						37.684004	-95.46665	181808053								HBD/THERMOID INC	020038709	VAPOR CAPTURE CONTROL IMPROVEMENTS AND RTO INSTALLATION TO BE IMPLEMENTED BY 4TH QUARTER 2012	NO	TWILSONHBD@CABLEONE.NET			NO	 	
66111CNSPC636S6	1311209064435	000100414	ETHYLBENZENE	TRI	2011	DAYTON SUPERIOR CORP	636 S 66TH TERRACE	KANSAS CITY	WYANDOTTE	KS	66111	YES	NO	NO	NO								325998						39.08612	-94.73227	041604463								DAYTON SUPERIOR CORP		THE PRODUCTS MANUFACTURED VARY WITH DEMAND AND THE QUANTITY OF ETHYLBENZENE DOES NOT NECESSARILY REFLECT ACTUAL PRODUCTION.-W14:WE HAVE DEDICATED TANKS FOR EACH PRODUCT TYPE, DECREASING CLEANING AND WE ALSO RE-USE SOLVENT USED FOR CLEANING IN THE FOLLOWING BATCH.;T04:PRODUCTION EFFICIENCY WAS DISCUSSED AND THIS WAS THE BEST DECISION.	NO	SHIRLEYMCCANN@DAYTONSUPERIOR.COM			NO	 	
66111CNSPC636S6	1311209064423	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2011	DAYTON SUPERIOR CORP	636 S 66TH TERRACE	KANSAS CITY	WYANDOTTE	KS	66111	YES	NO	NO	NO								325998						39.08612	-94.73227	041604463								DAYTON SUPERIOR CORP		THE QUANTITIES OF TRI CHEMICALS DEPEND ON WHICH PRODUCTS ARE REQUESTED MOST, SO IT CAN VARY FROM YEAR TO YEAR WITHOUT REFLECTING ALL OUR PRODUCTION, NECESSARILY.-W14:WE HAVE DEDICATED TANKS FOR SPECIFIC PRODUCT TYPES.;T04:DISCUSSED AND DETERMINED TO BE BEST OPTION.	NO	SHIRLEYMCCANN@DAYTONSUPERIOR.COM			NO	 	
66111CNSPC636S6	1311209064447	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	DAYTON SUPERIOR CORP	636 S 66TH TERRACE	KANSAS CITY	WYANDOTTE	KS	66111	YES	NO	NO	NO								325998						39.08612	-94.73227	041604463								DAYTON SUPERIOR CORP		THE PRODUCTS MANUFACTURED, BASED ON DEMAND, DO NOT NECESSARILY REFLECT THE USE OF THIS CHEMICAL. IT DEPENDS ON WHICH SOLVENT IS USED FOR EACH PROCUCT.-W14:WE HAVE DEDICATED TANKS FOR SPECIFIC PRODUCT TYPES.;T04:THIS WAS DETERMINED TO BE THE BEST OPTION TO INCREASE PRODUCTION EFFICIENCY AND DECREASE WASTE.	NO	SHIRLEYMCCANN@DAYTONSUPERIOR.COM			NO	 	
67201THCLM3600N	1311209733676	007664417	AMMONIA	TRI	2011	THE COLEMAN CO INC	3600 N HYDRAULIC	WICHITA	SEDGWICK	KS	67219	YES	NO	NO	NO								339999						37.747361	-97.316861	787449438								JARDEN CORP	801875980	IMPLEMENTED PRACTICE OF SHUTTING DOWN FEED TO SYSTEM DURING DOWN SHIFTS.	NO	ALEX.STERN@COLEMAN.COM			NO	 	
