TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
74115BNGNR3330N	1311209087131	000107211	ETHYLENE GLYCOL	TRI	2011	SPIRIT AEROSYSTEMS INC	3330 N MINGO RD	TULSA	TULSA	OK	741161211	YES	NO	NO	NO								336411						36.201995	-95.869215	362176773								SPIRIT AEROSYSTEMS HOLDINGS INC		LAST YEAR SEVERAL AUTOCLAVE COOLING SYSTEMS WERE CLEANED.  NOT AS MANY AUTOCLAVE COOLING SYSTEMS WERE CLEANED THIS YEAR.  THIS CAUSED THE ETHYLENE GLYCOL USAGE TO DROP.	NO	KIRK.A.RUTTER@SPIRITAERO.COM			NO	 	
73179CMRN 7500S	1311209656115	007440020	NICKEL	TRI	2011	CAMERON	7500 SW 29TH ST	OKLAHOMA CITY	OKLAHOMA	OK	73179	YES	NO	NO	NO								333132						35.43522	-97.64606									CAMERON INTERNATIONAL CORP	879041309	USED RANGE CODES WHEN APPLICABLE	NO	JEREMY.WILSON@C-A-M.COM			YES	 	
73179CMRN 7500S	1311209656103	007440473	CHROMIUM	TRI	2011	CAMERON	7500 SW 29TH ST	OKLAHOMA CITY	OKLAHOMA	OK	73179	YES	NO	NO	NO								333132						35.43522	-97.64606									CAMERON INTERNATIONAL CORP	879041309	USED RANGE CODES WHEN APPLICABLE	NO	JEREMY.WILSON@C-A-M.COM			YES	 	
73127DCNDS5716N	1311209687007	007439921	LEAD	TRI	2011	DCI INDUSTRIES INC	5716 NW 4TH ST	OKLAHOMA CITY	OKLAHOMA	OK	73127	YES	NO	NO	NO								332813						35.46954	-97.61824	074286329										REMOVAL AND SHIPMENT OF SPENT RECTIFIER ANODES FOR RECYCLING IS ONLY DONE ON AN OCCASIONAL BASIS.	NO	CCHROME@AOL.COM			YES	 	
74434MSKGG5501T	1311209296161	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2011	MUSKOGEE GENERATING STATION	5501 THREE FORKS RD	FORT GIBSON	MUSKOGEE	OK	74434	YES	NO	NO	NO								221112						35.757611	-95.283278	621528462								OGE ENERGY CORP		NA	NO	ALFORDBT@OGE.COM			NO	 	
74434MSKGG5501T	1311209296197	N450	MANGANESE COMPOUNDS	TRI	2011	MUSKOGEE GENERATING STATION	5501 THREE FORKS RD	FORT GIBSON	MUSKOGEE	OK	74434	YES	NO	NO	NO								221112						35.757611	-95.283278	621528462								OGE ENERGY CORP		NA	NO	ALFORDBT@OGE.COM			YES	 	
74434MSKGG5501T	1311209296122	N040	BARIUM COMPOUNDS	TRI	2011	MUSKOGEE GENERATING STATION	5501 THREE FORKS RD	FORT GIBSON	MUSKOGEE	OK	74434	YES	NO	NO	NO								221112						35.757611	-95.283278	621528462								OGE ENERGY CORP		NA	NO	ALFORDBT@OGE.COM			YES	 	
74434MSKGG5501T	1311209296209	N458	MERCURY COMPOUNDS	PBT	2011	MUSKOGEE GENERATING STATION	5501 THREE FORKS RD	FORT GIBSON	MUSKOGEE	OK	74434	YES	NO	NO	NO								221112						35.757611	-95.283278	621528462								OGE ENERGY CORP		NA	NO	ALFORDBT@OGE.COM			YES	 	
74434MSKGG5501T	1311209296185	N420	LEAD COMPOUNDS	PBT	2011	MUSKOGEE GENERATING STATION	5501 THREE FORKS RD	FORT GIBSON	MUSKOGEE	OK	74434	YES	NO	NO	NO								221112						35.757611	-95.283278	621528462								OGE ENERGY CORP		NA	NO	ALFORDBT@OGE.COM			YES	 	
74434MSKGG5501T	1311209296134	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2011	MUSKOGEE GENERATING STATION	5501 THREE FORKS RD	FORT GIBSON	MUSKOGEE	OK	74434	YES	NO	NO	NO								221112						35.757611	-95.283278	621528462								OGE ENERGY CORP		NA	NO	ALFORDBT@OGE.COM			YES	 	
74434MSKGG5501T	1311209296235	N982	ZINC COMPOUNDS	TRI	2011	MUSKOGEE GENERATING STATION	5501 THREE FORKS RD	FORT GIBSON	MUSKOGEE	OK	74434	YES	NO	NO	NO								221112						35.757611	-95.283278	621528462								OGE ENERGY CORP		NA	NO	ALFORDBT@OGE.COM			YES	 	
