TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 8.11 DISPOSAL OR OTHER RELEASES, SOURCE REDUCTION, AND RECYCLING ACTIVITIES	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
73106HSPNT1700W	1311209397809	001330207	XYLENE (MIXED ISOMERS)	TRI	2011	H-I-S PAINT MANUFACTURING CO INC	1700 W SHERIDAN	OKLAHOMA CITY	OKLAHOMA	OK	73106	YES	NO	NO	NO								325510						35.46685	-97.544	057711152								HIS PAINT MANUFACTURING CO	057711152	-W42:REPLACING HAPS;T05:LAB RECOMMENDATIONS;W13:TIGHTER INVENTORY CONTROL;T04:ISO FOLLOW UP	NO	JKENT@HISPAINT.COM			NO	 	
74116FBRPD2201N	1311209794813	000100425	STYRENE	TRI	2011	FIBER PAD INC	2201 N 170 E AVE	TULSA	ROGERS	OK	74116	YES	NO	NO	NO								325211						36.186093	-95.78732	096643622										PURCHASED NON-ATOMIZING SPRAY EQUIPMENT	NO	RON.CAMPBELL@FIBERPAD.COM			NO	 	
74063CSTFB8888W	1311209127974	007439921	LEAD	TRI	2011	CUST-O-FAB INC	8888 W 21 ST	SAND SPRINGS	TULSA	OK	74063	YES	NO	NO	NO								332313						36.13374	-96.096532	058082934										THE FACILITY HAS INCREASED THE USE OF BRASS IN THE LAST REPORTING YEAR.,  AS A RESULT OF THIS INCREASE THERE HAS BEEN A SUBSTANTIAL INCREASE IN TEH USE OF THIS CHEMICAL.	NO	DBARNETT@CUSTOFAB.COM			YES	 	
74063CSTFB8888W	1311209127962	007440508	COPPER	TRI	2011	CUST-O-FAB INC	8888 W 21 ST	SAND SPRINGS	TULSA	OK	74063	YES	NO	NO	NO								332313						36.13374	-96.096532	058082934										THE FACILITY EXPERIANCED A LARGE GROWTH IN THE AMOUNT OF COPPER USED AS A RESULT IN THE INCREASE IN THE USE OF BRASS AT THE FACILITY.  IT IS NOT KNOWN IF THIS LEVEL OF USE WILL BE EXPECTED TO CONTINUE.	NO	DBARNETT@CUSTOFAB.COM			YES	 	
74115BNGNR3330N	1311209087129	N100	COPPER COMPOUNDS	TRI	2011	SPIRIT AEROSYSTEMS INC	3330 N MINGO RD	TULSA	TULSA	OK	741161211	YES	NO	NO	NO								336411						36.201995	-95.869215	362176773								SPIRIT AEROSYSTEMS HOLDINGS INC		SOS METALS, WICHITA KS RCRA ID WAS VERIFIED AS KSR000510404.  SPIRIT SENDS WASTE ALUMINUM WHICH CONTAINS THE COPPER TO THIS FACILITY FOR RECYCLING.  COPPER WAS BELOW THE THRESHOLD FOR REPORTING LAST YEAR.	NO	KIRK.A.RUTTER@SPIRITAERO.COM			YES	 	
73125NTRNT5000W	1311209659693	007439965	MANGANESE	TRI	2011	INTERNATIONAL ENVIRONMENTAL CORP	5000 I-40 W	OKLAHOMA CITY	OKLAHOMA	OK	73128	YES	NO	NO	NO								333415						35.45782	-97.6077	007464753								LSB INDUSTRIES INC	046860979	USE OF "SCRAP" SHEETING FOR MAKING SMALLER PART REQUIREMENTS ON EQUIPMENT.	NO				YES	 	
73125NTRNT5000W	1311209659681	007440508	COPPER	TRI	2011	INTERNATIONAL ENVIRONMENTAL CORP	5000 I-40 W	OKLAHOMA CITY	OKLAHOMA	OK	73128	YES	NO	NO	NO								333415						35.45782	-97.6077	007464753								LSB INDUSTRIES INC	046860979	USE OF "SCRAP" TUBING FOR MAKING SMALLER PART REQUIREMENT ON EQUIPMENT.	NO				YES	 	
74801LLNBR5900N	1311209791882	N096	COBALT COMPOUNDS	TRI	2011	TDK FERRITES CORP	5900 N HARRISON ST	SHAWNEE	POTTAWATOMIE	OK	74804	YES	NO	NO	NO								327113						35.393663	-96.912035									TDK		CHANGING FORMULA OF TH EFINISHED MATERIAL TO REDUCE AMOUNT OF COBALT % REQUIRED TO ACHIEVE MAXIMUM PERFORMANCE.-W36:DAILY REVIEW OF MATERIAL BATCHES AND DAILY INVENTORY OF STOCK AVAILABLE.;T03:REVIEW DAILY USAGE AND INVENTORY MATCH.	NO	CHARLENE.NORVELL@US.TDK.COM			YES	 	
73701GRGFL2215S	1311209747688	000108883	TOLUENE	TRI	2011	GEFCO	2215 S VAN BUREN	ENID	GARFIELD	OK	73703	YES	NO	NO	NO								333132						36.37318	-97.89007	078315027		OKD057711111						ASTEC INDUSTRIES INC	061308649	WE STOPPED USING A HIGH-TOLUENE-CONTENT PRODUCT IN 2012; THEREFORE, OUR USE OF TOLUENE WILL BE MUCH REDUCED IN 2012 AND FUTURE YEARS.	NO	DAHARMON@GEFCO.COM			NO	 	
74115QLTYP2665N	1311209618584	007439921	LEAD	TRI	2011	QUALITY PLATING CO OF TULSA	2665 N DARLINGTON	TULSA	TULSA	OK	74115	YES	NO	NO	NO								336411						36.19396	-95.917707	061628624								QUALITY PLATING CO OF TULSA INC	061628624	LEAD IS GENERATED FROM THE LEAD TAPE THAT IS PURCHASED AND USED FOR MASKING.	NO	JSCHON@QUALITYPLATING.NET			YES	 	
