TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	20-NOV-13	
54241PNTBC6610N	1312210238527	N420	LEAD COMPOUNDS	PBT	2012	NEXTERA ENERGY POINT BEACH LLC	6610 NUCLEAR RD	TWO RIVERS	MANITOWOC	WI	54241	YES	NO	NO	NO								221113						44.27947	-87.53755	808007962								NEXTERA ENERGY RESOURCES LLC	059006937	Fugitive Air emissions based on EPA estimate of 1.2 pounds/2000 pounds fired.Point Source from annual Air Emission Inventory.Pounds of on-site releases based upon daily documentation of rounds fired and type of munitions.|PRAI:Reactors both expected to be operating at same efficiencies as previous years.	NO	SARA.CASSIDY@NEE.COM			YES	 	
54912WHTCLN8495	1312210429383	N511	NITRATE COMPOUNDS	TRI	2012	BELGIOIOSO SHERWOOD	N8495 HWY 55	MENASHA	CALUMET	WI	54952	YES	NO	NO	NO								311513						44.206556	-88.28875									BELGIOIOSO CHEESE INC	093432243	|PRAI:Nitrate compounds are generated from neutralization of nitric acid. Nitric acid is used to clean the pipes and process equipment. Any changes in nitrate compound manufacturing is directly related to the current and future business climate. |TOTRL:This reporting year excess wastewater/sludge was applied to farm fields for soil enhancement. |TWRL:Increase in the amount reported to be released was because of the use of a range code for 2012. The actual amount released is similar to the previous year's reported amount.	NO	MARKS@BELGIOIOSO.COM			NO	 	
54912WHTCLN8495	1312210429458	007697372	NITRIC ACID	TRI	2012	BELGIOIOSO SHERWOOD	N8495 HWY 55	MENASHA	CALUMET	WI	54952	YES	NO	NO	NO								311513						44.206556	-88.28875									BELGIOIOSO CHEESE INC	093432243	|PRAI:Nitric acid usage is a direct correlation to current business conditions.	NO	MARKS@BELGIOIOSO.COM			NO	 	
53083PLSTC2732N	1312210085876	000100425	STYRENE	TRI	2012	PLASTICS ENGINEERING CO	2732 N 15TH ST	SHEBOYGAN	SHEBOYGAN	WI	53083	YES	NO	NO	NO								325211						43.774167	-87.728889	006078240		WIT560011629						PLASTICS ENGINEERING CO		The difference in production-related waste between RY2011 and RY2012 is due to lower production in RY2012.	NO	JMOHR@PLENCO.COM			NO	 	
53083PLSTC2732N	1312210085852	000108952	PHENOL	TRI	2012	PLASTICS ENGINEERING CO	2732 N 15TH ST	SHEBOYGAN	SHEBOYGAN	WI	53083	YES	NO	NO	NO								325211						43.774167	-87.728889	006078240		WIT560011629						PLASTICS ENGINEERING CO		The difference in production-related waste and air releases between the prior and current year are due to lower production in RY2012 compared to RY2011.The difference in total release quantity of Phenol between RY 2011 and RY2012 is largely due to the removal and disposal of tank solids, an event that does not occur every year.	NO	JMOHR@PLENCO.COM			NO	 	
53233GBHRD2615W	1312209895248	007664417	AMMONIA	TRI	2012	D R DIEDRICH & CO LTD	2615 W GREVES ST	MILWAUKEE	MILWAUKEE	WI	53233	YES	NO	NO	NO								316110						43.03272	-87.94659	009334074										|PRAI: The variable used to calculate production ratio is: Hide Processing Units.	NO	DAN@DRDIEDRICHCO.COM			NO	 	
53004CDRVL3115J	1312209896911	N511	NITRATE COMPOUNDS	TRI	2012	CEDAR VALLEY CHEESE	W3111 JAY RD	BELGIUM	OZAUKEE	WI	53004	YES	NO	NO	NO								311513						43.5277	-87.94198											For 2012, based on information contained in Form R error messages, assumed nitrates transferred to POTWs were not treated by the POTWs; therefore, nitrates were reported as released to the environment.  This may have inadvertently not been reported in this manner for previous years, although the wastewater was transferred to the same POTWs and contained nitrates as in 2012.   We do not anticipate the need to transfer a significant amount of nitrate-containing wastewater to POTWs in future years due to construction of additional on-site wastewater storage.   This additional on-site storage will provide sufficient over-winter storage capacity to allow for spray-irrigation (land treatment) of most, if not all, of nitrate-containing wastewater for future years.    Wastewater containing nitrates was spray-irrigated on agricultural fields (land treatment).   Since this is a release of nitrates to the soils, this was reported as a release of nitrates to the environment.   However,  the soils and plants treat nitrates at a very high efficiency.	NO	SCOTT@CEDARVALLEYCHEESE.COM	RR5		NO	 	
54868MSTRC120WE	1312209991936	001330207	XYLENE (MIXED ISOMERS)	TRI	2012	MASTERCRAFT INDUSTRIES INC	120 W ALLEN ST	RICE LAKE	BARRON	WI	54868	YES	NO	NO	NO								337110						45.49411	-91.73813	006156400										FormR between 2011 and 2012 showed differences including 1) change in coating formulations resulting in an increase in use of Xylene; 2) change in clean-up solvent constituents to now include Xylene for 2012; which is recycled on-site.	NO	JIMHODSHIRE@MASTERCRAFTINDUSTRIES.COM			NO	 	
54868MSTRC120WE	1312209991924	000108883	TOLUENE	TRI	2012	MASTERCRAFT INDUSTRIES INC	120 W ALLEN ST	RICE LAKE	BARRON	WI	54868	YES	NO	NO	NO								337110						45.49411	-91.73813	006156400										FormR between 2011 and 2012 showed differences including 1) change in coating formulations resulting in a continuing decrease in use of Toluene; 2) change in clean-up solvent constituents to now include Toluene for 2012; which is recycled on-site.	NO	JIMHODSHIRE@MASTERCRAFTINDUSTRIES.COM			NO	 	
54611WSCNROUTE	1312210161042	007697372	NITRIC ACID	TRI	2012	FOREMOST FARMS USA	S1856 CTY RD U	COCHRANE	BUFFALO	WI	54622	YES	NO	NO	NO								311513	311514					44.323722	-91.689806	877549923								FOREMOST FARMS USA COOPERATIVE	877549923	In 2013 the plant will cease production on July 1, 2013.  It is expected the quantity of nitric acid will be approximately 50 percent in 2013 as compared to 2012|REV:Changed from NA to 0 in section 5.3.1	NO	JIM.WITTENBERGER@FOREMOSTFARMS.COM	RR5		NO	 	
