TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	SECTION 9 MISCELLANEOUS INFORMATION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	8/24/2017	
32177SMNLGUSHWY	1314213111495	N982	ZINC COMPOUNDS	TRI	2014	SEMINOLE GENERATING STATION	890 N US HWY 17	PALATKA	PUTNAM	FL	32177			YES	NO	NO	NO								221112						29.733333	-81.633333	078332657								SEMINOLE ELECTRIC COOPERATIVE	078332657	Coal supplier content of zinc compound decreased compared to previous year, explaining decreased zinc air emissions.	NO	RHART@SEMINOLE-ELECTRIC.COM			YES	 	
32177SMNLGUSHWY	1314215768957	007664939	SULFURIC ACID (1994 AND AFTER "ACID AEROSOLS" ONLY)	TRI	2014	SEMINOLE GENERATING STATION	890 N US HWY 17	PALATKA	PUTNAM	FL	32177			YES	NO	NO	NO								221112						29.733333	-81.633333	078332657								SEMINOLE ELECTRIC COOPERATIVE	078332657	Engineering calculations changed to include a more accurate method testing.  In addition, destruction efficiency of lime injection system is accounted for in this year's reporting.  Collectively this explains the increases in Total Production-related waste and waste treated.	NO	RHART@SEMINOLE-ELECTRIC.COM	RR4		NO	 	
89015KRRMC8000L	1314213104211	N458	MERCURY COMPOUNDS	PBT	2014	TRONOX LLC	560 W LAKE MEAD PKWY	HENDERSON	CLARK	NV	89015			YES	NO	NO	NO								325180						36.03544	-114.99994	008290330								TRONOX INC	618946409	Production ratio was based on MnO2 production.	NO	RICK.STATER@TRONOX.COM			YES	 	
53207KTZNG2529E	1314212843193	N230	CERTAIN GLYCOL ETHERS	TRI	2014	CLCM-ST FRANCIS (FOMERLY MASD & KITZINGER)	3950 S PENNSYLVANIA AVE	SAINT FRANCIS	MILWAUKEE	WI	53235			YES	NO	NO	NO								332439						42.97184	-87.8774									CLCM INC.		.	NO	MFURGASON@MASDINC.COM			NO	 	
17751CRDNCDRAKE	1314215591177	000075569	PROPYLENE OXIDE	TRI	2014	CRODA INC	8 CRODA WAY	MILL HALL	CLINTON	PA	17751			YES	NO	NO	NO								325620						41.11435	-77.47121	001331032								CRODA INC	001331032	Due to a critical error during Section 8.1-8.7 form entry the facility edited Prior Year (RY2013) data to reflect actuals.  Note that during Reporting Year 2013 (RY2013) propylene oxide releases were below the Form R threshold for the facility, thus a Form A was submitted for ethylene glycol RY 2013.  Since 2014 was the first full year that the EO/PO Railcar Unloading Scrubber was used during PO railcar unloading, the facility exceeded the Form R reporting threshold for propylene oxide due to on-site treatment of PO in the scrubber.  In preparation of the RY2016 TRI report it was recognized that propylene oxide exceeded the Form R threshold during RY2014 and RY2015 and that propylene oxide required RY2014 and RY2015 Form R reporting.  This Form R submittal resolves the propylene oxide oversight of form use for RY2014.	NO	EMILIE.OISHI@CRODA.COM			NO	 	
44115ZCLNN2981I	1314212697419	N100	COPPER COMPOUNDS	TRI	2014	ZACLON LLC	2981 INDEPENDENCE RD	CLEVELAND	CUYAHOGA	OH	44115			YES	NO	NO	NO								325180	325199					41.4779	-81.66921	173062063	173062378							ALPHA ZETA HOLDINGS INC		none	NO	JKRIMMEL@ZACLON.COM			YES	 	
44115ZCLNN2981I	1314212697433	N982	ZINC COMPOUNDS	TRI	2014	ZACLON LLC	2981 INDEPENDENCE RD	CLEVELAND	CUYAHOGA	OH	44115			YES	NO	NO	NO								325180	325199					41.4779	-81.66921	173062063	173062378							ALPHA ZETA HOLDINGS INC		none	NO	JKRIMMEL@ZACLON.COM			YES	 	
40011LCFJK461IN	1314212951293	007439965	MANGANESE	TRI	2014	ARVIN SANGO INC	461 CITATION LN	CAMPBELLSBURG	HENRY	KY	40011			YES	NO	NO	NO								336390						38.51296	-85.22987									ARVIN SANGO INC	184697241	A waste stream reported as a disposal off-site transfer in 2013 is managed as scrap metal for recycling in 2014. The site has elected not to report scrap metal recycling as an off-site transfer based on question 588 in the 1998 EPCRA Section 313 Questions and Answers document.	NO	JULIE.BRANAMAN@ARVINSANGO.COM			YES	 	
40011LCFJK461IN	1314212951305	007440020	NICKEL	TRI	2014	ARVIN SANGO INC	461 CITATION LN	CAMPBELLSBURG	HENRY	KY	40011			YES	NO	NO	NO								336390						38.51296	-85.22987									ARVIN SANGO INC	184697241	A waste stream reported as a disposal off-site transfer in 2013 is managed as scrap metal for recycling in 2014. The site has elected not to report scrap metal recycling as an off-site transfer based on question 588 in the 1998 EPCRA Section 313 Questions and Answers document.	NO	JULIE.BRANAMAN@ARVINSANGO.COM			YES	 	
46573HLDYR400IN	1314212319851	000108883	TOLUENE	TRI	2014	THOR WAKARUSA LLC	400 INDIANA AVE	WAKARUSA	ELKHART	IN	46573			YES	NO	NO	NO								336213	336214					41.5299	-86.0098			IND062431614		INR00H092				THOR INDUSTRIES INC		new site ownership changed production processes, eliminate need for some chemicals and introduced new ones to process.  Changes in suppliers/materials changed chemical composition required new reporting.	NO	TWOELFER@THORINDUSTRIES.COM			NO	 	
